"run","disturbance","fecundityMin","uplandAmount","costMaxFactor","disturbanceDelay","infert","gravityConstant","obTargetID","obSourceID","costIncRate","importsConstant","fecundityMax","costRegen","costResil","costDecRate","importsCoefficient","randomSeed","fecundityIncRate","fecundityResil","importsDistanceDecayTerm","fecundityDecRate","trafficLongCoefficient","costMinFactor","fecundityReck","fecundityRegen","migrationDistanceThreshold","trafficShortCoefficient"
2122,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,0.8,0.05,2.0,377611024,0.2,1.0,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
2124,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,0.8,0.05,2.0,377615109,0.2,1.0,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
2126,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,1.0,0.05,2.0,377619287,0.2,0.0,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
2128,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,1.0,0.05,2.0,377620781,0.2,0.0,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
2130,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,1.0,0.05,2.0,377622867,0.2,0.0,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
2132,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,1.0,0.05,2.0,377625603,0.2,0.2,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
2134,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,1.0,0.05,2.0,377627214,0.2,0.2,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
2136,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,1.0,0.05,2.0,377629827,0.2,0.2,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
2138,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,1.0,0.05,2.0,377632680,0.2,0.4,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
2140,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,1.0,0.05,2.0,377635278,0.2,0.4,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
2142,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,1.0,0.05,2.0,377638127,0.2,0.4,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
2144,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,1.0,0.05,2.0,377642219,0.2,0.6,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
2146,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,1.0,0.05,2.0,377644948,0.2,0.6,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
2148,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,1.0,0.05,2.0,377648564,0.2,0.6,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
2150,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,1.0,0.05,2.0,377652313,0.2,0.8,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
2152,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,1.0,0.05,2.0,377656143,0.2,0.8,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
2154,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,1.0,0.05,2.0,377660008,0.2,0.8,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
2156,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,1.0,0.05,2.0,377663880,0.2,1.0,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
2158,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,1.0,0.05,2.0,377668062,0.2,1.0,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
2160,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,1.0,0.05,2.0,377672375,0.2,1.0,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
2162,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.0,0.05,2.0,377676708,0.2,0.0,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
2164,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.0,0.05,2.0,377678093,0.2,0.0,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
2166,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.0,0.05,2.0,377680209,0.2,0.0,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
2168,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.0,0.05,2.0,377683159,0.2,0.2,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
2170,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.0,0.05,2.0,377684792,0.2,0.2,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
2172,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.0,0.05,2.0,377687618,0.2,0.2,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
2174,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.0,0.05,2.0,377690390,0.2,0.4,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
2176,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.0,0.05,2.0,377692755,0.2,0.4,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
2178,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.0,0.05,2.0,377695404,0.2,0.4,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
2180,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.0,0.05,2.0,377698830,0.2,0.6,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
2182,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.0,0.05,2.0,377700911,0.2,0.6,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
2184,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.0,0.05,2.0,377704688,0.2,0.6,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
2186,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.0,0.05,2.0,377708369,0.2,0.8,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
2188,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.0,0.05,2.0,377712414,0.2,0.8,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
2190,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.0,0.05,2.0,377716258,0.2,0.8,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
2192,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.0,0.05,2.0,377720337,0.2,1.0,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
2194,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.0,0.05,2.0,377724365,0.2,1.0,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
2196,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.0,0.05,2.0,377728492,0.2,1.0,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
2198,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.2,0.05,2.0,377732882,0.2,0.0,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
2200,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.2,0.05,2.0,377734345,0.2,0.0,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
2202,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.2,0.05,2.0,377736233,0.2,0.0,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
2204,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.2,0.05,2.0,377739274,0.2,0.2,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
2206,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.2,0.05,2.0,377740938,0.2,0.2,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
2208,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.2,0.05,2.0,377743548,0.2,0.2,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
2210,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.2,0.05,2.0,377746406,0.2,0.4,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
2212,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.2,0.05,2.0,377748696,0.2,0.4,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
2214,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.2,0.05,2.0,377751158,0.2,0.4,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
2216,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.2,0.05,2.0,377754588,0.2,0.6,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
2218,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.2,0.05,2.0,377757176,0.2,0.6,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
2220,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.2,0.05,2.0,377760959,0.2,0.6,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
2222,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.2,0.05,2.0,377764827,0.2,0.8,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
2224,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.2,0.05,2.0,377768786,0.2,0.8,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
2226,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.2,0.05,2.0,377772396,0.2,0.8,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
2228,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.2,0.05,2.0,377776465,0.2,1.0,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
2230,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.2,0.05,2.0,377780709,0.2,1.0,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
2232,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.2,0.05,2.0,377784875,0.2,1.0,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
2234,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.4,0.05,2.0,377789302,0.2,0.0,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
2236,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.4,0.05,2.0,377790677,0.2,0.0,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
2238,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.4,0.05,2.0,377792709,0.2,0.0,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
2240,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.4,0.05,2.0,377795624,0.2,0.2,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
2242,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.4,0.05,2.0,377797072,0.2,0.2,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
2244,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.4,0.05,2.0,377799570,0.2,0.2,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
2246,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.4,0.05,2.0,377802341,0.2,0.4,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
2248,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.4,0.05,2.0,377804251,0.2,0.4,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
2250,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.4,0.05,2.0,377807173,0.2,0.4,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
2252,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.4,0.05,2.0,377810768,0.2,0.6,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
2254,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.4,0.05,2.0,377813375,0.2,0.6,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
2256,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.4,0.05,2.0,377817095,0.2,0.6,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
2258,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.4,0.05,2.0,377820901,0.2,0.8,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
2260,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.4,0.05,2.0,377824344,0.2,0.8,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
2262,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.4,0.05,2.0,377828664,0.2,0.8,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
2264,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.4,0.05,2.0,377832859,0.2,1.0,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
2266,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.4,0.05,2.0,377837005,0.2,1.0,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
2268,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.4,0.05,2.0,377841220,0.2,1.0,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
2270,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.6,0.05,2.0,377845255,0.2,0.0,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
2272,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.6,0.05,2.0,377846914,0.2,0.0,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
2274,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.6,0.05,2.0,377848890,0.2,0.0,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
2276,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.6,0.05,2.0,377851798,0.2,0.2,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
2278,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.6,0.05,2.0,377853468,0.2,0.2,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
2280,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.6,0.05,2.0,377855830,0.2,0.2,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
2282,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.6,0.05,2.0,377858946,0.2,0.4,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
2284,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.6,0.05,2.0,377860963,0.2,0.4,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
2286,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.6,0.05,2.0,377863833,0.2,0.4,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
2288,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.6,0.05,2.0,377867788,0.2,0.6,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
2290,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.6,0.05,2.0,377870252,0.2,0.6,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
2292,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.6,0.05,2.0,377873929,0.2,0.6,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
2294,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.6,0.05,2.0,377878186,0.2,0.8,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
2296,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.6,0.05,2.0,377881853,0.2,0.8,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
2298,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.6,0.05,2.0,377886078,0.2,0.8,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
2300,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.6,0.05,2.0,377890489,0.2,1.0,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
2302,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.6,0.05,2.0,377894777,0.2,1.0,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
2304,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.6,0.05,2.0,377898571,0.2,1.0,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
2306,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.8,0.05,2.0,377902342,0.2,0.0,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
2308,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.8,0.05,2.0,377904117,0.2,0.0,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
2310,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.8,0.05,2.0,377906291,0.2,0.0,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
2312,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.8,0.05,2.0,377909069,0.2,0.2,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
2314,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.8,0.05,2.0,377910806,0.2,0.2,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
2316,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.8,0.05,2.0,377913277,0.2,0.2,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
2318,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.8,0.05,2.0,377916477,0.2,0.4,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
2320,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.8,0.05,2.0,377918917,0.2,0.4,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
2322,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.8,0.05,2.0,377921870,0.2,0.4,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
2324,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.8,0.05,2.0,377925975,0.2,0.6,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
2326,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.8,0.05,2.0,377928331,0.2,0.6,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
2328,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.8,0.05,2.0,377932688,0.2,0.6,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
2330,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.8,0.05,2.0,377936818,0.2,0.8,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
2332,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.8,0.05,2.0,377941030,0.2,0.8,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
2334,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.8,0.05,2.0,377944736,0.2,0.8,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
2336,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.8,0.05,2.0,377948473,0.2,1.0,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
2338,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.8,0.05,2.0,377952166,0.2,1.0,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
2340,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.8,0.05,2.0,377956135,0.2,1.0,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
2342,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,1.0,0.05,2.0,377960293,0.2,0.0,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
2344,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,1.0,0.05,2.0,377961750,0.2,0.0,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
2346,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,1.0,0.05,2.0,377963693,0.2,0.0,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
2348,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,1.0,0.05,2.0,377966568,0.2,0.2,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
2350,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,1.0,0.05,2.0,377968307,0.2,0.2,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
2352,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,1.0,0.05,2.0,377971265,0.2,0.2,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
2354,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,1.0,0.05,2.0,377974102,0.2,0.4,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
2356,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,1.0,0.05,2.0,377976647,0.2,0.4,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
2358,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,1.0,0.05,2.0,377979556,0.2,0.4,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
2360,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,1.0,0.05,2.0,377983630,0.2,0.6,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
2362,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,1.0,0.05,2.0,377986433,0.2,0.6,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
2364,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,1.0,0.05,2.0,377990261,0.2,0.6,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
2366,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,1.0,0.05,2.0,377994118,0.2,0.8,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
2368,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,1.0,0.05,2.0,377998235,0.2,0.8,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
2370,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,1.0,0.05,2.0,378002333,0.2,0.8,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
2372,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,1.0,0.05,2.0,378005876,0.2,1.0,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
2374,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,1.0,0.05,2.0,378009871,0.2,1.0,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
2376,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,1.0,0.05,2.0,378013690,0.2,1.0,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
2378,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.0,0.05,2.0,378017773,0.2,0.0,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
2380,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.0,0.05,2.0,378019154,0.2,0.0,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
2382,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.0,0.05,2.0,378020991,0.2,0.0,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
2384,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.0,0.05,2.0,378023815,0.2,0.2,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
2386,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.0,0.05,2.0,378025418,0.2,0.2,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
2388,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.0,0.05,2.0,378028047,0.2,0.2,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
2390,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.0,0.05,2.0,378030804,0.2,0.4,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
2392,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.0,0.05,2.0,378033147,0.2,0.4,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
2394,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.0,0.05,2.0,378036217,0.2,0.4,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
2396,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.0,0.05,2.0,378039918,0.2,0.6,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
2398,2.0,0.0,230,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.0,0.05,2.0,378042315,0.2,0.6,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
