"run","disturbance","fecundityMin","uplandAmount","costMaxFactor","disturbanceDelay","infert","gravityConstant","obTargetID","obSourceID","costIncRate","importsConstant","fecundityMax","costRegen","costResil","costDecRate","importsCoefficient","randomSeed","fecundityIncRate","fecundityResil","importsDistanceDecayTerm","fecundityDecRate","trafficLongCoefficient","costMinFactor","fecundityReck","fecundityRegen","migrationDistanceThreshold","trafficShortCoefficient"
1815,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,0.4,0.05,2.0,481620097,0.2,0.4,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
1823,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,0.4,0.05,2.0,481630090,0.2,0.6,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
1831,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,0.4,0.05,2.0,481644723,0.2,1.0,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
1839,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,0.6,0.05,2.0,481661640,0.2,0.0,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
1847,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,0.6,0.05,2.0,481669203,0.2,0.2,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
1855,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,0.6,0.05,2.0,481680703,0.2,0.6,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
1863,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,0.6,0.05,2.0,481687625,0.2,0.8,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
1871,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,0.6,0.05,2.0,481703244,0.2,1.0,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
1879,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,0.8,0.05,2.0,481720275,0.2,0.2,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
1887,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,0.8,0.05,2.0,481724762,0.2,0.4,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
1895,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,0.8,0.05,2.0,481735962,0.2,0.6,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
1903,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,0.8,0.05,2.0,481751014,0.2,1.0,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
1911,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,1.0,0.05,2.0,481765974,0.2,0.0,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
1919,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,1.0,0.05,2.0,481774398,0.2,0.2,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
1927,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,1.0,0.05,2.0,481786087,0.2,0.6,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
1935,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,1.0,0.05,2.0,481792709,0.2,0.8,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
1943,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,1.0,0.05,2.0,481809261,0.2,1.0,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
1951,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,0.0,0.05,2.0,481825494,0.2,0.2,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
1959,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,0.0,0.05,2.0,481830715,0.2,0.4,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
1967,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,0.0,0.05,2.0,481841592,0.2,0.6,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
1975,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,0.0,0.05,2.0,481857403,0.2,1.0,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
1983,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,0.2,0.05,2.0,481872464,0.2,0.0,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
1991,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,0.2,0.05,2.0,481881470,0.2,0.2,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
1999,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,0.2,0.05,2.0,481891977,0.2,0.6,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
2007,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,0.2,0.05,2.0,481898183,0.2,0.8,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
2015,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,0.2,0.05,2.0,481913101,0.2,1.0,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
2023,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,0.4,0.05,2.0,481929265,0.2,0.2,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
2031,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,0.4,0.05,2.0,481933385,0.2,0.4,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
2039,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,0.4,0.05,2.0,481942730,0.2,0.6,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
2047,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,0.4,0.05,2.0,481958577,0.2,1.0,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
2055,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,0.6,0.05,2.0,481975630,0.2,0.0,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
2063,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,0.6,0.05,2.0,481983526,0.2,0.2,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
2071,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,0.6,0.05,2.0,481992784,0.2,0.6,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
2079,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,0.6,0.05,2.0,482001558,0.2,0.8,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
2087,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,0.6,0.05,2.0,482017245,0.2,1.0,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
2095,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,0.8,0.05,2.0,482033728,0.2,0.2,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
2103,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,0.8,0.05,2.0,482038053,0.2,0.4,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
2111,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,0.8,0.05,2.0,482048436,0.2,0.6,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
2119,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,0.8,0.05,2.0,482062499,0.2,1.0,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
2127,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,1.0,0.05,2.0,482079280,0.2,0.0,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
2135,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,1.0,0.05,2.0,482087982,0.2,0.2,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
2143,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,1.0,0.05,2.0,482099954,0.2,0.6,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
2151,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,1.0,0.05,2.0,482106213,0.2,0.8,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
2159,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,1.0,0.05,2.0,482122207,0.2,1.0,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
2167,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.0,0.05,2.0,482137195,0.2,0.2,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
2175,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.0,0.05,2.0,482143337,0.2,0.4,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
2183,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.0,0.05,2.0,482152562,0.2,0.6,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
2191,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.0,0.05,2.0,482166790,0.2,1.0,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
2199,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.2,0.05,2.0,482183395,0.2,0.0,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
2207,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.2,0.05,2.0,482191430,0.2,0.2,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
2215,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.2,0.05,2.0,482202748,0.2,0.6,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
2223,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.2,0.05,2.0,482208706,0.2,0.8,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
2231,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.2,0.05,2.0,482225377,0.2,1.0,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
2239,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.4,0.05,2.0,482239453,0.2,0.2,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
2247,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.4,0.05,2.0,482244139,0.2,0.4,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
2255,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.4,0.05,2.0,482255146,0.2,0.6,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
2263,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.4,0.05,2.0,482269829,0.2,1.0,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
2271,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.6,0.05,2.0,482285469,0.2,0.0,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
2279,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.6,0.05,2.0,482293748,0.2,0.2,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
2287,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.6,0.05,2.0,482305605,0.2,0.6,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
2295,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.6,0.05,2.0,482311987,0.2,0.8,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
2303,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.6,0.05,2.0,482328555,0.2,1.0,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
2311,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.8,0.05,2.0,482343393,0.2,0.2,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
2319,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.8,0.05,2.0,482348979,0.2,0.4,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
2327,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.8,0.05,2.0,482358627,0.2,0.6,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
2335,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.8,0.05,2.0,482373514,0.2,1.0,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
2343,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,1.0,0.05,2.0,482390227,0.2,0.0,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
2351,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,1.0,0.05,2.0,482398627,0.2,0.2,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
2359,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,1.0,0.05,2.0,482410111,0.2,0.6,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
2367,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,1.0,0.05,2.0,482416315,0.2,0.8,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
2375,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,1.0,0.05,2.0,482432276,0.2,1.0,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
2383,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.0,0.05,2.0,482447419,0.2,0.2,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
2391,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.0,0.05,2.0,482453217,0.2,0.4,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
2399,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.0,0.05,2.0,482462419,0.2,0.6,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
2407,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.0,0.05,2.0,482478544,0.2,1.0,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
2415,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.2,0.05,2.0,482491723,0.2,0.0,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
2423,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.2,0.05,2.0,482501130,0.2,0.2,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
2431,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.2,0.05,2.0,482511334,0.2,0.6,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
2439,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.2,0.05,2.0,482517552,0.2,0.8,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
2447,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.2,0.05,2.0,482533439,0.2,1.0,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
2455,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.4,0.05,2.0,482549186,0.2,0.2,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
2463,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.4,0.05,2.0,482553008,0.2,0.4,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
2471,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.4,0.05,2.0,482561658,0.2,0.6,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
2479,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.4,0.05,2.0,482577234,0.2,1.0,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
2487,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.6,0.05,2.0,482591081,0.2,0.0,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
2495,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.6,0.05,2.0,482599989,0.2,0.2,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
2503,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.6,0.05,2.0,482610281,0.2,0.6,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
2511,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.6,0.05,2.0,482616155,0.2,0.8,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
2519,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.6,0.05,2.0,482631825,0.2,1.0,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
2527,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.8,0.05,2.0,482648888,0.2,0.2,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
2535,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.8,0.05,2.0,482653634,0.2,0.4,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
2543,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.8,0.05,2.0,482663341,0.2,0.6,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
2551,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.8,0.05,2.0,482679799,0.2,1.0,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
2559,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,1.0,0.05,2.0,482694920,0.2,0.0,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
2567,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,1.0,0.05,2.0,482702989,0.2,0.2,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
2575,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,1.0,0.05,2.0,482712269,0.2,0.6,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
2583,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,1.0,0.05,2.0,482720253,0.2,0.8,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
2591,2.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,1.0,0.05,2.0,482734154,0.2,1.0,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
2599,3.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.0,0.05,2.0,482749861,0.2,0.2,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
2607,3.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.0,0.05,2.0,482754256,0.2,0.4,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
2615,3.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.0,0.05,2.0,482764800,0.2,0.6,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
2623,3.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.0,0.05,2.0,482780058,0.2,1.0,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
2631,3.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.2,0.05,2.0,482797611,0.2,0.0,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
2639,3.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.2,0.05,2.0,482804338,0.2,0.2,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
2647,3.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.2,0.05,2.0,482815675,0.2,0.6,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
2655,3.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.2,0.05,2.0,482821145,0.2,0.8,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
2663,3.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.2,0.05,2.0,482837577,0.2,1.0,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
2671,3.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.4,0.05,2.0,482854832,0.2,0.2,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
2679,3.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.4,0.05,2.0,482859614,0.2,0.4,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
2687,3.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.4,0.05,2.0,482870304,0.2,0.6,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
2695,3.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.4,0.05,2.0,482884063,0.2,1.0,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
2703,3.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.6,0.05,2.0,482901861,0.2,0.0,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
2711,3.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.6,0.05,2.0,482910185,0.2,0.2,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
2719,3.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.6,0.05,2.0,482922479,0.2,0.6,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
2727,3.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.6,0.05,2.0,482928930,0.2,0.8,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
2735,3.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.6,0.05,2.0,482945754,0.2,1.0,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
2743,3.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.8,0.05,2.0,482963199,0.2,0.2,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
2751,3.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.8,0.05,2.0,482968430,0.2,0.4,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
2759,3.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.8,0.05,2.0,482977908,0.2,0.6,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
2767,3.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.8,0.05,2.0,482992622,0.2,1.0,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
2775,3.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,1.0,0.05,2.0,483009006,0.2,0.0,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
2783,3.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,1.0,0.05,2.0,483018366,0.2,0.2,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
2791,3.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,1.0,0.05,2.0,483028436,0.2,0.6,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
2799,3.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,1.0,0.05,2.0,483034822,0.2,0.8,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
2807,3.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,1.0,0.05,2.0,483048342,0.2,1.0,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
2815,3.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.0,0.05,2.0,483065264,0.2,0.2,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
2823,3.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.0,0.05,2.0,483070756,0.2,0.4,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
2831,3.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.0,0.05,2.0,483080411,0.2,0.6,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
2839,3.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.0,0.05,2.0,483095025,0.2,1.0,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
2847,3.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.2,0.05,2.0,483110851,0.2,0.0,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
2855,3.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.2,0.05,2.0,483118540,0.2,0.2,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
2863,3.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.2,0.05,2.0,483129208,0.2,0.6,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
2871,3.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.2,0.05,2.0,483137015,0.2,0.8,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
2879,3.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.2,0.05,2.0,483151004,0.2,1.0,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
2887,3.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.4,0.05,2.0,483167726,0.2,0.2,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
2895,3.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.4,0.05,2.0,483171881,0.2,0.4,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
2903,3.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.4,0.05,2.0,483182407,0.2,0.6,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
2911,3.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.4,0.05,2.0,483196805,0.2,1.0,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
2919,3.0,0.0,190,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.6,0.05,2.0,483211648,0.2,0.0,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
