"run","disturbance","fecundityMin","uplandAmount","costMaxFactor","disturbanceDelay","infert","gravityConstant","obTargetID","obSourceID","costIncRate","importsConstant","fecundityMax","costRegen","costResil","costDecRate","importsCoefficient","randomSeed","fecundityIncRate","fecundityResil","importsDistanceDecayTerm","fecundityDecRate","trafficLongCoefficient","costMinFactor","fecundityReck","fecundityRegen","migrationDistanceThreshold","trafficShortCoefficient"
7335,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,1.0,0.05,2.0,-227994797,0.2,0.8,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
7342,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.06,1.0,0.05,2.0,-227985282,0.2,1.0,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
7349,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.0,0.05,2.0,-227975169,0.2,0.0,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
7356,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.0,0.05,2.0,-227968533,0.2,0.2,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
7363,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.0,0.05,2.0,-227961595,0.2,0.6,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
7370,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.0,0.05,2.0,-227957886,0.2,0.8,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
7377,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.0,0.05,2.0,-227950266,0.2,1.0,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
7384,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.2,0.05,2.0,-227939775,0.2,0.0,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
7391,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.2,0.05,2.0,-227934488,0.2,0.2,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
7398,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.2,0.05,2.0,-227926994,0.2,0.4,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
7405,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.2,0.05,2.0,-227920248,0.2,0.8,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
7412,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.2,0.05,2.0,-227914423,0.2,1.0,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
7419,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.4,0.05,2.0,-227904836,0.2,0.0,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
7426,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.4,0.05,2.0,-227900441,0.2,0.2,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
7433,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.4,0.05,2.0,-227893679,0.2,0.4,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
7440,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.4,0.05,2.0,-227886291,0.2,0.6,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
7447,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.4,0.05,2.0,-227878565,0.2,1.0,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
7454,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.6,0.05,2.0,-227869933,0.2,0.0,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
7461,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.6,0.05,2.0,-227865915,0.2,0.2,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
7468,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.6,0.05,2.0,-227860657,0.2,0.4,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
7475,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.6,0.05,2.0,-227854041,0.2,0.6,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
7482,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.6,0.05,2.0,-227845242,0.2,0.8,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
7489,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.8,0.05,2.0,-227835958,0.2,0.0,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
7496,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.8,0.05,2.0,-227832379,0.2,0.2,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
7503,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.8,0.05,2.0,-227827826,0.2,0.4,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
7510,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.8,0.05,2.0,-227821447,0.2,0.6,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
7517,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.8,0.05,2.0,-227814852,0.2,0.8,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
7524,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,0.8,0.05,2.0,-227804317,0.2,1.0,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
7531,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,1.0,0.05,2.0,-227795638,0.2,0.2,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
7538,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,1.0,0.05,2.0,-227791842,0.2,0.4,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
7545,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,1.0,0.05,2.0,-227786570,0.2,0.6,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
7552,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,1.0,0.05,2.0,-227779616,0.2,0.8,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
7559,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.08,1.0,0.05,2.0,-227769275,0.2,1.0,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
7566,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.0,0.05,2.0,-227759398,0.2,0.0,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
7573,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.0,0.05,2.0,-227751895,0.2,0.4,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
7580,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.0,0.05,2.0,-227748758,0.2,0.6,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
7587,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.0,0.05,2.0,-227742635,0.2,0.8,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
7594,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.0,0.05,2.0,-227733975,0.2,1.0,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
7601,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.2,0.05,2.0,-227724330,0.2,0.0,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
7608,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.2,0.05,2.0,-227718435,0.2,0.2,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
7615,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.2,0.05,2.0,-227711095,0.2,0.6,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
7622,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.2,0.05,2.0,-227707210,0.2,0.8,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
7629,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.2,0.05,2.0,-227699260,0.2,1.0,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
7636,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.4,0.05,2.0,-227691047,0.2,0.0,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
7643,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.4,0.05,2.0,-227684685,0.2,0.2,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
7650,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.4,0.05,2.0,-227678214,0.2,0.4,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
7657,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.4,0.05,2.0,-227670648,0.2,0.8,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
7664,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.4,0.05,2.0,-227665484,0.2,1.0,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
7671,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.6,0.05,2.0,-227656901,0.2,0.0,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
7678,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.6,0.05,2.0,-227652016,0.2,0.2,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
7685,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.6,0.05,2.0,-227645018,0.2,0.4,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
7692,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.6,0.05,2.0,-227637330,0.2,0.6,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
7699,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.6,0.05,2.0,-227629537,0.2,1.0,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
7706,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.8,0.05,2.0,-227620619,0.2,0.0,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
7713,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.8,0.05,2.0,-227616818,0.2,0.2,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
7720,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.8,0.05,2.0,-227610364,0.2,0.4,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
7727,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.8,0.05,2.0,-227603677,0.2,0.6,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
7734,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,0.8,0.05,2.0,-227596916,0.2,0.8,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
7741,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,1.0,0.05,2.0,-227587272,0.2,0.0,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
7748,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,1.0,0.05,2.0,-227584609,0.2,0.2,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
7755,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,1.0,0.05,2.0,-227580210,0.2,0.4,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
7762,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,1.0,0.05,2.0,-227574042,0.2,0.6,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
7769,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,1.0,0.05,2.0,-227565997,0.2,0.8,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
7776,6.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.1,1.0,0.05,2.0,-227557343,0.2,1.0,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
5,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.0,0.05,2.0,-236233749,0.2,0.0,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
12,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.0,0.05,2.0,-236220166,0.2,0.2,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
19,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.0,0.05,2.0,-236208205,0.2,0.6,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
26,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.0,0.05,2.0,-236202271,0.2,0.8,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
33,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.0,0.05,2.0,-236188289,0.2,1.0,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
40,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.2,0.05,2.0,-236173801,0.2,0.0,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
47,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.2,0.05,2.0,-236165076,0.2,0.2,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
54,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.2,0.05,2.0,-236153430,0.2,0.4,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
61,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.2,0.05,2.0,-236140908,0.2,0.8,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
68,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.2,0.05,2.0,-236133656,0.2,1.0,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
75,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.4,0.05,2.0,-236121320,0.2,0.0,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
82,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.4,0.05,2.0,-236114286,0.2,0.2,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
89,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.4,0.05,2.0,-236103923,0.2,0.4,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
96,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.4,0.05,2.0,-236091809,0.2,0.6,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
103,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.4,0.05,2.0,-236078990,0.2,1.0,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
110,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.6,0.05,2.0,-236065343,0.2,0.0,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
117,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.6,0.05,2.0,-236060202,0.2,0.2,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
124,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.6,0.05,2.0,-236050188,0.2,0.4,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
131,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.6,0.05,2.0,-236037958,0.2,0.6,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
138,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.6,0.05,2.0,-236025912,0.2,0.8,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
145,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.8,0.05,2.0,-236013039,0.2,0.0,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
152,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.8,0.05,2.0,-236009569,0.2,0.2,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
159,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.8,0.05,2.0,-236002286,0.2,0.4,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
166,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.8,0.05,2.0,-235991020,0.2,0.6,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
173,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.8,0.05,2.0,-235978184,0.2,0.8,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
180,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,0.8,0.05,2.0,-235966728,0.2,1.0,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
187,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,1.0,0.05,2.0,-235954191,0.2,0.2,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
194,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,1.0,0.05,2.0,-235950185,0.2,0.4,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
201,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,1.0,0.05,2.0,-235940160,0.2,0.6,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
208,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,1.0,0.05,2.0,-235926921,0.2,0.8,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
215,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.0,1.0,0.05,2.0,-235916152,0.2,1.0,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
222,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.0,0.05,2.0,-235905043,0.2,0.0,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
229,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.0,0.05,2.0,-235894769,0.2,0.4,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
236,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.0,0.05,2.0,-235890628,0.2,0.6,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
243,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.0,0.05,2.0,-235881184,0.2,0.8,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
250,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.0,0.05,2.0,-235868824,0.2,1.0,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
257,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.2,0.05,2.0,-235856291,0.2,0.0,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
264,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.2,0.05,2.0,-235846574,0.2,0.2,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
271,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.2,0.05,2.0,-235836045,0.2,0.6,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
278,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.2,0.05,2.0,-235829320,0.2,0.8,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
285,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.2,0.05,2.0,-235818734,0.2,1.0,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
292,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.4,0.05,2.0,-235806464,0.2,0.0,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
299,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.4,0.05,2.0,-235798880,0.2,0.2,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
306,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.4,0.05,2.0,-235787681,0.2,0.4,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
313,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.4,0.05,2.0,-235776816,0.2,0.8,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
320,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.4,0.05,2.0,-235768001,0.2,1.0,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
327,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.6,0.05,2.0,-235757314,0.2,0.0,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
334,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.6,0.05,2.0,-235748015,0.2,0.2,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
341,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.6,0.05,2.0,-235737751,0.2,0.4,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
348,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.6,0.05,2.0,-235725283,0.2,0.6,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
355,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.6,0.05,2.0,-235715190,0.2,1.0,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
362,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.8,0.05,2.0,-235703353,0.2,0.0,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
369,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.8,0.05,2.0,-235697151,0.2,0.2,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
376,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.8,0.05,2.0,-235687834,0.2,0.4,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
383,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.8,0.05,2.0,-235676039,0.2,0.6,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
390,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,0.8,0.05,2.0,-235665055,0.2,0.8,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
397,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,1.0,0.05,2.0,-235654329,0.2,0.0,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
404,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,1.0,0.05,2.0,-235651306,0.2,0.2,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
411,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,1.0,0.05,2.0,-235644121,0.2,0.4,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
418,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,1.0,0.05,2.0,-235633317,0.2,0.6,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
425,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,1.0,0.05,2.0,-235621980,0.2,0.8,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
432,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.02,1.0,0.05,2.0,-235610235,0.2,1.0,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
439,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,0.0,0.05,2.0,-235598314,0.2,0.2,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
446,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,0.0,0.05,2.0,-235593604,0.2,0.4,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
453,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,0.0,0.05,2.0,-235584624,0.2,0.6,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
460,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,0.0,0.05,2.0,-235574312,0.2,0.8,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
467,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,0.0,0.05,2.0,-235563073,0.2,1.0,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
474,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,0.2,0.05,2.0,-235551698,0.2,0.0,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
481,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,0.2,0.05,2.0,-235541379,0.2,0.4,2.0,1.0,0.5,0.2,1,0.0,100.0,1.5
488,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,0.2,0.05,2.0,-235537608,0.2,0.6,2.0,1.0,0.5,0.2,1,0.04,100.0,1.5
495,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,0.2,0.05,2.0,-235528594,0.2,0.8,2.0,1.0,0.5,0.2,1,0.08,100.0,1.5
502,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,0.2,0.05,2.0,-235517743,0.2,1.0,2.0,1.0,0.5,0.2,1,0.12,100.0,1.5
509,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,0.4,0.05,2.0,-235507554,0.2,0.0,2.0,1.0,0.5,0.2,1,0.16,100.0,1.5
516,1.0,0.0,150,10.0,0,5,1.0,41,1,0.05,0.5,10.0,0.04,0.4,0.05,2.0,-235498555,0.2,0.2,2.0,1.0,0.5,0.2,1,0.2,100.0,1.5
