"run","disturbance","fecundityMin","uplandAmount","costMaxFactor","disturbanceDelay","infert","fecundityDisturbance","gravityConstant","obTargetID","obSourceID","costIncRate","importsConstant","costDisturbance","fecundityMax","costRegen","costResil","costDecRate","importsCoefficient","randomSeed","fecundityIncRate","fecundityResil","importsDistanceDecayTerm","trafficLongCoefficient","fecundityDecRate","costMinFactor","fecundityRegen","fecundityReck","trafficShortCoefficient","migrationDistanceThreshold"
101,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1690893204,0.1,1.0,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
2,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1690821224,0.1,0.01,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
9,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1690827947,0.1,0.08,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
16,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1690830986,0.1,0.15,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
23,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1690834484,0.1,0.22,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
30,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1690837518,0.1,0.29,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
37,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1690841021,0.1,0.36,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
44,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1690844963,0.1,0.43,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
51,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1690849087,0.1,0.5,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
58,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1690853939,0.1,0.57,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
65,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1690858991,0.1,0.64,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
72,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1690863790,0.1,0.71,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
79,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1690869113,0.1,0.78,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
86,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1690875071,0.1,0.85,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
93,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1690883740,0.1,0.92,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
100,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1690894560,0.1,0.99,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
1,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1690820274,0.1,0.0,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
8,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1690826373,0.1,0.07,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
15,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1690829746,0.1,0.14,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
22,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1690833322,0.1,0.21,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
29,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1690836488,0.1,0.28,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
36,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1690840041,0.1,0.35,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
43,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1690843339,0.1,0.42,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
50,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1690847440,0.1,0.49,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
57,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1690851934,0.1,0.56,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
64,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1690855960,0.1,0.63,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
71,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1690860930,0.1,0.7,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
78,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1690866993,0.1,0.77,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
85,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1690873691,0.1,0.84,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
92,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1690882157,0.1,0.91,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
99,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1690891554,0.1,0.98,2.0,0.03,2.0,0.2,0.05,1.0,0.05,100.0
