"run","disturbance","fecundityMin","uplandAmount","costMaxFactor","disturbanceDelay","infert","fecundityDisturbance","gravityConstant","obTargetID","obSourceID","costIncRate","importsConstant","costDisturbance","fecundityMax","costRegen","costResil","costDecRate","importsCoefficient","randomSeed","fecundityIncRate","fecundityResil","importsDistanceDecayTerm","trafficLongCoefficient","fecundityDecRate","costMinFactor","fecundityRegen","fecundityReck","trafficShortCoefficient","migrationDistanceThreshold"
44,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.43,3.33E-4,2.0,1681078420,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1,0.05,100.0
51,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.5,3.33E-4,2.0,1681110888,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1,0.05,100.0
58,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.57,3.33E-4,2.0,1681137862,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1,0.05,100.0
65,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.64,3.33E-4,2.0,1681169246,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1,0.05,100.0
72,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.71,3.33E-4,2.0,1681206438,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1,0.05,100.0
79,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.78,3.33E-4,2.0,1681233914,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1,0.05,100.0
86,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.85,3.33E-4,2.0,1681252212,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1,0.05,100.0
93,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.92,3.33E-4,2.0,1681276525,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1,0.05,100.0
100,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.99,3.33E-4,2.0,1681294266,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1,0.05,100.0
1,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.0,3.33E-4,2.0,1680919377,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1,0.05,100.0
