"run","disturbance","fecundityMin","uplandAmount","costMaxFactor","disturbanceDelay","infert","fecundityDisturbance","gravityConstant","obTargetID","obSourceID","costIncRate","importsConstant","costDisturbance","fecundityMax","costRegen","costResil","costDecRate","importsCoefficient","randomSeed","fecundityIncRate","fecundityResil","importsDistanceDecayTerm","trafficLongCoefficient","fecundityDecRate","costMinFactor","fecundityRegen","fecundityReck","trafficShortCoefficient","migrationDistanceThreshold"
73,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1683221922,0.1,0.7,2.0,0.03,1.0,0.2,0.05,8.2,0.05,100.0
80,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1683240998,0.1,0.7,2.0,0.03,1.0,0.2,0.05,8.9,0.05,100.0
87,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1683261647,0.1,0.7,2.0,0.03,1.0,0.2,0.05,9.6,0.05,100.0
2,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1683010972,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.1,0.05,100.0
9,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1683024401,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.8,0.05,100.0
16,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1683054248,0.1,0.7,2.0,0.03,1.0,0.2,0.05,2.5,0.05,100.0
23,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1683076103,0.1,0.7,2.0,0.03,1.0,0.2,0.05,3.2,0.05,100.0
30,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1683100603,0.1,0.7,2.0,0.03,1.0,0.2,0.05,3.9,0.05,100.0
37,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1683124757,0.1,0.7,2.0,0.03,1.0,0.2,0.05,4.6,0.05,100.0
44,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1683151039,0.1,0.7,2.0,0.03,1.0,0.2,0.05,5.3,0.05,100.0
51,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1683174717,0.1,0.7,2.0,0.03,1.0,0.2,0.05,6.0,0.05,100.0
58,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1683191830,0.1,0.7,2.0,0.03,1.0,0.2,0.05,6.7,0.05,100.0
65,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1683215799,0.1,0.7,2.0,0.03,1.0,0.2,0.05,7.4,0.05,100.0
72,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1683237914,0.1,0.7,2.0,0.03,1.0,0.2,0.05,8.1,0.05,100.0
79,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1683257043,0.1,0.7,2.0,0.03,1.0,0.2,0.05,8.8,0.05,100.0
86,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1683277029,0.1,0.7,2.0,0.03,1.0,0.2,0.05,9.5,0.05,100.0
1,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1683013931,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
8,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1683035796,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.7,0.05,100.0
15,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1683056261,0.1,0.7,2.0,0.03,1.0,0.2,0.05,2.4,0.05,100.0
22,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1683082424,0.1,0.7,2.0,0.03,1.0,0.2,0.05,3.1,0.05,100.0
29,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1683098197,0.1,0.7,2.0,0.03,1.0,0.2,0.05,3.8,0.05,100.0
36,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1683121350,0.1,0.7,2.0,0.03,1.0,0.2,0.05,4.5,0.05,100.0
43,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1683142792,0.1,0.7,2.0,0.03,1.0,0.2,0.05,5.2,0.05,100.0
50,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1683165365,0.1,0.7,2.0,0.03,1.0,0.2,0.05,5.9,0.05,100.0
57,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1683187170,0.1,0.7,2.0,0.03,1.0,0.2,0.05,6.6,0.05,100.0
64,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1683205962,0.1,0.7,2.0,0.03,1.0,0.2,0.05,7.3,0.05,100.0
71,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1683225259,0.1,0.7,2.0,0.03,1.0,0.2,0.05,8.0,0.05,100.0
78,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1683245460,0.1,0.7,2.0,0.03,1.0,0.2,0.05,8.7,0.05,100.0
85,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1683266378,0.1,0.7,2.0,0.03,1.0,0.2,0.05,9.4,0.05,100.0
