"run","disturbance","fecundityMin","uplandAmount","costMaxFactor","disturbanceDelay","infert","fecundityDisturbance","gravityConstant","obTargetID","obSourceID","costIncRate","importsConstant","costDisturbance","fecundityMax","costRegen","costResil","costDecRate","importsCoefficient","randomSeed","fecundityIncRate","fecundityResil","importsDistanceDecayTerm","trafficLongCoefficient","fecundityDecRate","costMinFactor","fecundityRegen","fecundityReck","trafficShortCoefficient","migrationDistanceThreshold"
24,3.3,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685223346,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
31,4.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685243175,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
38,4.7,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685262611,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
45,5.4,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685283293,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
52,6.1,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685300823,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
59,6.8,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685326110,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
66,7.5,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685344084,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
73,8.2,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685365104,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
80,8.9,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685387370,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
87,9.6,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685407751,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
