"run","foodBloatsWeight","foodMin","weightRegen","foodGrowth","foodUnsustainability","weightMaxFactor","weightResil","infert","weightBloatRate","push","foodRegen","weightImproveRate","foodDecay","randomSeed","weightMinFactor","droughtMod","foodMax","weightDrought","foodResil","fort","foodDrought","deathFraction"
11157,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.0,1.0,0.07,0.005,0.1,272429129,0.2,0,10.0,1.0,0.5,9.9999999E7,0.6,0.0
11163,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.0,1.0,0.07,0.005,0.1,272431973,0.2,0,10.0,1.75,0.0,9.9999999E7,0.6,0.0
11169,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.0,1.0,0.07,0.005,0.1,272435351,0.2,0,10.0,1.75,1.0,9.9999999E7,0.6,0.0
11175,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.0,1.0,0.07,0.005,0.1,272438913,0.2,0,10.0,2.5,0.5,9.9999999E7,0.6,0.0
11181,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.125,1.0,0.0,0.005,0.0,272442210,0.2,0,10.0,1.0,0.0,9.9999999E7,0.6,0.0
11187,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.125,1.0,0.0,0.005,0.0,272444956,0.2,0,10.0,1.0,1.0,9.9999999E7,0.6,0.0
11193,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.125,1.0,0.0,0.005,0.0,272447457,0.2,0,10.0,1.75,0.5,9.9999999E7,0.6,0.0
11199,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.125,1.0,0.0,0.005,0.0,272450749,0.2,0,10.0,2.5,0.0,9.9999999E7,0.6,0.0
11205,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.125,1.0,0.0,0.005,0.0,272453627,0.2,0,10.0,2.5,1.0,9.9999999E7,0.6,0.0
11211,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.125,1.0,0.0,0.005,0.05,272456284,0.2,0,10.0,1.0,0.5,9.9999999E7,0.6,0.0
11217,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.125,1.0,0.0,0.005,0.05,272458509,0.2,0,10.0,1.75,0.0,9.9999999E7,0.6,0.0
11223,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.125,1.0,0.0,0.005,0.05,272460401,0.2,0,10.0,1.75,1.0,9.9999999E7,0.6,0.0
11229,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.125,1.0,0.0,0.005,0.05,272463116,0.2,0,10.0,2.5,0.5,9.9999999E7,0.6,0.0
11235,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.125,1.0,0.0,0.005,0.1,272465362,0.2,0,10.0,1.0,0.0,9.9999999E7,0.6,0.0
11241,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.125,1.0,0.0,0.005,0.1,272467881,0.2,0,10.0,1.0,1.0,9.9999999E7,0.6,0.0
11247,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.125,1.0,0.0,0.005,0.1,272470351,0.2,0,10.0,1.75,0.5,9.9999999E7,0.6,0.0
11253,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.125,1.0,0.0,0.005,0.1,272472928,0.2,0,10.0,2.5,0.0,9.9999999E7,0.6,0.0
11259,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.125,1.0,0.0,0.005,0.1,272474991,0.2,0,10.0,2.5,1.0,9.9999999E7,0.6,0.0
11265,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.125,1.0,0.035,0.005,0.0,272477452,0.2,0,10.0,1.0,0.5,9.9999999E7,0.6,0.0
11271,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.125,1.0,0.035,0.005,0.0,272480819,0.2,0,10.0,1.75,0.0,9.9999999E7,0.6,0.0
11277,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.125,1.0,0.035,0.005,0.0,272484239,0.2,0,10.0,1.75,1.0,9.9999999E7,0.6,0.0
11283,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.125,1.0,0.035,0.005,0.0,272487227,0.2,0,10.0,2.5,0.5,9.9999999E7,0.6,0.0
11289,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.125,1.0,0.035,0.005,0.05,272489896,0.2,0,10.0,1.0,0.0,9.9999999E7,0.6,0.0
11295,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.125,1.0,0.035,0.005,0.05,272492420,0.2,0,10.0,1.0,1.0,9.9999999E7,0.6,0.0
11301,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.125,1.0,0.035,0.005,0.05,272494903,0.2,0,10.0,1.75,0.5,9.9999999E7,0.6,0.0
11307,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.125,1.0,0.035,0.005,0.05,272497024,0.2,0,10.0,2.5,0.0,9.9999999E7,0.6,0.0
11313,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.125,1.0,0.035,0.005,0.05,272500042,0.2,0,10.0,2.5,1.0,9.9999999E7,0.6,0.0
11319,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.125,1.0,0.035,0.005,0.1,272502907,0.2,0,10.0,1.0,0.5,9.9999999E7,0.6,0.0
11325,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.125,1.0,0.035,0.005,0.1,272505739,0.2,0,10.0,1.75,0.0,9.9999999E7,0.6,0.0
11331,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.125,1.0,0.035,0.005,0.1,272508164,0.2,0,10.0,1.75,1.0,9.9999999E7,0.6,0.0
11337,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.125,1.0,0.035,0.005,0.1,272511149,0.2,0,10.0,2.5,0.5,9.9999999E7,0.6,0.0
11343,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.125,1.0,0.07,0.005,0.0,272513835,0.2,0,10.0,1.0,0.0,9.9999999E7,0.6,0.0
11349,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.125,1.0,0.07,0.005,0.0,272517143,0.2,0,10.0,1.0,1.0,9.9999999E7,0.6,0.0
11355,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.125,1.0,0.07,0.005,0.0,272520164,0.2,0,10.0,1.75,0.5,9.9999999E7,0.6,0.0
11361,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.125,1.0,0.07,0.005,0.0,272522655,0.2,0,10.0,2.5,0.0,9.9999999E7,0.6,0.0
11367,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.125,1.0,0.07,0.005,0.0,272526180,0.2,0,10.0,2.5,1.0,9.9999999E7,0.6,0.0
11373,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.125,1.0,0.07,0.005,0.05,272529332,0.2,0,10.0,1.0,0.5,9.9999999E7,0.6,0.0
11379,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.125,1.0,0.07,0.005,0.05,272532338,0.2,0,10.0,1.75,0.0,9.9999999E7,0.6,0.0
11385,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.125,1.0,0.07,0.005,0.05,272535191,0.2,0,10.0,1.75,1.0,9.9999999E7,0.6,0.0
11391,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.125,1.0,0.07,0.005,0.05,272537546,0.2,0,10.0,2.5,0.5,9.9999999E7,0.6,0.0
11397,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.125,1.0,0.07,0.005,0.1,272540287,0.2,0,10.0,1.0,0.0,9.9999999E7,0.6,0.0
11403,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.125,1.0,0.07,0.005,0.1,272543065,0.2,0,10.0,1.0,1.0,9.9999999E7,0.6,0.0
11409,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.125,1.0,0.07,0.005,0.1,272545900,0.2,0,10.0,1.75,0.5,9.9999999E7,0.6,0.0
11415,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.125,1.0,0.07,0.005,0.1,272548391,0.2,0,10.0,2.5,0.0,9.9999999E7,0.6,0.0
11421,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.125,1.0,0.07,0.005,0.1,272550872,0.2,0,10.0,2.5,1.0,9.9999999E7,0.6,0.0
11427,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.35,1.0,0.0,0.005,0.0,272553715,0.2,0,10.0,1.0,0.5,9.9999999E7,0.6,0.0
11433,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.35,1.0,0.0,0.005,0.0,272556617,0.2,0,10.0,1.75,0.0,9.9999999E7,0.6,0.0
11439,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.35,1.0,0.0,0.005,0.0,272559100,0.2,0,10.0,1.75,1.0,9.9999999E7,0.6,0.0
11445,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.35,1.0,0.0,0.005,0.0,272562582,0.2,0,10.0,2.5,0.5,9.9999999E7,0.6,0.0
11451,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.35,1.0,0.0,0.005,0.05,272565124,0.2,0,10.0,1.0,0.0,9.9999999E7,0.6,0.0
11457,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.35,1.0,0.0,0.005,0.05,272567277,0.2,0,10.0,1.0,1.0,9.9999999E7,0.6,0.0
11463,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.35,1.0,0.0,0.005,0.05,272569730,0.2,0,10.0,1.75,0.5,9.9999999E7,0.6,0.0
11469,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.35,1.0,0.0,0.005,0.05,272571916,0.2,0,10.0,2.5,0.0,9.9999999E7,0.6,0.0
11475,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.35,1.0,0.0,0.005,0.05,272574355,0.2,0,10.0,2.5,1.0,9.9999999E7,0.6,0.0
11481,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.35,1.0,0.0,0.005,0.1,272576592,0.2,0,10.0,1.0,0.5,9.9999999E7,0.6,0.0
11487,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.35,1.0,0.0,0.005,0.1,272579068,0.2,0,10.0,1.75,0.0,9.9999999E7,0.6,0.0
11493,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.35,1.0,0.0,0.005,0.1,272581644,0.2,0,10.0,1.75,1.0,9.9999999E7,0.6,0.0
11499,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.35,1.0,0.0,0.005,0.1,272584110,0.2,0,10.0,2.5,0.5,9.9999999E7,0.6,0.0
11505,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.35,1.0,0.035,0.005,0.0,272586399,0.2,0,10.0,1.0,0.0,9.9999999E7,0.6,0.0
11511,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.35,1.0,0.035,0.005,0.0,272588639,0.2,0,10.0,1.0,1.0,9.9999999E7,0.6,0.0
11517,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.35,1.0,0.035,0.005,0.0,272591175,0.2,0,10.0,1.75,0.5,9.9999999E7,0.6,0.0
11523,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.35,1.0,0.035,0.005,0.0,272593881,0.2,0,10.0,2.5,0.0,9.9999999E7,0.6,0.0
11529,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.35,1.0,0.035,0.005,0.0,272596764,0.2,0,10.0,2.5,1.0,9.9999999E7,0.6,0.0
11535,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.35,1.0,0.035,0.005,0.05,272600378,0.2,0,10.0,1.0,0.5,9.9999999E7,0.6,0.0
11541,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.35,1.0,0.035,0.005,0.05,272603060,0.2,0,10.0,1.75,0.0,9.9999999E7,0.6,0.0
11547,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.35,1.0,0.035,0.005,0.05,272605537,0.2,0,10.0,1.75,1.0,9.9999999E7,0.6,0.0
11553,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.35,1.0,0.035,0.005,0.05,272607624,0.2,0,10.0,2.5,0.5,9.9999999E7,0.6,0.0
11559,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.35,1.0,0.035,0.005,0.1,272609922,0.2,0,10.0,1.0,0.0,9.9999999E7,0.6,0.0
11565,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.35,1.0,0.035,0.005,0.1,272612087,0.2,0,10.0,1.0,1.0,9.9999999E7,0.6,0.0
11571,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.35,1.0,0.035,0.005,0.1,272614294,0.2,0,10.0,1.75,0.5,9.9999999E7,0.6,0.0
11577,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.35,1.0,0.035,0.005,0.1,272616891,0.2,0,10.0,2.5,0.0,9.9999999E7,0.6,0.0
11583,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.35,1.0,0.035,0.005,0.1,272619305,0.2,0,10.0,2.5,1.0,9.9999999E7,0.6,0.0
11589,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.35,1.0,0.07,0.005,0.0,272621741,0.2,0,10.0,1.0,0.5,9.9999999E7,0.6,0.0
11595,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.35,1.0,0.07,0.005,0.0,272624259,0.2,0,10.0,1.75,0.0,9.9999999E7,0.6,0.0
11601,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.35,1.0,0.07,0.005,0.0,272626512,0.2,0,10.0,1.75,1.0,9.9999999E7,0.6,0.0
11607,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.35,1.0,0.07,0.005,0.0,272629006,0.2,0,10.0,2.5,0.5,9.9999999E7,0.6,0.0
11613,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.35,1.0,0.07,0.005,0.05,272631649,0.2,0,10.0,1.0,0.0,9.9999999E7,0.6,0.0
11619,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.35,1.0,0.07,0.005,0.05,272635028,0.2,0,10.0,1.0,1.0,9.9999999E7,0.6,0.0
11625,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.35,1.0,0.07,0.005,0.05,272637998,0.2,0,10.0,1.75,0.5,9.9999999E7,0.6,0.0
11631,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.35,1.0,0.07,0.005,0.05,272640436,0.2,0,10.0,2.5,0.0,9.9999999E7,0.6,0.0
11637,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.35,1.0,0.07,0.005,0.05,272642716,0.2,0,10.0,2.5,1.0,9.9999999E7,0.6,0.0
11643,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.35,1.0,0.07,0.005,0.1,272644960,0.2,0,10.0,1.0,0.5,9.9999999E7,0.6,0.0
11649,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.35,1.0,0.07,0.005,0.1,272647283,0.2,0,10.0,1.75,0.0,9.9999999E7,0.6,0.0
11655,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.35,1.0,0.07,0.005,0.1,272649477,0.2,0,10.0,1.75,1.0,9.9999999E7,0.6,0.0
11661,0.0,0.0,0.1,0.02,50,5.0,0.0,100,0.35,1.0,0.07,0.005,0.1,272652104,0.2,0,10.0,2.5,0.5,9.9999999E7,0.6,0.0
11667,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.0,1.0,0.0,0.005,0.0,272654561,0.2,0,10.0,1.0,0.0,9.9999999E7,0.6,0.0
11673,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.0,1.0,0.0,0.005,0.0,272657598,0.2,0,10.0,1.0,1.0,9.9999999E7,0.6,0.0
11679,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.0,1.0,0.0,0.005,0.0,272660837,0.2,0,10.0,1.75,0.5,9.9999999E7,0.6,0.0
11685,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.0,1.0,0.0,0.005,0.0,272663752,0.2,0,10.0,2.5,0.0,9.9999999E7,0.6,0.0
11691,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.0,1.0,0.0,0.005,0.0,272666938,0.2,0,10.0,2.5,1.0,9.9999999E7,0.6,0.0
11697,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.0,1.0,0.0,0.005,0.05,272669898,0.2,0,10.0,1.0,0.5,9.9999999E7,0.6,0.0
11703,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.0,1.0,0.0,0.005,0.05,272673581,0.2,0,10.0,1.75,0.0,9.9999999E7,0.6,0.0
11709,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.0,1.0,0.0,0.005,0.05,272675760,0.2,0,10.0,1.75,1.0,9.9999999E7,0.6,0.0
11715,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.0,1.0,0.0,0.005,0.05,272678880,0.2,0,10.0,2.5,0.5,9.9999999E7,0.6,0.0
11721,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.0,1.0,0.0,0.005,0.1,272681818,0.2,0,10.0,1.0,0.0,9.9999999E7,0.6,0.0
11727,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.0,1.0,0.0,0.005,0.1,272683809,0.2,0,10.0,1.0,1.0,9.9999999E7,0.6,0.0
11733,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.0,1.0,0.0,0.005,0.1,272686690,0.2,0,10.0,1.75,0.5,9.9999999E7,0.6,0.0
11739,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.0,1.0,0.0,0.005,0.1,272688934,0.2,0,10.0,2.5,0.0,9.9999999E7,0.6,0.0
11745,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.0,1.0,0.0,0.005,0.1,272691237,0.2,0,10.0,2.5,1.0,9.9999999E7,0.6,0.0
11751,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.0,1.0,0.035,0.005,0.0,272694323,0.2,0,10.0,1.0,0.5,9.9999999E7,0.6,0.0
11757,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.0,1.0,0.035,0.005,0.0,272698350,0.2,0,10.0,1.75,0.0,9.9999999E7,0.6,0.0
11763,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.0,1.0,0.035,0.005,0.0,272701379,0.2,0,10.0,1.75,1.0,9.9999999E7,0.6,0.0
11769,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.0,1.0,0.035,0.005,0.0,272705089,0.2,0,10.0,2.5,0.5,9.9999999E7,0.6,0.0
11775,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.0,1.0,0.035,0.005,0.05,272708660,0.2,0,10.0,1.0,0.0,9.9999999E7,0.6,0.0
11781,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.0,1.0,0.035,0.005,0.05,272712032,0.2,0,10.0,1.0,1.0,9.9999999E7,0.6,0.0
11787,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.0,1.0,0.035,0.005,0.05,272716053,0.2,0,10.0,1.75,0.5,9.9999999E7,0.6,0.0
11793,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.0,1.0,0.035,0.005,0.05,272719526,0.2,0,10.0,2.5,0.0,9.9999999E7,0.6,0.0
11799,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.0,1.0,0.035,0.005,0.05,272722446,0.2,0,10.0,2.5,1.0,9.9999999E7,0.6,0.0
11805,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.0,1.0,0.035,0.005,0.1,272725774,0.2,0,10.0,1.0,0.5,9.9999999E7,0.6,0.0
11811,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.0,1.0,0.035,0.005,0.1,272728761,0.2,0,10.0,1.75,0.0,9.9999999E7,0.6,0.0
11817,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.0,1.0,0.035,0.005,0.1,272731409,0.2,0,10.0,1.75,1.0,9.9999999E7,0.6,0.0
11823,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.0,1.0,0.035,0.005,0.1,272735068,0.2,0,10.0,2.5,0.5,9.9999999E7,0.6,0.0
11829,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.0,1.0,0.07,0.005,0.0,272738106,0.2,0,10.0,1.0,0.0,9.9999999E7,0.6,0.0
11835,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.0,1.0,0.07,0.005,0.0,272741203,0.2,0,10.0,1.0,1.0,9.9999999E7,0.6,0.0
11841,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.0,1.0,0.07,0.005,0.0,272744594,0.2,0,10.0,1.75,0.5,9.9999999E7,0.6,0.0
11847,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.0,1.0,0.07,0.005,0.0,272748300,0.2,0,10.0,2.5,0.0,9.9999999E7,0.6,0.0
11853,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.0,1.0,0.07,0.005,0.0,272751532,0.2,0,10.0,2.5,1.0,9.9999999E7,0.6,0.0
11859,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.0,1.0,0.07,0.005,0.05,272755472,0.2,0,10.0,1.0,0.5,9.9999999E7,0.6,0.0
11865,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.0,1.0,0.07,0.005,0.05,272758752,0.2,0,10.0,1.75,0.0,9.9999999E7,0.6,0.0
11871,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.0,1.0,0.07,0.005,0.05,272761942,0.2,0,10.0,1.75,1.0,9.9999999E7,0.6,0.0
11877,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.0,1.0,0.07,0.005,0.05,272765690,0.2,0,10.0,2.5,0.5,9.9999999E7,0.6,0.0
11883,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.0,1.0,0.07,0.005,0.1,272768991,0.2,0,10.0,1.0,0.0,9.9999999E7,0.6,0.0
11889,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.0,1.0,0.07,0.005,0.1,272771873,0.2,0,10.0,1.0,1.0,9.9999999E7,0.6,0.0
11895,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.0,1.0,0.07,0.005,0.1,272774846,0.2,0,10.0,1.75,0.5,9.9999999E7,0.6,0.0
11901,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.0,1.0,0.07,0.005,0.1,272777775,0.2,0,10.0,2.5,0.0,9.9999999E7,0.6,0.0
11907,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.0,1.0,0.07,0.005,0.1,272780830,0.2,0,10.0,2.5,1.0,9.9999999E7,0.6,0.0
11913,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.125,1.0,0.0,0.005,0.0,272784297,0.2,0,10.0,1.0,0.5,9.9999999E7,0.6,0.0
11919,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.125,1.0,0.0,0.005,0.0,272787649,0.2,0,10.0,1.75,0.0,9.9999999E7,0.6,0.0
11925,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.125,1.0,0.0,0.005,0.0,272790084,0.2,0,10.0,1.75,1.0,9.9999999E7,0.6,0.0
11931,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.125,1.0,0.0,0.005,0.0,272792716,0.2,0,10.0,2.5,0.5,9.9999999E7,0.6,0.0
11937,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.125,1.0,0.0,0.005,0.05,272795204,0.2,0,10.0,1.0,0.0,9.9999999E7,0.6,0.0
11943,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.125,1.0,0.0,0.005,0.05,272798426,0.2,0,10.0,1.0,1.0,9.9999999E7,0.6,0.0
11949,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.125,1.0,0.0,0.005,0.05,272801043,0.2,0,10.0,1.75,0.5,9.9999999E7,0.6,0.0
11955,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.125,1.0,0.0,0.005,0.05,272803155,0.2,0,10.0,2.5,0.0,9.9999999E7,0.6,0.0
11961,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.125,1.0,0.0,0.005,0.05,272805386,0.2,0,10.0,2.5,1.0,9.9999999E7,0.6,0.0
11967,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.125,1.0,0.0,0.005,0.1,272807856,0.2,0,10.0,1.0,0.5,9.9999999E7,0.6,0.0
11973,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.125,1.0,0.0,0.005,0.1,272809896,0.2,0,10.0,1.75,0.0,9.9999999E7,0.6,0.0
11979,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.125,1.0,0.0,0.005,0.1,272811988,0.2,0,10.0,1.75,1.0,9.9999999E7,0.6,0.0
11985,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.125,1.0,0.0,0.005,0.1,272814726,0.2,0,10.0,2.5,0.5,9.9999999E7,0.6,0.0
11991,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.125,1.0,0.035,0.005,0.0,272817396,0.2,0,10.0,1.0,0.0,9.9999999E7,0.6,0.0
11997,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.125,1.0,0.035,0.005,0.0,272819793,0.2,0,10.0,1.0,1.0,9.9999999E7,0.6,0.0
12003,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.125,1.0,0.035,0.005,0.0,272822728,0.2,0,10.0,1.75,0.5,9.9999999E7,0.6,0.0
12009,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.125,1.0,0.035,0.005,0.0,272825522,0.2,0,10.0,2.5,0.0,9.9999999E7,0.6,0.0
12015,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.125,1.0,0.035,0.005,0.0,272828131,0.2,0,10.0,2.5,1.0,9.9999999E7,0.6,0.0
12021,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.125,1.0,0.035,0.005,0.05,272830782,0.2,0,10.0,1.0,0.5,9.9999999E7,0.6,0.0
12027,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.125,1.0,0.035,0.005,0.05,272834435,0.2,0,10.0,1.75,0.0,9.9999999E7,0.6,0.0
12033,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.125,1.0,0.035,0.005,0.05,272837204,0.2,0,10.0,1.75,1.0,9.9999999E7,0.6,0.0
12039,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.125,1.0,0.035,0.005,0.05,272840111,0.2,0,10.0,2.5,0.5,9.9999999E7,0.6,0.0
12045,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.125,1.0,0.035,0.005,0.1,272843298,0.2,0,10.0,1.0,0.0,9.9999999E7,0.6,0.0
12051,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.125,1.0,0.035,0.005,0.1,272846055,0.2,0,10.0,1.0,1.0,9.9999999E7,0.6,0.0
12057,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.125,1.0,0.035,0.005,0.1,272849094,0.2,0,10.0,1.75,0.5,9.9999999E7,0.6,0.0
12063,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.125,1.0,0.035,0.005,0.1,272851324,0.2,0,10.0,2.5,0.0,9.9999999E7,0.6,0.0
12069,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.125,1.0,0.035,0.005,0.1,272853700,0.2,0,10.0,2.5,1.0,9.9999999E7,0.6,0.0
12075,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.125,1.0,0.07,0.005,0.0,272856478,0.2,0,10.0,1.0,0.5,9.9999999E7,0.6,0.0
12081,0.0,0.0,0.1,0.02,50,5.0,0.5,100,0.125,1.0,0.07,0.005,0.0,272858849,0.2,0,10.0,1.75,0.0,9.9999999E7,0.6,0.0
