"run","foodBloatsWeight","foodMin","weightRegen","foodGrowth","foodUnsustainability","weightMaxFactor","weightResil","infert","weightBloatRate","push","foodRegen","weightImproveRate","foodDecay","randomSeed","weightMinFactor","droughtMod","foodMax","weightDrought","foodResil","fort","foodDrought","deathFraction"
12788,0.02,0.0,0.1,0.02,50,5.0,1.0,100,0.125,1.0,0.035,0.005,0.1,338884832,0.2,0,10.0,1.75,1.0,9.9999999E7,0.3,0.0
12796,0.02,0.0,0.1,0.02,50,5.0,1.0,100,0.125,1.0,0.035,0.005,0.1,338888635,0.2,0,10.0,2.5,1.0,9.9999999E7,1.0,0.0
12804,0.02,0.0,0.1,0.02,50,5.0,1.0,100,0.125,1.0,0.07,0.005,0.0,338893245,0.2,0,10.0,1.0,0.5,9.9999999E7,0.6,0.0
12812,0.02,0.0,0.1,0.02,50,5.0,1.0,100,0.125,1.0,0.07,0.005,0.0,338897895,0.2,0,10.0,1.75,0.5,9.9999999E7,0.3,0.0
12820,0.02,0.0,0.1,0.02,50,5.0,1.0,100,0.125,1.0,0.07,0.005,0.0,338902373,0.2,0,10.0,2.5,0.5,9.9999999E7,1.0,0.0
12828,0.02,0.0,0.1,0.02,50,5.0,1.0,100,0.125,1.0,0.07,0.005,0.05,338907011,0.2,0,10.0,1.0,0.0,9.9999999E7,0.6,0.0
12836,0.02,0.0,0.1,0.02,50,5.0,1.0,100,0.125,1.0,0.07,0.005,0.05,338911806,0.2,0,10.0,1.75,0.0,9.9999999E7,0.3,0.0
12844,0.02,0.0,0.1,0.02,50,5.0,1.0,100,0.125,1.0,0.07,0.005,0.05,338916616,0.2,0,10.0,2.5,0.0,9.9999999E7,1.0,0.0
12852,0.02,0.0,0.1,0.02,50,5.0,1.0,100,0.125,1.0,0.07,0.005,0.05,338920713,0.2,0,10.0,2.5,1.0,9.9999999E7,0.6,0.0
12860,0.02,0.0,0.1,0.02,50,5.0,1.0,100,0.125,1.0,0.07,0.005,0.1,338925464,0.2,0,10.0,1.0,1.0,9.9999999E7,0.3,0.0
12868,0.02,0.0,0.1,0.02,50,5.0,1.0,100,0.125,1.0,0.07,0.005,0.1,338930283,0.2,0,10.0,1.75,1.0,9.9999999E7,1.0,0.0
12876,0.02,0.0,0.1,0.02,50,5.0,1.0,100,0.125,1.0,0.07,0.005,0.1,338934295,0.2,0,10.0,2.5,0.5,9.9999999E7,0.6,0.0
12884,0.02,0.0,0.1,0.02,50,5.0,1.0,100,0.35,1.0,0.0,0.005,0.0,338938659,0.2,0,10.0,1.0,0.5,9.9999999E7,0.3,0.0
12892,0.02,0.0,0.1,0.02,50,5.0,1.0,100,0.35,1.0,0.0,0.005,0.0,338943070,0.2,0,10.0,1.75,0.5,9.9999999E7,1.0,0.0
12900,0.02,0.0,0.1,0.02,50,5.0,1.0,100,0.35,1.0,0.0,0.005,0.0,338948724,0.2,0,10.0,2.5,0.0,9.9999999E7,0.6,0.0
12908,0.02,0.0,0.1,0.02,50,5.0,1.0,100,0.35,1.0,0.0,0.005,0.05,338952274,0.2,0,10.0,1.0,0.0,9.9999999E7,0.3,0.0
12916,0.02,0.0,0.1,0.02,50,5.0,1.0,100,0.35,1.0,0.0,0.005,0.05,338956020,0.2,0,10.0,1.75,0.0,9.9999999E7,1.0,0.0
12924,0.02,0.0,0.1,0.02,50,5.0,1.0,100,0.35,1.0,0.0,0.005,0.05,338959760,0.2,0,10.0,1.75,1.0,9.9999999E7,0.6,0.0
12932,0.02,0.0,0.1,0.02,50,5.0,1.0,100,0.35,1.0,0.0,0.005,0.05,338964459,0.2,0,10.0,2.5,1.0,9.9999999E7,0.3,0.0
12940,0.02,0.0,0.1,0.02,50,5.0,1.0,100,0.35,1.0,0.0,0.005,0.1,338969060,0.2,0,10.0,1.0,1.0,9.9999999E7,1.0,0.0
12948,0.02,0.0,0.1,0.02,50,5.0,1.0,100,0.35,1.0,0.0,0.005,0.1,338973266,0.2,0,10.0,1.75,0.5,9.9999999E7,0.6,0.0
12956,0.02,0.0,0.1,0.02,50,5.0,1.0,100,0.35,1.0,0.0,0.005,0.1,338976974,0.2,0,10.0,2.5,0.5,9.9999999E7,0.3,0.0
12964,0.02,0.0,0.1,0.02,50,5.0,1.0,100,0.35,1.0,0.035,0.005,0.0,338980104,0.2,0,10.0,1.0,0.5,9.9999999E7,1.0,0.0
12972,0.02,0.0,0.1,0.02,50,5.0,1.0,100,0.35,1.0,0.035,0.005,0.0,338983881,0.2,0,10.0,1.75,0.0,9.9999999E7,0.6,0.0
12980,0.02,0.0,0.1,0.02,50,5.0,1.0,100,0.35,1.0,0.035,0.005,0.0,338987972,0.2,0,10.0,2.5,0.0,9.9999999E7,0.3,0.0
12988,0.02,0.0,0.1,0.02,50,5.0,1.0,100,0.35,1.0,0.035,0.005,0.05,338993031,0.2,0,10.0,1.0,0.0,9.9999999E7,1.0,0.0
12996,0.02,0.0,0.1,0.02,50,5.0,1.0,100,0.35,1.0,0.035,0.005,0.05,338998068,0.2,0,10.0,1.0,1.0,9.9999999E7,0.6,0.0
13004,0.02,0.0,0.1,0.02,50,5.0,1.0,100,0.35,1.0,0.035,0.005,0.05,339001872,0.2,0,10.0,1.75,1.0,9.9999999E7,0.3,0.0
13012,0.02,0.0,0.1,0.02,50,5.0,1.0,100,0.35,1.0,0.035,0.005,0.05,339006717,0.2,0,10.0,2.5,1.0,9.9999999E7,1.0,0.0
13020,0.02,0.0,0.1,0.02,50,5.0,1.0,100,0.35,1.0,0.035,0.005,0.1,339011320,0.2,0,10.0,1.0,0.5,9.9999999E7,0.6,0.0
13028,0.02,0.0,0.1,0.02,50,5.0,1.0,100,0.35,1.0,0.035,0.005,0.1,339015892,0.2,0,10.0,1.75,0.5,9.9999999E7,0.3,0.0
13036,0.02,0.0,0.1,0.02,50,5.0,1.0,100,0.35,1.0,0.035,0.005,0.1,339020241,0.2,0,10.0,2.5,0.5,9.9999999E7,1.0,0.0
13044,0.02,0.0,0.1,0.02,50,5.0,1.0,100,0.35,1.0,0.07,0.005,0.0,339025176,0.2,0,10.0,1.0,0.0,9.9999999E7,0.6,0.0
13052,0.02,0.0,0.1,0.02,50,5.0,1.0,100,0.35,1.0,0.07,0.005,0.0,339029314,0.2,0,10.0,1.75,0.0,9.9999999E7,0.3,0.0
13060,0.02,0.0,0.1,0.02,50,5.0,1.0,100,0.35,1.0,0.07,0.005,0.0,339033476,0.2,0,10.0,2.5,0.0,9.9999999E7,1.0,0.0
13068,0.02,0.0,0.1,0.02,50,5.0,1.0,100,0.35,1.0,0.07,0.005,0.0,339038097,0.2,0,10.0,2.5,1.0,9.9999999E7,0.6,0.0
13076,0.02,0.0,0.1,0.02,50,5.0,1.0,100,0.35,1.0,0.07,0.005,0.05,339041813,0.2,0,10.0,1.0,1.0,9.9999999E7,0.3,0.0
13084,0.02,0.0,0.1,0.02,50,5.0,1.0,100,0.35,1.0,0.07,0.005,0.05,339045947,0.2,0,10.0,1.75,1.0,9.9999999E7,1.0,0.0
13092,0.02,0.0,0.1,0.02,50,5.0,1.0,100,0.35,1.0,0.07,0.005,0.05,339049097,0.2,0,10.0,2.5,0.5,9.9999999E7,0.6,0.0
13100,0.02,0.0,0.1,0.02,50,5.0,1.0,100,0.35,1.0,0.07,0.005,0.1,339053023,0.2,0,10.0,1.0,0.5,9.9999999E7,0.3,0.0
13108,0.02,0.0,0.1,0.02,50,5.0,1.0,100,0.35,1.0,0.07,0.005,0.1,339057336,0.2,0,10.0,1.75,0.5,9.9999999E7,1.0,0.0
13116,0.02,0.0,0.1,0.02,50,5.0,1.0,100,0.35,1.0,0.07,0.005,0.1,339062686,0.2,0,10.0,2.5,0.0,9.9999999E7,0.6,0.0
13124,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.0,1.0,0.0,0.005,0.0,339067477,0.2,0,10.0,1.0,0.0,9.9999999E7,0.3,0.0
13132,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.0,1.0,0.0,0.005,0.0,339071746,0.2,0,10.0,1.75,0.0,9.9999999E7,1.0,0.0
13140,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.0,1.0,0.0,0.005,0.0,339075670,0.2,0,10.0,1.75,1.0,9.9999999E7,0.6,0.0
13148,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.0,1.0,0.0,0.005,0.0,339079220,0.2,0,10.0,2.5,1.0,9.9999999E7,0.3,0.0
13156,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.0,1.0,0.0,0.005,0.05,339082343,0.2,0,10.0,1.0,1.0,9.9999999E7,1.0,0.0
13164,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.0,1.0,0.0,0.005,0.05,339086971,0.2,0,10.0,1.75,0.5,9.9999999E7,0.6,0.0
13172,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.0,1.0,0.0,0.005,0.05,339090378,0.2,0,10.0,2.5,0.5,9.9999999E7,0.3,0.0
13180,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.0,1.0,0.0,0.005,0.1,339093162,0.2,0,10.0,1.0,0.5,9.9999999E7,1.0,0.0
13188,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.0,1.0,0.0,0.005,0.1,339095640,0.2,0,10.0,1.75,0.0,9.9999999E7,0.6,0.0
13196,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.0,1.0,0.0,0.005,0.1,339098399,0.2,0,10.0,2.5,0.0,9.9999999E7,0.3,0.0
13204,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.0,1.0,0.035,0.005,0.0,339101305,0.2,0,10.0,1.0,0.0,9.9999999E7,1.0,0.0
13212,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.0,1.0,0.035,0.005,0.0,339105472,0.2,0,10.0,1.0,1.0,9.9999999E7,0.6,0.0
13220,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.0,1.0,0.035,0.005,0.0,339109564,0.2,0,10.0,1.75,1.0,9.9999999E7,0.3,0.0
13228,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.0,1.0,0.035,0.005,0.0,339113866,0.2,0,10.0,2.5,1.0,9.9999999E7,1.0,0.0
13236,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.0,1.0,0.035,0.005,0.05,339119046,0.2,0,10.0,1.0,0.5,9.9999999E7,0.6,0.0
13244,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.0,1.0,0.035,0.005,0.05,339122870,0.2,0,10.0,1.75,0.5,9.9999999E7,0.3,0.0
13252,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.0,1.0,0.035,0.005,0.05,339127195,0.2,0,10.0,2.5,0.5,9.9999999E7,1.0,0.0
13260,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.0,1.0,0.035,0.005,0.1,339130937,0.2,0,10.0,1.0,0.0,9.9999999E7,0.6,0.0
13268,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.0,1.0,0.035,0.005,0.1,339135082,0.2,0,10.0,1.75,0.0,9.9999999E7,0.3,0.0
13276,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.0,1.0,0.035,0.005,0.1,339138459,0.2,0,10.0,2.5,0.0,9.9999999E7,1.0,0.0
13284,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.0,1.0,0.035,0.005,0.1,339141770,0.2,0,10.0,2.5,1.0,9.9999999E7,0.6,0.0
13292,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.0,1.0,0.07,0.005,0.0,339145384,0.2,0,10.0,1.0,1.0,9.9999999E7,0.3,0.0
13300,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.0,1.0,0.07,0.005,0.0,339149459,0.2,0,10.0,1.75,1.0,9.9999999E7,1.0,0.0
13308,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.0,1.0,0.07,0.005,0.0,339153392,0.2,0,10.0,2.5,0.5,9.9999999E7,0.6,0.0
13316,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.0,1.0,0.07,0.005,0.05,339157807,0.2,0,10.0,1.0,0.5,9.9999999E7,0.3,0.0
13324,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.0,1.0,0.07,0.005,0.05,339162160,0.2,0,10.0,1.75,0.5,9.9999999E7,1.0,0.0
13332,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.0,1.0,0.07,0.005,0.05,339166402,0.2,0,10.0,2.5,0.0,9.9999999E7,0.6,0.0
13340,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.0,1.0,0.07,0.005,0.1,339170346,0.2,0,10.0,1.0,0.0,9.9999999E7,0.3,0.0
13348,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.0,1.0,0.07,0.005,0.1,339174190,0.2,0,10.0,1.75,0.0,9.9999999E7,1.0,0.0
13356,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.0,1.0,0.07,0.005,0.1,339177432,0.2,0,10.0,1.75,1.0,9.9999999E7,0.6,0.0
13364,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.0,1.0,0.07,0.005,0.1,339182362,0.2,0,10.0,2.5,1.0,9.9999999E7,0.3,0.0
13372,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.125,1.0,0.0,0.005,0.0,339185634,0.2,0,10.0,1.0,1.0,9.9999999E7,1.0,0.0
13380,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.125,1.0,0.0,0.005,0.0,339190172,0.2,0,10.0,1.75,0.5,9.9999999E7,0.6,0.0
13388,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.125,1.0,0.0,0.005,0.0,339194337,0.2,0,10.0,2.5,0.5,9.9999999E7,0.3,0.0
13396,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.125,1.0,0.0,0.005,0.05,339198007,0.2,0,10.0,1.0,0.5,9.9999999E7,1.0,0.0
13404,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.125,1.0,0.0,0.005,0.05,339201229,0.2,0,10.0,1.75,0.0,9.9999999E7,0.6,0.0
13412,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.125,1.0,0.0,0.005,0.05,339203922,0.2,0,10.0,2.5,0.0,9.9999999E7,0.3,0.0
13420,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.125,1.0,0.0,0.005,0.1,339206997,0.2,0,10.0,1.0,0.0,9.9999999E7,1.0,0.0
13428,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.125,1.0,0.0,0.005,0.1,339210222,0.2,0,10.0,1.0,1.0,9.9999999E7,0.6,0.0
13436,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.125,1.0,0.0,0.005,0.1,339213753,0.2,0,10.0,1.75,1.0,9.9999999E7,0.3,0.0
13444,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.125,1.0,0.0,0.005,0.1,339217242,0.2,0,10.0,2.5,1.0,9.9999999E7,1.0,0.0
13452,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.125,1.0,0.035,0.005,0.0,339220862,0.2,0,10.0,1.0,0.5,9.9999999E7,0.6,0.0
13460,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.125,1.0,0.035,0.005,0.0,339224855,0.2,0,10.0,1.75,0.5,9.9999999E7,0.3,0.0
13468,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.125,1.0,0.035,0.005,0.0,339228182,0.2,0,10.0,2.5,0.5,9.9999999E7,1.0,0.0
13476,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.125,1.0,0.035,0.005,0.05,339233258,0.2,0,10.0,1.0,0.0,9.9999999E7,0.6,0.0
13484,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.125,1.0,0.035,0.005,0.05,339236666,0.2,0,10.0,1.75,0.0,9.9999999E7,0.3,0.0
13492,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.125,1.0,0.035,0.005,0.05,339239470,0.2,0,10.0,2.5,0.0,9.9999999E7,1.0,0.0
13500,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.125,1.0,0.035,0.005,0.05,339243505,0.2,0,10.0,2.5,1.0,9.9999999E7,0.6,0.0
13508,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.125,1.0,0.035,0.005,0.1,339246880,0.2,0,10.0,1.0,1.0,9.9999999E7,0.3,0.0
13516,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.125,1.0,0.035,0.005,0.1,339250971,0.2,0,10.0,1.75,1.0,9.9999999E7,1.0,0.0
13524,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.125,1.0,0.035,0.005,0.1,339255283,0.2,0,10.0,2.5,0.5,9.9999999E7,0.6,0.0
13532,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.125,1.0,0.07,0.005,0.0,339258973,0.2,0,10.0,1.0,0.5,9.9999999E7,0.3,0.0
13540,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.125,1.0,0.07,0.005,0.0,339262519,0.2,0,10.0,1.75,0.5,9.9999999E7,1.0,0.0
13548,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.125,1.0,0.07,0.005,0.0,339266334,0.2,0,10.0,2.5,0.0,9.9999999E7,0.6,0.0
13556,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.125,1.0,0.07,0.005,0.05,339269631,0.2,0,10.0,1.0,0.0,9.9999999E7,0.3,0.0
13564,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.125,1.0,0.07,0.005,0.05,339273127,0.2,0,10.0,1.75,0.0,9.9999999E7,1.0,0.0
13572,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.125,1.0,0.07,0.005,0.05,339276920,0.2,0,10.0,1.75,1.0,9.9999999E7,0.6,0.0
13580,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.125,1.0,0.07,0.005,0.05,339280857,0.2,0,10.0,2.5,1.0,9.9999999E7,0.3,0.0
13588,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.125,1.0,0.07,0.005,0.1,339284441,0.2,0,10.0,1.0,1.0,9.9999999E7,1.0,0.0
13596,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.125,1.0,0.07,0.005,0.1,339288732,0.2,0,10.0,1.75,0.5,9.9999999E7,0.6,0.0
13604,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.125,1.0,0.07,0.005,0.1,339292701,0.2,0,10.0,2.5,0.5,9.9999999E7,0.3,0.0
13612,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.35,1.0,0.0,0.005,0.0,339296656,0.2,0,10.0,1.0,0.5,9.9999999E7,1.0,0.0
13620,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.35,1.0,0.0,0.005,0.0,339299651,0.2,0,10.0,1.75,0.0,9.9999999E7,0.6,0.0
13628,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.35,1.0,0.0,0.005,0.0,339303916,0.2,0,10.0,2.5,0.0,9.9999999E7,0.3,0.0
13636,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.35,1.0,0.0,0.005,0.05,339307625,0.2,0,10.0,1.0,0.0,9.9999999E7,1.0,0.0
13644,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.35,1.0,0.0,0.005,0.05,339311270,0.2,0,10.0,1.0,1.0,9.9999999E7,0.6,0.0
13652,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.35,1.0,0.0,0.005,0.05,339315256,0.2,0,10.0,1.75,1.0,9.9999999E7,0.3,0.0
13660,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.35,1.0,0.0,0.005,0.05,339319150,0.2,0,10.0,2.5,1.0,9.9999999E7,1.0,0.0
13668,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.35,1.0,0.0,0.005,0.1,339323112,0.2,0,10.0,1.0,0.5,9.9999999E7,0.6,0.0
13676,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.35,1.0,0.0,0.005,0.1,339326335,0.2,0,10.0,1.75,0.5,9.9999999E7,0.3,0.0
13684,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.35,1.0,0.0,0.005,0.1,339330370,0.2,0,10.0,2.5,0.5,9.9999999E7,1.0,0.0
13692,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.35,1.0,0.035,0.005,0.0,339334055,0.2,0,10.0,1.0,0.0,9.9999999E7,0.6,0.0
13700,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.35,1.0,0.035,0.005,0.0,339337911,0.2,0,10.0,1.75,0.0,9.9999999E7,0.3,0.0
13708,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.35,1.0,0.035,0.005,0.0,339341636,0.2,0,10.0,2.5,0.0,9.9999999E7,1.0,0.0
13716,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.35,1.0,0.035,0.005,0.0,339346306,0.2,0,10.0,2.5,1.0,9.9999999E7,0.6,0.0
13724,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.35,1.0,0.035,0.005,0.05,339349714,0.2,0,10.0,1.0,1.0,9.9999999E7,0.3,0.0
13732,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.35,1.0,0.035,0.005,0.05,339353361,0.2,0,10.0,1.75,1.0,9.9999999E7,1.0,0.0
13740,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.35,1.0,0.035,0.005,0.05,339357391,0.2,0,10.0,2.5,0.5,9.9999999E7,0.6,0.0
13748,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.35,1.0,0.035,0.005,0.1,339361425,0.2,0,10.0,1.0,0.5,9.9999999E7,0.3,0.0
13756,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.35,1.0,0.035,0.005,0.1,339364584,0.2,0,10.0,1.75,0.5,9.9999999E7,1.0,0.0
13764,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.35,1.0,0.035,0.005,0.1,339367611,0.2,0,10.0,2.5,0.0,9.9999999E7,0.6,0.0
13772,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.35,1.0,0.07,0.005,0.0,339370274,0.2,0,10.0,1.0,0.0,9.9999999E7,0.3,0.0
13780,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.35,1.0,0.07,0.005,0.0,339373667,0.2,0,10.0,1.75,0.0,9.9999999E7,1.0,0.0
13788,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.35,1.0,0.07,0.005,0.0,339377112,0.2,0,10.0,1.75,1.0,9.9999999E7,0.6,0.0
13796,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.35,1.0,0.07,0.005,0.0,339380153,0.2,0,10.0,2.5,1.0,9.9999999E7,0.3,0.0
13804,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.35,1.0,0.07,0.005,0.05,339383407,0.2,0,10.0,1.0,1.0,9.9999999E7,1.0,0.0
13812,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.35,1.0,0.07,0.005,0.05,339387616,0.2,0,10.0,1.75,0.5,9.9999999E7,0.6,0.0
13820,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.35,1.0,0.07,0.005,0.05,339391114,0.2,0,10.0,2.5,0.5,9.9999999E7,0.3,0.0
13828,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.35,1.0,0.07,0.005,0.1,339395318,0.2,0,10.0,1.0,0.5,9.9999999E7,1.0,0.0
13836,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.35,1.0,0.07,0.005,0.1,339398525,0.2,0,10.0,1.75,0.0,9.9999999E7,0.6,0.0
13844,0.02,0.0,0.2,0.02,1,5.0,0.0,100,0.35,1.0,0.07,0.005,0.1,339401900,0.2,0,10.0,2.5,0.0,9.9999999E7,0.3,0.0
13852,0.02,0.0,0.2,0.02,1,5.0,0.5,100,0.0,1.0,0.0,0.005,0.0,339405982,0.2,0,10.0,1.0,0.0,9.9999999E7,1.0,0.0
13860,0.02,0.0,0.2,0.02,1,5.0,0.5,100,0.0,1.0,0.0,0.005,0.0,339409970,0.2,0,10.0,1.0,1.0,9.9999999E7,0.6,0.0
13868,0.02,0.0,0.2,0.02,1,5.0,0.5,100,0.0,1.0,0.0,0.005,0.0,339413687,0.2,0,10.0,1.75,1.0,9.9999999E7,0.3,0.0
13876,0.02,0.0,0.2,0.02,1,5.0,0.5,100,0.0,1.0,0.0,0.005,0.0,339418150,0.2,0,10.0,2.5,1.0,9.9999999E7,1.0,0.0
13884,0.02,0.0,0.2,0.02,1,5.0,0.5,100,0.0,1.0,0.0,0.005,0.05,339422546,0.2,0,10.0,1.0,0.5,9.9999999E7,0.6,0.0
13892,0.02,0.0,0.2,0.02,1,5.0,0.5,100,0.0,1.0,0.0,0.005,0.05,339425902,0.2,0,10.0,1.75,0.5,9.9999999E7,0.3,0.0
13900,0.02,0.0,0.2,0.02,1,5.0,0.5,100,0.0,1.0,0.0,0.005,0.05,339429484,0.2,0,10.0,2.5,0.5,9.9999999E7,1.0,0.0
13908,0.02,0.0,0.2,0.02,1,5.0,0.5,100,0.0,1.0,0.0,0.005,0.1,339433339,0.2,0,10.0,1.0,0.0,9.9999999E7,0.6,0.0
13916,0.02,0.0,0.2,0.02,1,5.0,0.5,100,0.0,1.0,0.0,0.005,0.1,339437494,0.2,0,10.0,1.75,0.0,9.9999999E7,0.3,0.0
13924,0.02,0.0,0.2,0.02,1,5.0,0.5,100,0.0,1.0,0.0,0.005,0.1,339441265,0.2,0,10.0,2.5,0.0,9.9999999E7,1.0,0.0
13932,0.02,0.0,0.2,0.02,1,5.0,0.5,100,0.0,1.0,0.0,0.005,0.1,339444322,0.2,0,10.0,2.5,1.0,9.9999999E7,0.6,0.0
13940,0.02,0.0,0.2,0.02,1,5.0,0.5,100,0.0,1.0,0.035,0.005,0.0,339447923,0.2,0,10.0,1.0,1.0,9.9999999E7,0.3,0.0
13948,0.02,0.0,0.2,0.02,1,5.0,0.5,100,0.0,1.0,0.035,0.005,0.0,339451370,0.2,0,10.0,1.75,1.0,9.9999999E7,1.0,0.0
13956,0.02,0.0,0.2,0.02,1,5.0,0.5,100,0.0,1.0,0.035,0.005,0.0,339455033,0.2,0,10.0,2.5,0.5,9.9999999E7,0.6,0.0
13964,0.02,0.0,0.2,0.02,1,5.0,0.5,100,0.0,1.0,0.035,0.005,0.05,339459697,0.2,0,10.0,1.0,0.5,9.9999999E7,0.3,0.0
13972,0.02,0.0,0.2,0.02,1,5.0,0.5,100,0.0,1.0,0.035,0.005,0.05,339464045,0.2,0,10.0,1.75,0.5,9.9999999E7,1.0,0.0
13980,0.02,0.0,0.2,0.02,1,5.0,0.5,100,0.0,1.0,0.035,0.005,0.05,339468019,0.2,0,10.0,2.5,0.0,9.9999999E7,0.6,0.0
13988,0.02,0.0,0.2,0.02,1,5.0,0.5,100,0.0,1.0,0.035,0.005,0.1,339471610,0.2,0,10.0,1.0,0.0,9.9999999E7,0.3,0.0
13996,0.02,0.0,0.2,0.02,1,5.0,0.5,100,0.0,1.0,0.035,0.005,0.1,339475386,0.2,0,10.0,1.75,0.0,9.9999999E7,1.0,0.0
14004,0.02,0.0,0.2,0.02,1,5.0,0.5,100,0.0,1.0,0.035,0.005,0.1,339479760,0.2,0,10.0,1.75,1.0,9.9999999E7,0.6,0.0
14012,0.02,0.0,0.2,0.02,1,5.0,0.5,100,0.0,1.0,0.035,0.005,0.1,339483229,0.2,0,10.0,2.5,1.0,9.9999999E7,0.3,0.0
14020,0.02,0.0,0.2,0.02,1,5.0,0.5,100,0.0,1.0,0.07,0.005,0.0,339486952,0.2,0,10.0,1.0,1.0,9.9999999E7,1.0,0.0
