"run","MaxPop","MinPop","countPop"
3950,128,12,21
3958,110,6,22
3966,271,243,257
3974,115,0,0
3982,87,12,27
3990,146,0,0
3998,162,25,74
4006,69,0,0
4014,115,24,83
4022,119,57,89
4030,170,152,165
4038,22,0,0
4046,183,74,74
4054,238,229,232
4062,87,0,0
4070,383,377,377
4078,140,0,0
4086,133,125,130
4094,119,0,0
4102,355,110,322
4110,141,0,0
4118,50,3,8
4126,184,140,147
4134,88,0,0
4142,192,89,110
4150,294,275,284
4158,135,72,92
4166,193,37,132
4174,49,13,18
4182,201,177,179
4190,64,0,0
4198,59,28,30
4206,106,30,96
4214,151,0,0
4222,185,39,148
4230,157,0,0
4238,230,183,213
4246,248,227,240
4254,90,12,55
4262,306,265,299
4270,141,22,87
4278,171,144,155
4286,182,25,109
4294,279,279,279
4302,57,0,0
4310,38,4,11
4318,173,6,27
4326,128,30,46
4334,41,0,0
4342,20,0,0
4350,111,0,0
4358,262,240,260
4366,136,136,136
4374,325,41,123
4382,32,0,0
4390,104,0,0
4398,76,69,69
4406,49,3,22
4414,198,76,123
4422,172,14,87
4430,234,121,138
4438,86,0,0
4446,83,0,0
4454,59,0,0
4462,160,56,97
4470,136,0,0
4478,122,7,18
4486,102,92,99
4494,90,11,36
4502,332,317,317
4510,96,0,0
4518,114,114,114
4526,91,0,0
4534,41,0,0
4542,216,1,1
4550,202,172,192
4558,213,10,11
4566,19,0,0
4574,44,0,0
4582,278,255,275
4590,74,0,0
4598,121,19,30
4606,243,31,31
4614,102,0,0
4622,107,0,0
4630,91,0,0
4638,63,47,60
4646,65,0,0
4654,83,80,81
4662,271,0,0
4670,31,31,31
4678,86,0,16
4686,254,224,238
4694,228,0,0
4702,156,147,147
4710,194,0,0
4718,91,0,0
4726,105,77,91
4734,95,8,26
4742,118,24,32
4750,187,32,136
4758,143,99,106
4766,101,12,60
4774,45,0,0
4782,109,11,38
4790,51,0,0
4798,146,64,64
4806,11,0,0
4814,86,0,0
4822,225,37,110
4830,245,0,0
4838,198,144,171
4846,343,331,335
4854,219,31,94
4862,142,110,134
4870,163,26,88
4878,87,70,76
4886,234,37,163
4894,150,97,116
4902,174,18,102
4910,99,24,45
4918,108,2,15
4926,19,0,0
4934,77,44,62
4942,35,0,0
4950,69,0,0
4958,7,0,0
4966,246,190,217
4974,258,32,92
4982,504,473,477
4990,180,0,0
4998,308,137,223
5006,218,26,169
5014,205,175,197
5022,80,0,0
5030,67,4,10
5038,110,4,14
5046,112,50,98
5054,16,0,0
5062,18,0,0
5070,107,0,0
5078,54,31,38
5086,188,90,98
5094,102,30,93
5102,342,323,340
5110,206,10,189
5118,265,263,263
5126,264,264,264
5134,328,324,324
5142,367,319,331
5150,519,446,483
5158,457,440,440
5166,516,462,477
5174,539,510,510
5182,503,432,452
5190,504,454,463
5198,418,348,386
5206,517,385,472
5214,451,386,440
5222,617,546,572
5230,486,338,365
5238,512,467,469
5246,453,341,406
5254,170,30,90
5262,211,0,0
5270,257,51,203
5278,253,0,0
5286,284,53,149
5294,519,0,0
5302,412,65,232
5310,164,0,0
5318,319,64,206
5326,350,350,350
5334,334,51,72
5342,305,112,213
5350,405,43,197
5358,385,105,200
5366,419,59,173
5374,319,238,255
5382,354,25,69
5390,354,202,214
5398,481,46,99
5406,245,43,84
5414,155,0,0
5422,212,37,147
5430,285,0,0
5438,357,42,104
5446,561,540,557
5454,250,37,154
5462,70,1,1
5470,319,33,115
5478,432,137,331
5486,241,23,40
5494,304,94,227
5502,195,18,59
5510,359,120,293
5518,464,0,14
5526,285,115,214
5534,346,0,0
5542,426,98,195
5550,385,0,0
5558,223,33,104
5566,465,465,465
5574,337,0,0
5582,247,228,232
5590,339,35,98
5598,424,103,185
5606,329,33,100
5614,394,140,272
5622,470,28,44
5630,438,114,232
5638,421,6,21
5646,345,292,292
5654,301,0,0
5662,308,91,303
5670,180,0,0
5678,359,99,242
5686,416,296,385
5694,426,94,165
5702,231,68,210
5710,89,0,0
5718,246,66,193
5726,110,0,0
5734,249,70,199
5742,178,0,0
5750,207,193,197
5758,311,17,22
5766,177,40,102
5774,370,0,0
5782,327,29,51
5790,138,0,0
5798,190,1,1
5806,182,120,161
5814,409,69,204
5822,233,208,208
5830,68,0,0
5838,309,92,148
5846,350,45,151
5854,134,128,131
5862,150,0,0
5870,318,52,200
5878,299,0,0
5886,169,43,93
5894,355,0,0
5902,408,1,1
5910,50,0,0
5918,264,38,159
5926,507,387,404
5934,288,45,115
5942,278,98,200
5950,274,39,94
5958,154,9,25
5966,177,29,72
5974,238,77,112
5982,109,6,33
5990,280,116,190
5998,283,0,0
6006,33,23,29
6014,108,0,0
6022,92,12,24
6030,154,0,0
6038,185,178,179
6046,289,279,279
6054,313,40,144
6062,134,9,22
6070,240,23,77
6078,116,84,96
6086,164,5,27
6094,308,105,158
6102,258,9,24
6110,96,25,61
6118,212,4,17
6126,230,16,30
6134,163,0,0
6142,312,163,228
6150,350,0,0
6158,197,20,52
6166,43,36,39
6174,132,19,125
6182,198,62,177
6190,112,0,0
6198,210,186,199
6206,307,22,83
6214,166,53,105
6222,299,20,46
6230,200,43,78
6238,267,13,50
6246,200,23,36
6254,191,0,0
6262,146,11,29
6270,121,0,0
6278,140,33,82
6286,179,1,1
6294,210,29,117
6302,116,41,96
6310,29,0,0
6318,317,66,188
6326,300,7,8
6334,95,38,62
6342,351,0,0
6350,157,34,64
6358,340,0,0
6366,140,25,50
6374,214,0,0
6382,141,26,99
6390,235,0,0
6398,94,0,0
6406,234,132,220
6414,137,1,16
6422,198,0,0
6430,183,23,87
6438,69,0,10
6446,230,12,58
6454,197,33,94
6462,210,0,0
6470,350,45,82
6478,171,0,0
6486,92,20,70
6494,314,0,0
6502,143,136,140
6510,26,0,0
6518,33,8,25
6526,197,124,155
6534,113,12,46
6542,60,42,46
6550,65,3,15
6558,42,1,15
6566,44,4,34
6574,61,13,18
6582,209,0,10
6590,210,109,165
6598,103,0,0
6606,149,35,125
6614,234,0,0
6622,322,40,99
6630,293,0,0
6638,15,0,0
6646,53,0,0
6654,154,14,59
6662,40,20,25
6670,41,0,0
6678,117,56,93
6686,35,0,0
6694,86,38,57
6702,123,13,26
6710,135,64,101
6718,91,0,0
6726,159,30,43
6734,6,0,0
6742,152,0,8
6750,203,0,0
6758,110,106,108
6766,18,0,0
6774,57,0,0
6782,175,35,37
6790,295,22,57
6798,292,251,270
6806,257,24,73
6814,6,0,0
6822,294,26,77
6830,57,0,0
6838,5,0,0
6846,100,0,0
6854,168,0,0
6862,132,33,88
6870,107,0,0
6878,205,32,111
6886,198,86,106
6894,23,0,0
6902,199,181,197
6910,189,13,19
6918,55,0,0
6926,63,3,23
6934,308,77,169
6942,237,0,0
6950,154,142,145
6958,1,0,0
6966,227,61,173
6974,200,0,0
6982,185,149,155
6990,83,81,81
6998,88,0,0
7006,18,0,0
7014,235,36,141
7022,162,140,140
7030,116,0,0
7038,176,168,169
7046,144,100,111
7054,196,187,190
7062,173,1,1
7070,349,49,110
7078,337,0,0
7086,317,292,293
7094,217,0,0
7102,100,23,60
7110,337,0,0
7118,10,0,0
7126,126,31,37
7134,254,30,130
7142,92,19,31
7150,235,22,87
7158,266,54,68
7166,109,8,54
7174,76,0,0
7182,193,14,79
7190,113,59,88
7198,112,8,38
7206,163,143,156
7214,191,0,0
7222,274,42,130
7230,223,0,0
7238,231,26,109
7246,356,331,338
7254,225,25,109
7262,247,106,191
7270,145,114,137
7278,20,0,0
7286,148,18,100
7294,182,44,47
7302,163,10,58
7310,39,0,0
7318,125,6,61
7326,62,0,0
7334,64,0,0
7342,59,17,39
7350,20,0,0
7358,338,27,51
7366,191,174,185
7374,127,114,121
7382,393,114,211
7390,285,26,77
7398,121,39,67
7406,46,0,0
7414,203,143,155
7422,285,21,108
7430,180,35,68
7438,172,1,1
7446,220,0,0
7454,23,0,0
7462,73,10,32
7470,16,0,0
7478,167,38,86
7486,105,83,97
7494,109,13,32
7502,159,150,153
7510,220,5,6
7518,110,45,94
7526,83,4,24
7534,57,18,19
7542,71,4,51
7550,98,80,92
7558,267,0,0
7566,181,160,166
7574,50,0,0
7582,50,0,0
7590,72,0,0
7598,91,13,51
7606,159,78,89
7614,65,0,0
7622,54,0,0
7630,103,15,68
7638,154,32,37
7646,15,0,0
7654,207,201,204
7662,230,6,113
7670,393,374,384
7678,312,1,231
7686,454,397,419
7694,492,465,476
7702,330,320,320
7710,439,413,423
7718,355,340,346
7726,490,344,415
7734,476,244,359
7742,346,241,302
7750,328,304,305
7758,462,330,413
7766,482,333,377
7774,489,405,405
7782,424,358,363
7790,465,354,456
7798,467,405,459
7806,184,23,67
7814,105,0,0
7822,257,25,61
7830,261,0,0
7838,301,25,89
7846,392,270,312
7854,263,23,111
7862,345,80,195
7870,353,34,130
7878,393,55,189
7886,443,30,38
7894,367,82,196
7902,407,33,127
7910,509,84,178
7918,295,9,21
7926,231,176,193
7934,389,26,36
7942,371,78,187
7950,260,0,0
7958,242,21,55
7966,442,442,442
7974,284,0,0
7982,390,64,150
7990,285,28,110
7998,62,0,0
8006,434,25,52
8014,342,74,147
8022,440,30,116
8030,339,295,308
8038,392,24,51
8046,427,45,83
8054,359,0,0
8062,271,60,116
8070,430,0,0
8078,524,73,196
8086,573,425,496
8094,394,58,205
8102,103,91,94
8110,177,0,0
8118,238,39,135
8126,99,5,16
8134,150,24,41
8142,253,9,19
8150,305,51,82
8158,350,18,31
8166,377,52,166
8174,443,0,0
8182,177,70,112
8190,175,0,0
8198,418,36,94
8206,453,319,419
8214,308,39,147
8222,447,108,232
8230,95,18,52
8238,179,14,42
8246,341,30,84
8254,382,51,77
8262,29,0,0
8270,233,33,87
8278,213,0,0
8286,175,17,45
8294,371,0,0
8302,100,82,92
8310,179,0,0
