"run","randomSeed","canalDeath","canalDecay","sust","drought","fort","infert","push","precMean"
31347,846663443,6.0,1.0,0.3,5.5,25.0,50,1.0,7.0
31358,846668612,6.0,1.0,0.4,3.5,25.0,50,1.0,7.0
31369,846673525,6.0,1.0,0.5,1.5,25.0,50,1.0,7.0
31380,846678626,6.0,1.0,0.5,7.0,25.0,50,1.0,7.0
31391,846684065,6.0,1.0,0.6,5.0,25.0,50,1.0,7.0
31402,846689179,6.0,1.0,0.7,3.0,25.0,50,1.0,7.0
31413,846694907,6.0,1.0,0.8,1.0,25.0,50,1.0,7.0
31424,846701201,6.0,1.0,0.8,6.5,25.0,50,1.0,7.0
31435,846707543,6.0,1.0,0.9,4.5,25.0,50,1.0,7.0
31446,846713334,6.0,1.0,1.0,2.5,25.0,50,1.0,7.0
31457,846719537,6.0,1.0,1.1,0.5,25.0,50,1.0,7.0
31468,846724575,6.0,1.0,1.1,6.0,25.0,50,1.0,7.0
31479,846729452,6.0,1.0,1.2,4.0,25.0,50,1.0,7.0
31490,846734557,6.0,1.0,1.3,2.0,25.0,50,1.0,7.0
31501,846739436,6.0,1.25,0.2,0.0,25.0,50,1.0,7.0
31512,846744388,6.0,1.25,0.2,5.5,25.0,50,1.0,7.0
31523,846750033,6.0,1.25,0.3,3.5,25.0,50,1.0,7.0
31534,846754044,6.0,1.25,0.4,1.5,25.0,50,1.0,7.0
31545,846758395,6.0,1.25,0.4,7.0,25.0,50,1.0,7.0
31556,846763955,6.0,1.25,0.5,5.0,25.0,50,1.0,7.0
31567,846770198,6.0,1.25,0.6,3.0,25.0,50,1.0,7.0
31578,846775346,6.0,1.25,0.7,1.0,25.0,50,1.0,7.0
31589,846781371,6.0,1.25,0.7,6.5,25.0,50,1.0,7.0
31600,846787291,6.0,1.25,0.8,4.5,25.0,50,1.0,7.0
31611,846792240,6.0,1.25,0.9,2.5,25.0,50,1.0,7.0
31622,846797378,6.0,1.25,1.0,0.5,25.0,50,1.0,7.0
31633,846802570,6.0,1.25,1.0,6.0,25.0,50,1.0,7.0
31644,846810511,6.0,1.25,1.1,4.0,25.0,50,1.0,7.0
31655,846815356,6.0,1.25,1.2,2.0,25.0,50,1.0,7.0
31666,846820823,6.0,1.25,1.3,0.0,25.0,50,1.0,7.0
31677,846826076,6.0,1.25,1.3,5.5,25.0,50,1.0,7.0
31688,846831335,6.0,1.5,0.2,3.5,25.0,50,1.0,7.0
31699,846836447,6.0,1.5,0.3,1.5,25.0,50,1.0,7.0
31710,846841215,6.0,1.5,0.3,7.0,25.0,50,1.0,7.0
31721,846845599,6.0,1.5,0.4,5.0,25.0,50,1.0,7.0
31732,846851004,6.0,1.5,0.5,3.0,25.0,50,1.0,7.0
31743,846857483,6.0,1.5,0.6,1.0,25.0,50,1.0,7.0
31754,846863375,6.0,1.5,0.6,6.5,25.0,50,1.0,7.0
31765,846870666,6.0,1.5,0.7,4.5,25.0,50,1.0,7.0
31776,846876944,6.0,1.5,0.8,2.5,25.0,50,1.0,7.0
31787,846882789,6.0,1.5,0.9,0.5,25.0,50,1.0,7.0
31798,846888121,6.0,1.5,0.9,6.0,25.0,50,1.0,7.0
31809,846894153,6.0,1.5,1.0,4.0,25.0,50,1.0,7.0
31820,846899585,6.0,1.5,1.1,2.0,25.0,50,1.0,7.0
31831,846904833,6.0,1.5,1.2,0.0,25.0,50,1.0,7.0
31842,846910334,6.0,1.5,1.2,5.5,25.0,50,1.0,7.0
31853,846915065,6.0,1.5,1.3,3.5,25.0,50,1.0,7.0
31864,846919496,6.0,1.75,0.2,1.5,25.0,50,1.0,7.0
31875,846924247,6.0,1.75,0.2,7.0,25.0,50,1.0,7.0
31886,846929003,6.0,1.75,0.3,5.0,25.0,50,1.0,7.0
31897,846933692,6.0,1.75,0.4,3.0,25.0,50,1.0,7.0
31908,846938560,6.0,1.75,0.5,1.0,25.0,50,1.0,7.0
31919,846943413,6.0,1.75,0.5,6.5,25.0,50,1.0,7.0
31930,846947966,6.0,1.75,0.6,4.5,25.0,50,1.0,7.0
31941,846951900,6.0,1.75,0.7,2.5,25.0,50,1.0,7.0
31952,846955681,6.0,1.75,0.8,0.5,25.0,50,1.0,7.0
31963,846959599,6.0,1.75,0.8,6.0,25.0,50,1.0,7.0
31974,846964023,6.0,1.75,0.9,4.0,25.0,50,1.0,7.0
31985,846970676,6.0,1.75,1.0,2.0,25.0,50,1.0,7.0
31996,846975823,6.0,1.75,1.1,0.0,25.0,50,1.0,7.0
32007,846981832,6.0,1.75,1.1,5.5,25.0,50,1.0,7.0
32018,846986601,6.0,1.75,1.2,3.5,25.0,50,1.0,7.0
32029,846992307,6.0,1.75,1.3,1.5,25.0,50,1.0,7.0
32040,846996412,6.0,1.75,1.3,7.0,25.0,50,1.0,7.0
32051,847001376,6.0,2.0,0.2,5.0,25.0,50,1.0,7.0
32062,847007401,6.0,2.0,0.3,3.0,25.0,50,1.0,7.0
32073,847010669,6.0,2.0,0.4,1.0,25.0,50,1.0,7.0
32084,847015099,6.0,2.0,0.4,6.5,25.0,50,1.0,7.0
32095,847019864,6.0,2.0,0.5,4.5,25.0,50,1.0,7.0
32106,847025688,6.0,2.0,0.6,2.5,25.0,50,1.0,7.0
32117,847029697,6.0,2.0,0.7,0.5,25.0,50,1.0,7.0
32128,847034181,6.0,2.0,0.7,6.0,25.0,50,1.0,7.0
32139,847039518,6.0,2.0,0.8,4.0,25.0,50,1.0,7.0
32150,847043177,6.0,2.0,0.9,2.0,25.0,50,1.0,7.0
32161,847047168,6.0,2.0,1.0,0.0,25.0,50,1.0,7.0
32172,847053004,6.0,2.0,1.0,5.5,25.0,50,1.0,7.0
32183,847057819,6.0,2.0,1.1,3.5,25.0,50,1.0,7.0
32194,847061822,6.0,2.0,1.2,1.5,25.0,50,1.0,7.0
32205,847066048,6.0,2.0,1.2,7.0,25.0,50,1.0,7.0
32216,847070900,6.0,2.0,1.3,5.0,25.0,50,1.0,7.0
32227,847076560,6.0,2.25,0.2,3.0,25.0,50,1.0,7.0
32238,847081121,6.0,2.25,0.3,1.0,25.0,50,1.0,7.0
32249,847085153,6.0,2.25,0.3,6.5,25.0,50,1.0,7.0
32260,847089656,6.0,2.25,0.4,4.5,25.0,50,1.0,7.0
32271,847095420,6.0,2.25,0.5,2.5,25.0,50,1.0,7.0
32282,847099864,6.0,2.25,0.6,0.5,25.0,50,1.0,7.0
32293,847103664,6.0,2.25,0.6,6.0,25.0,50,1.0,7.0
32304,847107394,6.0,2.25,0.7,4.0,25.0,50,1.0,7.0
32315,847112265,6.0,2.25,0.8,2.0,25.0,50,1.0,7.0
32326,847119369,6.0,2.25,0.9,0.0,25.0,50,1.0,7.0
32337,847123134,6.0,2.25,0.9,5.5,25.0,50,1.0,7.0
32348,847128059,6.0,2.25,1.0,3.5,25.0,50,1.0,7.0
32359,847132481,6.0,2.25,1.1,1.5,25.0,50,1.0,7.0
32370,847136510,6.0,2.25,1.1,7.0,25.0,50,1.0,7.0
32381,847141888,6.0,2.25,1.2,5.0,25.0,50,1.0,7.0
32392,847147010,6.0,2.25,1.3,3.0,25.0,50,1.0,7.0
32403,847151971,6.0,2.5,0.2,1.0,25.0,50,1.0,7.0
32414,847157453,6.0,2.5,0.2,6.5,25.0,50,1.0,7.0
32425,847161419,6.0,2.5,0.3,4.5,25.0,50,1.0,7.0
32436,847165828,6.0,2.5,0.4,2.5,25.0,50,1.0,7.0
32447,847170729,6.0,2.5,0.5,0.5,25.0,50,1.0,7.0
32458,847174851,6.0,2.5,0.5,6.0,25.0,50,1.0,7.0
32469,847179725,6.0,2.5,0.6,4.0,25.0,50,1.0,7.0
32480,847184189,6.0,2.5,0.7,2.0,25.0,50,1.0,7.0
32491,847187499,6.0,2.5,0.8,0.0,25.0,50,1.0,7.0
32502,847192546,6.0,2.5,0.8,5.5,25.0,50,1.0,7.0
32513,847195673,6.0,2.5,0.9,3.5,25.0,50,1.0,7.0
32524,847199675,6.0,2.5,1.0,1.5,25.0,50,1.0,7.0
32535,847203988,6.0,2.5,1.0,7.0,25.0,50,1.0,7.0
32546,847208230,6.0,2.5,1.1,5.0,25.0,50,1.0,7.0
32557,847212955,6.0,2.5,1.2,3.0,25.0,50,1.0,7.0
32568,847217510,6.0,2.5,1.3,1.0,25.0,50,1.0,7.0
32579,847222075,6.0,2.5,1.3,6.5,25.0,50,1.0,7.0
32590,847226250,6.0,2.75,0.2,4.5,25.0,50,1.0,7.0
32601,847230288,6.0,2.75,0.3,2.5,25.0,50,1.0,7.0
32612,847234813,6.0,2.75,0.4,0.5,25.0,50,1.0,7.0
32623,847239463,6.0,2.75,0.4,6.0,25.0,50,1.0,7.0
32634,847243120,6.0,2.75,0.5,4.0,25.0,50,1.0,7.0
32645,847248570,6.0,2.75,0.6,2.0,25.0,50,1.0,7.0
32656,847254890,6.0,2.75,0.7,0.0,25.0,50,1.0,7.0
32667,847261075,6.0,2.75,0.7,5.5,25.0,50,1.0,7.0
32678,847266070,6.0,2.75,0.8,3.5,25.0,50,1.0,7.0
32689,847270340,6.0,2.75,0.9,1.5,25.0,50,1.0,7.0
32700,847274733,6.0,2.75,0.9,7.0,25.0,50,1.0,7.0
32711,847278865,6.0,2.75,1.0,5.0,25.0,50,1.0,7.0
32722,847283305,6.0,2.75,1.1,3.0,25.0,50,1.0,7.0
32733,847287712,6.0,2.75,1.2,1.0,25.0,50,1.0,7.0
32744,847292060,6.0,2.75,1.2,6.5,25.0,50,1.0,7.0
32755,847297287,6.0,2.75,1.3,4.5,25.0,50,1.0,7.0
32766,847302243,6.0,3.0,0.2,2.5,25.0,50,1.0,7.0
32777,847307782,6.0,3.0,0.3,0.5,25.0,50,1.0,7.0
32788,847314147,6.0,3.0,0.3,6.0,25.0,50,1.0,7.0
32799,847318527,6.0,3.0,0.4,4.0,25.0,50,1.0,7.0
32810,847322998,6.0,3.0,0.5,2.0,25.0,50,1.0,7.0
32821,847327518,6.0,3.0,0.6,0.0,25.0,50,1.0,7.0
32832,847332787,6.0,3.0,0.6,5.5,25.0,50,1.0,7.0
32843,847337454,6.0,3.0,0.7,3.5,25.0,50,1.0,7.0
32854,847341836,6.0,3.0,0.8,1.5,25.0,50,1.0,7.0
32865,847345585,6.0,3.0,0.8,7.0,25.0,50,1.0,7.0
32876,847349456,6.0,3.0,0.9,5.0,25.0,50,1.0,7.0
32887,847353506,6.0,3.0,1.0,3.0,25.0,50,1.0,7.0
32898,847358214,6.0,3.0,1.1,1.0,25.0,50,1.0,7.0
32909,847362542,6.0,3.0,1.1,6.5,25.0,50,1.0,7.0
32920,847366767,6.0,3.0,1.2,4.5,25.0,50,1.0,7.0
32931,847370056,6.0,3.0,1.3,2.5,25.0,50,1.0,7.0
32942,847373431,6.0,3.25,0.2,0.5,25.0,50,1.0,7.0
32953,847377376,6.0,3.25,0.2,6.0,25.0,50,1.0,7.0
32964,847381053,6.0,3.25,0.3,4.0,25.0,50,1.0,7.0
32975,847384189,6.0,3.25,0.4,2.0,25.0,50,1.0,7.0
32986,847387490,6.0,3.25,0.5,0.0,25.0,50,1.0,7.0
32997,847392847,6.0,3.25,0.5,5.5,25.0,50,1.0,7.0
33008,847397048,6.0,3.25,0.6,3.5,25.0,50,1.0,7.0
33019,847400942,6.0,3.25,0.7,1.5,25.0,50,1.0,7.0
33030,847404311,6.0,3.25,0.7,7.0,25.0,50,1.0,7.0
33041,847408091,6.0,3.25,0.8,5.0,25.0,50,1.0,7.0
33052,847412196,6.0,3.25,0.9,3.0,25.0,50,1.0,7.0
33063,847415077,6.0,3.25,1.0,1.0,25.0,50,1.0,7.0
33074,847419417,6.0,3.25,1.0,6.5,25.0,50,1.0,7.0
33085,847423126,6.0,3.25,1.1,4.5,25.0,50,1.0,7.0
33096,847426697,6.0,3.25,1.2,2.5,25.0,50,1.0,7.0
33107,847429463,6.0,3.25,1.3,0.5,25.0,50,1.0,7.0
33118,847432501,6.0,3.25,1.3,6.0,25.0,50,1.0,7.0
33129,847436917,6.0,3.5,0.2,4.0,25.0,50,1.0,7.0
33140,847441125,6.0,3.5,0.3,2.0,25.0,50,1.0,7.0
33151,847445049,6.0,3.5,0.4,0.0,25.0,50,1.0,7.0
33162,847449931,6.0,3.5,0.4,5.5,25.0,50,1.0,7.0
33173,847453793,6.0,3.5,0.5,3.5,25.0,50,1.0,7.0
33184,847456746,6.0,3.5,0.6,1.5,25.0,50,1.0,7.0
33195,847460647,6.0,3.5,0.6,7.0,25.0,50,1.0,7.0
33206,847463943,6.0,3.5,0.7,5.0,25.0,50,1.0,7.0
33217,847467787,6.0,3.5,0.8,3.0,25.0,50,1.0,7.0
33228,847472236,6.0,3.5,0.9,1.0,25.0,50,1.0,7.0
33239,847475473,6.0,3.5,0.9,6.5,25.0,50,1.0,7.0
33250,847478829,6.0,3.5,1.0,4.5,25.0,50,1.0,7.0
33261,847482359,6.0,3.5,1.1,2.5,25.0,50,1.0,7.0
33272,847484989,6.0,3.5,1.2,0.5,25.0,50,1.0,7.0
33283,847488361,6.0,3.5,1.2,6.0,25.0,50,1.0,7.0
33294,847492009,6.0,3.5,1.3,4.0,25.0,50,1.0,7.0
33305,847495032,6.0,3.75,0.2,2.0,25.0,50,1.0,7.0
33316,847498303,6.0,3.75,0.3,0.0,25.0,50,1.0,7.0
33327,847501961,6.0,3.75,0.3,5.5,25.0,50,1.0,7.0
33338,847506634,6.0,3.75,0.4,3.5,25.0,50,1.0,7.0
33349,847509359,6.0,3.75,0.5,1.5,25.0,50,1.0,7.0
33360,847512229,6.0,3.75,0.5,7.0,25.0,50,1.0,7.0
33371,847515854,6.0,3.75,0.6,5.0,25.0,50,1.0,7.0
33382,847519136,6.0,3.75,0.7,3.0,25.0,50,1.0,7.0
33393,847521821,6.0,3.75,0.8,1.0,25.0,50,1.0,7.0
33404,847524472,6.0,3.75,0.8,6.5,25.0,50,1.0,7.0
33415,847527480,6.0,3.75,0.9,4.5,25.0,50,1.0,7.0
33426,847530362,6.0,3.75,1.0,2.5,25.0,50,1.0,7.0
33437,847532826,6.0,3.75,1.1,0.5,25.0,50,1.0,7.0
33448,847535777,6.0,3.75,1.1,6.0,25.0,50,1.0,7.0
33459,847538548,6.0,3.75,1.2,4.0,25.0,50,1.0,7.0
33470,847542528,6.0,3.75,1.3,2.0,25.0,50,1.0,7.0
33481,847545255,6.0,4.0,0.2,0.0,25.0,50,1.0,7.0
33492,847548263,6.0,4.0,0.2,5.5,25.0,50,1.0,7.0
33503,847551408,6.0,4.0,0.3,3.5,25.0,50,1.0,7.0
33514,847554044,6.0,4.0,0.4,1.5,25.0,50,1.0,7.0
33525,847556911,6.0,4.0,0.4,7.0,25.0,50,1.0,7.0
33536,847559534,6.0,4.0,0.5,5.0,25.0,50,1.0,7.0
33547,847562243,6.0,4.0,0.6,3.0,25.0,50,1.0,7.0
33558,847565352,6.0,4.0,0.7,1.0,25.0,50,1.0,7.0
33569,847568191,6.0,4.0,0.7,6.5,25.0,50,1.0,7.0
33580,847570910,6.0,4.0,0.8,4.5,25.0,50,1.0,7.0
33591,847573660,6.0,4.0,0.9,2.5,25.0,50,1.0,7.0
33602,847576999,6.0,4.0,1.0,0.5,25.0,50,1.0,7.0
33613,847579636,6.0,4.0,1.0,6.0,25.0,50,1.0,7.0
33624,847582462,6.0,4.0,1.1,4.0,25.0,50,1.0,7.0
33635,847585671,6.0,4.0,1.2,2.0,25.0,50,1.0,7.0
33646,847589101,6.0,4.0,1.3,0.0,25.0,50,1.0,7.0
33657,847592205,6.0,4.0,1.3,5.5,25.0,50,1.0,7.0
5,828794570,1.0,0.0,0.2,2.0,25.0,50,1.0,7.0
16,828811091,1.0,0.0,0.3,0.0,25.0,50,1.0,7.0
27,828819134,1.0,0.0,0.3,5.5,25.0,50,1.0,7.0
38,828825868,1.0,0.0,0.4,3.5,25.0,50,1.0,7.0
49,828832851,1.0,0.0,0.5,1.5,25.0,50,1.0,7.0
60,828841413,1.0,0.0,0.5,7.0,25.0,50,1.0,7.0
71,828847677,1.0,0.0,0.6,5.0,25.0,50,1.0,7.0
82,828854161,1.0,0.0,0.7,3.0,25.0,50,1.0,7.0
93,828861462,1.0,0.0,0.8,1.0,25.0,50,1.0,7.0
104,828870464,1.0,0.0,0.8,6.5,25.0,50,1.0,7.0
115,828876675,1.0,0.0,0.9,4.5,25.0,50,1.0,7.0
126,828884382,1.0,0.0,1.0,2.5,25.0,50,1.0,7.0
137,828892222,1.0,0.0,1.1,0.5,25.0,50,1.0,7.0
148,828900540,1.0,0.0,1.1,6.0,25.0,50,1.0,7.0
159,828908005,1.0,0.0,1.2,4.0,25.0,50,1.0,7.0
170,828915409,1.0,0.0,1.3,2.0,25.0,50,1.0,7.0
181,828922275,1.0,0.25,0.2,0.0,25.0,50,1.0,7.0
192,828929223,1.0,0.25,0.2,5.5,25.0,50,1.0,7.0
203,828935137,1.0,0.25,0.3,3.5,25.0,50,1.0,7.0
214,828940501,1.0,0.25,0.4,1.5,25.0,50,1.0,7.0
225,828948667,1.0,0.25,0.4,7.0,25.0,50,1.0,7.0
236,828953984,1.0,0.25,0.5,5.0,25.0,50,1.0,7.0
247,828959502,1.0,0.25,0.6,3.0,25.0,50,1.0,7.0
258,828968740,1.0,0.25,0.7,1.0,25.0,50,1.0,7.0
269,828975464,1.0,0.25,0.7,6.5,25.0,50,1.0,7.0
280,828981056,1.0,0.25,0.8,4.5,25.0,50,1.0,7.0
291,828988615,1.0,0.25,0.9,2.5,25.0,50,1.0,7.0
302,828995583,1.0,0.25,1.0,0.5,25.0,50,1.0,7.0
313,829002820,1.0,0.25,1.0,6.0,25.0,50,1.0,7.0
324,829008765,1.0,0.25,1.1,4.0,25.0,50,1.0,7.0
335,829015565,1.0,0.25,1.2,2.0,25.0,50,1.0,7.0
346,829024975,1.0,0.25,1.3,0.0,25.0,50,1.0,7.0
357,829032600,1.0,0.25,1.3,5.5,25.0,50,1.0,7.0
368,829038568,1.0,0.5,0.2,3.5,25.0,50,1.0,7.0
379,829045189,1.0,0.5,0.3,1.5,25.0,50,1.0,7.0
390,829053497,1.0,0.5,0.3,7.0,25.0,50,1.0,7.0
401,829059470,1.0,0.5,0.4,5.0,25.0,50,1.0,7.0
412,829065243,1.0,0.5,0.5,3.0,25.0,50,1.0,7.0
423,829072636,1.0,0.5,0.6,1.0,25.0,50,1.0,7.0
434,829080546,1.0,0.5,0.6,6.5,25.0,50,1.0,7.0
445,829085580,1.0,0.5,0.7,4.5,25.0,50,1.0,7.0
456,829092645,1.0,0.5,0.8,2.5,25.0,50,1.0,7.0
467,829100679,1.0,0.5,0.9,0.5,25.0,50,1.0,7.0
478,829107118,1.0,0.5,0.9,6.0,25.0,50,1.0,7.0
489,829115736,1.0,0.5,1.0,4.0,25.0,50,1.0,7.0
500,829122979,1.0,0.5,1.1,2.0,25.0,50,1.0,7.0
511,829131604,1.0,0.5,1.2,0.0,25.0,50,1.0,7.0
522,829139159,1.0,0.5,1.2,5.5,25.0,50,1.0,7.0
533,829147139,1.0,0.5,1.3,3.5,25.0,50,1.0,7.0
544,829155920,1.0,0.75,0.2,1.5,25.0,50,1.0,7.0
555,829163412,1.0,0.75,0.2,7.0,25.0,50,1.0,7.0
566,829169293,1.0,0.75,0.3,5.0,25.0,50,1.0,7.0
577,829174967,1.0,0.75,0.4,3.0,25.0,50,1.0,7.0
588,829181523,1.0,0.75,0.5,1.0,25.0,50,1.0,7.0
599,829188122,1.0,0.75,0.5,6.5,25.0,50,1.0,7.0
610,829193413,1.0,0.75,0.6,4.5,25.0,50,1.0,7.0
621,829200020,1.0,0.75,0.7,2.5,25.0,50,1.0,7.0
632,829206179,1.0,0.75,0.8,0.5,25.0,50,1.0,7.0
643,829214715,1.0,0.75,0.8,6.0,25.0,50,1.0,7.0
654,829221286,1.0,0.75,0.9,4.0,25.0,50,1.0,7.0
665,829228132,1.0,0.75,1.0,2.0,25.0,50,1.0,7.0
676,829232964,1.0,0.75,1.1,0.0,25.0,50,1.0,7.0
687,829239850,1.0,0.75,1.1,5.5,25.0,50,1.0,7.0
698,829246314,1.0,0.75,1.2,3.5,25.0,50,1.0,7.0
709,829253881,1.0,0.75,1.3,1.5,25.0,50,1.0,7.0
720,829260896,1.0,0.75,1.3,7.0,25.0,50,1.0,7.0
731,829267745,1.0,1.0,0.2,5.0,25.0,50,1.0,7.0
742,829273277,1.0,1.0,0.3,3.0,25.0,50,1.0,7.0
753,829278728,1.0,1.0,0.4,1.0,25.0,50,1.0,7.0
764,829286555,1.0,1.0,0.4,6.5,25.0,50,1.0,7.0
775,829292185,1.0,1.0,0.5,4.5,25.0,50,1.0,7.0
786,829298659,1.0,1.0,0.6,2.5,25.0,50,1.0,7.0
797,829307096,1.0,1.0,0.7,0.5,25.0,50,1.0,7.0
808,829314473,1.0,1.0,0.7,6.0,25.0,50,1.0,7.0
819,829320342,1.0,1.0,0.8,4.0,25.0,50,1.0,7.0
830,829329228,1.0,1.0,0.9,2.0,25.0,50,1.0,7.0
841,829338450,1.0,1.0,1.0,0.0,25.0,50,1.0,7.0
852,829345182,1.0,1.0,1.0,5.5,25.0,50,1.0,7.0
863,829351857,1.0,1.0,1.1,3.5,25.0,50,1.0,7.0
874,829358292,1.0,1.0,1.2,1.5,25.0,50,1.0,7.0
885,829367012,1.0,1.0,1.2,7.0,25.0,50,1.0,7.0
896,829373209,1.0,1.0,1.3,5.0,25.0,50,1.0,7.0
907,829381013,1.0,1.25,0.2,3.0,25.0,50,1.0,7.0
918,829386935,1.0,1.25,0.3,1.0,25.0,50,1.0,7.0
929,829391874,1.0,1.25,0.3,6.5,25.0,50,1.0,7.0
940,829397185,1.0,1.25,0.4,4.5,25.0,50,1.0,7.0
951,829404211,1.0,1.25,0.5,2.5,25.0,50,1.0,7.0
962,829410937,1.0,1.25,0.6,0.5,25.0,50,1.0,7.0
973,829419103,1.0,1.25,0.6,6.0,25.0,50,1.0,7.0
984,829427557,1.0,1.25,0.7,4.0,25.0,50,1.0,7.0
995,829434760,1.0,1.25,0.8,2.0,25.0,50,1.0,7.0
1006,829442337,1.0,1.25,0.9,0.0,25.0,50,1.0,7.0
1017,829450992,1.0,1.25,0.9,5.5,25.0,50,1.0,7.0
1028,829456532,1.0,1.25,1.0,3.5,25.0,50,1.0,7.0
1039,829463687,1.0,1.25,1.1,1.5,25.0,50,1.0,7.0
1050,829471476,1.0,1.25,1.1,7.0,25.0,50,1.0,7.0
1061,829477205,1.0,1.25,1.2,5.0,25.0,50,1.0,7.0
1072,829483912,1.0,1.25,1.3,3.0,25.0,50,1.0,7.0
1083,829491927,1.0,1.5,0.2,1.0,25.0,50,1.0,7.0
1094,829498960,1.0,1.5,0.2,6.5,25.0,50,1.0,7.0
1105,829504161,1.0,1.5,0.3,4.5,25.0,50,1.0,7.0
1116,829509666,1.0,1.5,0.4,2.5,25.0,50,1.0,7.0
1127,829516437,1.0,1.5,0.5,0.5,25.0,50,1.0,7.0
1138,829521890,1.0,1.5,0.5,6.0,25.0,50,1.0,7.0
1149,829530468,1.0,1.5,0.6,4.0,25.0,50,1.0,7.0
1160,829536376,1.0,1.5,0.7,2.0,25.0,50,1.0,7.0
1171,829541788,1.0,1.5,0.8,0.0,25.0,50,1.0,7.0
1182,829548579,1.0,1.5,0.8,5.5,25.0,50,1.0,7.0
1193,829553713,1.0,1.5,0.9,3.5,25.0,50,1.0,7.0
1204,829559644,1.0,1.5,1.0,1.5,25.0,50,1.0,7.0
1215,829565126,1.0,1.5,1.0,7.0,25.0,50,1.0,7.0
1226,829570372,1.0,1.5,1.1,5.0,25.0,50,1.0,7.0
1237,829576957,1.0,1.5,1.2,3.0,25.0,50,1.0,7.0
1248,829584051,1.0,1.5,1.3,1.0,25.0,50,1.0,7.0
1259,829592225,1.0,1.5,1.3,6.5,25.0,50,1.0,7.0
1270,829599250,1.0,1.75,0.2,4.5,25.0,50,1.0,7.0
1281,829605647,1.0,1.75,0.3,2.5,25.0,50,1.0,7.0
1292,829612661,1.0,1.75,0.4,0.5,25.0,50,1.0,7.0
1303,829620309,1.0,1.75,0.4,6.0,25.0,50,1.0,7.0
1314,829626748,1.0,1.75,0.5,4.0,25.0,50,1.0,7.0
1325,829636345,1.0,1.75,0.6,2.0,25.0,50,1.0,7.0
1336,829642265,1.0,1.75,0.7,0.0,25.0,50,1.0,7.0
1347,829647318,1.0,1.75,0.7,5.5,25.0,50,1.0,7.0
1358,829653092,1.0,1.75,0.8,3.5,25.0,50,1.0,7.0
1369,829659429,1.0,1.75,0.9,1.5,25.0,50,1.0,7.0
1380,829666721,1.0,1.75,0.9,7.0,25.0,50,1.0,7.0
1391,829671809,1.0,1.75,1.0,5.0,25.0,50,1.0,7.0
1402,829677928,1.0,1.75,1.1,3.0,25.0,50,1.0,7.0
1413,829685235,1.0,1.75,1.2,1.0,25.0,50,1.0,7.0
1424,829692970,1.0,1.75,1.2,6.5,25.0,50,1.0,7.0
1435,829698706,1.0,1.75,1.3,4.5,25.0,50,1.0,7.0
1446,829707098,1.0,2.0,0.2,2.5,25.0,50,1.0,7.0
1457,829713962,1.0,2.0,0.3,0.5,25.0,50,1.0,7.0
1468,829721035,1.0,2.0,0.3,6.0,25.0,50,1.0,7.0
1479,829728246,1.0,2.0,0.4,4.0,25.0,50,1.0,7.0
1490,829736232,1.0,2.0,0.5,2.0,25.0,50,1.0,7.0
1501,829744496,1.0,2.0,0.6,0.0,25.0,50,1.0,7.0
1512,829751021,1.0,2.0,0.6,5.5,25.0,50,1.0,7.0
1523,829756855,1.0,2.0,0.7,3.5,25.0,50,1.0,7.0
1534,829763177,1.0,2.0,0.8,1.5,25.0,50,1.0,7.0
1545,829770556,1.0,2.0,0.8,7.0,25.0,50,1.0,7.0
1556,829776989,1.0,2.0,0.9,5.0,25.0,50,1.0,7.0
1567,829782707,1.0,2.0,1.0,3.0,25.0,50,1.0,7.0
1578,829788887,1.0,2.0,1.1,1.0,25.0,50,1.0,7.0
1589,829794423,1.0,2.0,1.1,6.5,25.0,50,1.0,7.0
1600,829800351,1.0,2.0,1.2,4.5,25.0,50,1.0,7.0
1611,829807176,1.0,2.0,1.3,2.5,25.0,50,1.0,7.0
1622,829813792,1.0,2.25,0.2,0.5,25.0,50,1.0,7.0
1633,829820814,1.0,2.25,0.2,6.0,25.0,50,1.0,7.0
1644,829826845,1.0,2.25,0.3,4.0,25.0,50,1.0,7.0
1655,829833000,1.0,2.25,0.4,2.0,25.0,50,1.0,7.0
1666,829843879,1.0,2.25,0.5,0.0,25.0,50,1.0,7.0
1677,829850230,1.0,2.25,0.5,5.5,25.0,50,1.0,7.0
1688,829856852,1.0,2.25,0.6,3.5,25.0,50,1.0,7.0
1699,829863468,1.0,2.25,0.7,1.5,25.0,50,1.0,7.0
1710,829869831,1.0,2.25,0.7,7.0,25.0,50,1.0,7.0
1721,829875030,1.0,2.25,0.8,5.0,25.0,50,1.0,7.0
1732,829881019,1.0,2.25,0.9,3.0,25.0,50,1.0,7.0
1743,829887421,1.0,2.25,1.0,1.0,25.0,50,1.0,7.0
1754,829893244,1.0,2.25,1.0,6.5,25.0,50,1.0,7.0
1765,829898894,1.0,2.25,1.1,4.5,25.0,50,1.0,7.0
1776,829904698,1.0,2.25,1.2,2.5,25.0,50,1.0,7.0
1787,829911089,1.0,2.25,1.3,0.5,25.0,50,1.0,7.0
1798,829918178,1.0,2.25,1.3,6.0,25.0,50,1.0,7.0
1809,829923295,1.0,2.5,0.2,4.0,25.0,50,1.0,7.0
1820,829931005,1.0,2.5,0.3,2.0,25.0,50,1.0,7.0
1831,829936909,1.0,2.5,0.4,0.0,25.0,50,1.0,7.0
1842,829945111,1.0,2.5,0.4,5.5,25.0,50,1.0,7.0
