"run","randomSeed","canalDeath","canalDecay","sust","drought","fort","infert","push","precMean"
19904,927796507,4.5,3.25,1.4,6.5,25.0,50,1.0,7.0
19912,927800939,4.5,3.25,1.6,3.0,25.0,50,1.0,7.0
19920,927805075,4.5,3.25,1.6,7.0,25.0,50,1.0,7.0
19928,927809366,4.5,3.25,1.8,3.5,25.0,50,1.0,7.0
19936,927815167,4.5,3.25,2.0,0.0,25.0,50,1.0,7.0
19944,927820097,4.5,3.25,2.0,4.0,25.0,50,1.0,7.0
19952,927825632,4.5,3.5,0.2,0.5,25.0,50,1.0,7.0
19960,927830913,4.5,3.5,0.2,4.5,25.0,50,1.0,7.0
19968,927837726,4.5,3.5,0.4,1.0,25.0,50,1.0,7.0
19976,927843074,4.5,3.5,0.4,5.0,25.0,50,1.0,7.0
19984,927849292,4.5,3.5,0.6,1.5,25.0,50,1.0,7.0
19992,927853866,4.5,3.5,0.6,5.5,25.0,50,1.0,7.0
20000,927858895,4.5,3.5,0.8,2.0,25.0,50,1.0,7.0
20008,927864313,4.5,3.5,0.8,6.0,25.0,50,1.0,7.0
20016,927869868,4.5,3.5,1.0,2.5,25.0,50,1.0,7.0
20024,927874385,4.5,3.5,1.0,6.5,25.0,50,1.0,7.0
20032,927879594,4.5,3.5,1.2,3.0,25.0,50,1.0,7.0
20040,927884273,4.5,3.5,1.2,7.0,25.0,50,1.0,7.0
20048,927888589,4.5,3.5,1.4,3.5,25.0,50,1.0,7.0
20056,927892236,4.5,3.5,1.6,0.0,25.0,50,1.0,7.0
20064,927896525,4.5,3.5,1.6,4.0,25.0,50,1.0,7.0
20072,927902834,4.5,3.5,1.8,0.5,25.0,50,1.0,7.0
20080,927907140,4.5,3.5,1.8,4.5,25.0,50,1.0,7.0
20088,927913370,4.5,3.5,2.0,1.0,25.0,50,1.0,7.0
20096,927917685,4.5,3.5,2.0,5.0,25.0,50,1.0,7.0
20104,927921821,4.5,3.75,0.2,1.5,25.0,50,1.0,7.0
20112,927926032,4.5,3.75,0.2,5.5,25.0,50,1.0,7.0
20120,927930731,4.5,3.75,0.4,2.0,25.0,50,1.0,7.0
20128,927936542,4.5,3.75,0.4,6.0,25.0,50,1.0,7.0
20136,927940982,4.5,3.75,0.6,2.5,25.0,50,1.0,7.0
20144,927946111,4.5,3.75,0.6,6.5,25.0,50,1.0,7.0
20152,927951963,4.5,3.75,0.8,3.0,25.0,50,1.0,7.0
20160,927956474,4.5,3.75,0.8,7.0,25.0,50,1.0,7.0
20168,927961022,4.5,3.75,1.0,3.5,25.0,50,1.0,7.0
20176,927964799,4.5,3.75,1.2,0.0,25.0,50,1.0,7.0
20184,927970868,4.5,3.75,1.2,4.0,25.0,50,1.0,7.0
20192,927977041,4.5,3.75,1.4,0.5,25.0,50,1.0,7.0
20200,927982988,4.5,3.75,1.4,4.5,25.0,50,1.0,7.0
20208,927987935,4.5,3.75,1.6,1.0,25.0,50,1.0,7.0
20216,927995157,4.5,3.75,1.6,5.0,25.0,50,1.0,7.0
20224,927999922,4.5,3.75,1.8,1.5,25.0,50,1.0,7.0
20232,928005321,4.5,3.75,1.8,5.5,25.0,50,1.0,7.0
20240,928011131,4.5,3.75,2.0,2.0,25.0,50,1.0,7.0
20248,928015807,4.5,3.75,2.0,6.0,25.0,50,1.0,7.0
20256,928021461,4.5,4.0,0.2,2.5,25.0,50,1.0,7.0
20264,928026684,4.5,4.0,0.2,6.5,25.0,50,1.0,7.0
20272,928031095,4.5,4.0,0.4,3.0,25.0,50,1.0,7.0
20280,928035835,4.5,4.0,0.4,7.0,25.0,50,1.0,7.0
20288,928039785,4.5,4.0,0.6,3.5,25.0,50,1.0,7.0
20296,928044818,4.5,4.0,0.8,0.0,25.0,50,1.0,7.0
20304,928050955,4.5,4.0,0.8,4.0,25.0,50,1.0,7.0
20312,928056221,4.5,4.0,1.0,0.5,25.0,50,1.0,7.0
20320,928062804,4.5,4.0,1.0,4.5,25.0,50,1.0,7.0
20328,928066087,4.5,4.0,1.2,1.0,25.0,50,1.0,7.0
20336,928070868,4.5,4.0,1.2,5.0,25.0,50,1.0,7.0
20344,928075385,4.5,4.0,1.4,1.5,25.0,50,1.0,7.0
20352,928080323,4.5,4.0,1.4,5.5,25.0,50,1.0,7.0
20360,928085184,4.5,4.0,1.6,2.0,25.0,50,1.0,7.0
20368,928089550,4.5,4.0,1.6,6.0,25.0,50,1.0,7.0
20376,928094560,4.5,4.0,1.8,2.5,25.0,50,1.0,7.0
20384,928098775,4.5,4.0,1.8,6.5,25.0,50,1.0,7.0
20392,928102829,4.5,4.0,2.0,3.0,25.0,50,1.0,7.0
20400,928107679,4.5,4.0,2.0,7.0,25.0,50,1.0,7.0
20408,928111907,5.0,0.0,0.2,3.5,25.0,50,1.0,7.0
20416,928118124,5.0,0.0,0.4,0.0,25.0,50,1.0,7.0
20424,928124768,5.0,0.0,0.4,4.0,25.0,50,1.0,7.0
20432,928130040,5.0,0.0,0.6,0.5,25.0,50,1.0,7.0
20440,928134875,5.0,0.0,0.6,4.5,25.0,50,1.0,7.0
20448,928143288,5.0,0.0,0.8,1.0,25.0,50,1.0,7.0
20456,928150249,5.0,0.0,0.8,5.0,25.0,50,1.0,7.0
20464,928158205,5.0,0.0,1.0,1.5,25.0,50,1.0,7.0
20472,928165332,5.0,0.0,1.0,5.5,25.0,50,1.0,7.0
20480,928171466,5.0,0.0,1.2,2.0,25.0,50,1.0,7.0
20488,928178001,5.0,0.0,1.2,6.0,25.0,50,1.0,7.0
20496,928183727,5.0,0.0,1.4,2.5,25.0,50,1.0,7.0
20504,928189536,5.0,0.0,1.4,6.5,25.0,50,1.0,7.0
20512,928194379,5.0,0.0,1.6,3.0,25.0,50,1.0,7.0
20520,928201374,5.0,0.0,1.6,7.0,25.0,50,1.0,7.0
20528,928207641,5.0,0.0,1.8,3.5,25.0,50,1.0,7.0
20536,928213774,5.0,0.0,2.0,0.0,25.0,50,1.0,7.0
20544,928220231,5.0,0.0,2.0,4.0,25.0,50,1.0,7.0
20552,928228267,5.0,0.25,0.2,0.5,25.0,50,1.0,7.0
20560,928235915,5.0,0.25,0.2,4.5,25.0,50,1.0,7.0
20568,928241481,5.0,0.25,0.4,1.0,25.0,50,1.0,7.0
20576,928247318,5.0,0.25,0.4,5.0,25.0,50,1.0,7.0
20584,928253987,5.0,0.25,0.6,1.5,25.0,50,1.0,7.0
20592,928259059,5.0,0.25,0.6,5.5,25.0,50,1.0,7.0
20600,928264997,5.0,0.25,0.8,2.0,25.0,50,1.0,7.0
20608,928271197,5.0,0.25,0.8,6.0,25.0,50,1.0,7.0
20616,928276225,5.0,0.25,1.0,2.5,25.0,50,1.0,7.0
20624,928280251,5.0,0.25,1.0,6.5,25.0,50,1.0,7.0
20632,928286024,5.0,0.25,1.2,3.0,25.0,50,1.0,7.0
20640,928291738,5.0,0.25,1.2,7.0,25.0,50,1.0,7.0
20648,928296971,5.0,0.25,1.4,3.5,25.0,50,1.0,7.0
20656,928302733,5.0,0.25,1.6,0.0,25.0,50,1.0,7.0
20664,928309398,5.0,0.25,1.6,4.0,25.0,50,1.0,7.0
20672,928315087,5.0,0.25,1.8,0.5,25.0,50,1.0,7.0
20680,928322173,5.0,0.25,1.8,4.5,25.0,50,1.0,7.0
20688,928327918,5.0,0.25,2.0,1.0,25.0,50,1.0,7.0
20696,928333427,5.0,0.25,2.0,5.0,25.0,50,1.0,7.0
20704,928341131,5.0,0.5,0.2,1.5,25.0,50,1.0,7.0
20712,928346938,5.0,0.5,0.2,5.5,25.0,50,1.0,7.0
20720,928352545,5.0,0.5,0.4,2.0,25.0,50,1.0,7.0
20728,928357702,5.0,0.5,0.4,6.0,25.0,50,1.0,7.0
20736,928363997,5.0,0.5,0.6,2.5,25.0,50,1.0,7.0
20744,928369190,5.0,0.5,0.6,6.5,25.0,50,1.0,7.0
20752,928374206,5.0,0.5,0.8,3.0,25.0,50,1.0,7.0
20760,928380170,5.0,0.5,0.8,7.0,25.0,50,1.0,7.0
20768,928386397,5.0,0.5,1.0,3.5,25.0,50,1.0,7.0
20776,928391958,5.0,0.5,1.2,0.0,25.0,50,1.0,7.0
20784,928397620,5.0,0.5,1.2,4.0,25.0,50,1.0,7.0
20792,928402927,5.0,0.5,1.4,0.5,25.0,50,1.0,7.0
20800,928407378,5.0,0.5,1.4,4.5,25.0,50,1.0,7.0
20808,928414299,5.0,0.5,1.6,1.0,25.0,50,1.0,7.0
20816,928419762,5.0,0.5,1.6,5.0,25.0,50,1.0,7.0
20824,928424153,5.0,0.5,1.8,1.5,25.0,50,1.0,7.0
20832,928429171,5.0,0.5,1.8,5.5,25.0,50,1.0,7.0
20840,928434060,5.0,0.5,2.0,2.0,25.0,50,1.0,7.0
20848,928438333,5.0,0.5,2.0,6.0,25.0,50,1.0,7.0
20856,928443669,5.0,0.75,0.2,2.5,25.0,50,1.0,7.0
20864,928447771,5.0,0.75,0.2,6.5,25.0,50,1.0,7.0
20872,928451857,5.0,0.75,0.4,3.0,25.0,50,1.0,7.0
20880,928456583,5.0,0.75,0.4,7.0,25.0,50,1.0,7.0
20888,928460737,5.0,0.75,0.6,3.5,25.0,50,1.0,7.0
20896,928464860,5.0,0.75,0.8,0.0,25.0,50,1.0,7.0
20904,928472472,5.0,0.75,0.8,4.0,25.0,50,1.0,7.0
20912,928478061,5.0,0.75,1.0,0.5,25.0,50,1.0,7.0
20920,928482610,5.0,0.75,1.0,4.5,25.0,50,1.0,7.0
20928,928487663,5.0,0.75,1.2,1.0,25.0,50,1.0,7.0
20936,928492367,5.0,0.75,1.2,5.0,25.0,50,1.0,7.0
20944,928497553,5.0,0.75,1.4,1.5,25.0,50,1.0,7.0
20952,928504856,5.0,0.75,1.4,5.5,25.0,50,1.0,7.0
20960,928509613,5.0,0.75,1.6,2.0,25.0,50,1.0,7.0
20968,928513730,5.0,0.75,1.6,6.0,25.0,50,1.0,7.0
20976,928518605,5.0,0.75,1.8,2.5,25.0,50,1.0,7.0
20984,928524010,5.0,0.75,1.8,6.5,25.0,50,1.0,7.0
20992,928529429,5.0,0.75,2.0,3.0,25.0,50,1.0,7.0
21000,928533725,5.0,0.75,2.0,7.0,25.0,50,1.0,7.0
21008,928538750,5.0,1.0,0.2,3.5,25.0,50,1.0,7.0
21016,928543312,5.0,1.0,0.4,0.0,25.0,50,1.0,7.0
21024,928547689,5.0,1.0,0.4,4.0,25.0,50,1.0,7.0
21032,928552669,5.0,1.0,0.6,0.5,25.0,50,1.0,7.0
21040,928558392,5.0,1.0,0.6,4.5,25.0,50,1.0,7.0
21048,928562638,5.0,1.0,0.8,1.0,25.0,50,1.0,7.0
21056,928568904,5.0,1.0,0.8,5.0,25.0,50,1.0,7.0
21064,928573233,5.0,1.0,1.0,1.5,25.0,50,1.0,7.0
21072,928579073,5.0,1.0,1.0,5.5,25.0,50,1.0,7.0
21080,928584782,5.0,1.0,1.2,2.0,25.0,50,1.0,7.0
21088,928588563,5.0,1.0,1.2,6.0,25.0,50,1.0,7.0
21096,928593125,5.0,1.0,1.4,2.5,25.0,50,1.0,7.0
21104,928596661,5.0,1.0,1.4,6.5,25.0,50,1.0,7.0
21112,928600614,5.0,1.0,1.6,3.0,25.0,50,1.0,7.0
21120,928604362,5.0,1.0,1.6,7.0,25.0,50,1.0,7.0
21128,928608658,5.0,1.0,1.8,3.5,25.0,50,1.0,7.0
21136,928612804,5.0,1.0,2.0,0.0,25.0,50,1.0,7.0
21144,928616119,5.0,1.0,2.0,4.0,25.0,50,1.0,7.0
21152,928621477,5.0,1.25,0.2,0.5,25.0,50,1.0,7.0
21160,928626365,5.0,1.25,0.2,4.5,25.0,50,1.0,7.0
21168,928629949,5.0,1.25,0.4,1.0,25.0,50,1.0,7.0
21176,928633383,5.0,1.25,0.4,5.0,25.0,50,1.0,7.0
21184,928637605,5.0,1.25,0.6,1.5,25.0,50,1.0,7.0
21192,928642696,5.0,1.25,0.6,5.5,25.0,50,1.0,7.0
21200,928650098,5.0,1.25,0.8,2.0,25.0,50,1.0,7.0
21208,928654617,5.0,1.25,0.8,6.0,25.0,50,1.0,7.0
21216,928659924,5.0,1.25,1.0,2.5,25.0,50,1.0,7.0
21224,928665467,5.0,1.25,1.0,6.5,25.0,50,1.0,7.0
21232,928669908,5.0,1.25,1.2,3.0,25.0,50,1.0,7.0
21240,928674743,5.0,1.25,1.2,7.0,25.0,50,1.0,7.0
21248,928679653,5.0,1.25,1.4,3.5,25.0,50,1.0,7.0
21256,928684566,5.0,1.25,1.6,0.0,25.0,50,1.0,7.0
21264,928689766,5.0,1.25,1.6,4.0,25.0,50,1.0,7.0
21272,928694703,5.0,1.25,1.8,0.5,25.0,50,1.0,7.0
21280,928698458,5.0,1.25,1.8,4.5,25.0,50,1.0,7.0
21288,928703389,5.0,1.25,2.0,1.0,25.0,50,1.0,7.0
21296,928709204,5.0,1.25,2.0,5.0,25.0,50,1.0,7.0
21304,928713735,5.0,1.5,0.2,1.5,25.0,50,1.0,7.0
21312,928718400,5.0,1.5,0.2,5.5,25.0,50,1.0,7.0
21320,928723376,5.0,1.5,0.4,2.0,25.0,50,1.0,7.0
21328,928728831,5.0,1.5,0.4,6.0,25.0,50,1.0,7.0
21336,928733717,5.0,1.5,0.6,2.5,25.0,50,1.0,7.0
21344,928738710,5.0,1.5,0.6,6.5,25.0,50,1.0,7.0
21352,928743845,5.0,1.5,0.8,3.0,25.0,50,1.0,7.0
21360,928748087,5.0,1.5,0.8,7.0,25.0,50,1.0,7.0
21368,928752356,5.0,1.5,1.0,3.5,25.0,50,1.0,7.0
21376,928755971,5.0,1.5,1.2,0.0,25.0,50,1.0,7.0
21384,928761380,5.0,1.5,1.2,4.0,25.0,50,1.0,7.0
21392,928765324,5.0,1.5,1.4,0.5,25.0,50,1.0,7.0
21400,928769474,5.0,1.5,1.4,4.5,25.0,50,1.0,7.0
21408,928774291,5.0,1.5,1.6,1.0,25.0,50,1.0,7.0
21416,928779333,5.0,1.5,1.6,5.0,25.0,50,1.0,7.0
21424,928784363,5.0,1.5,1.8,1.5,25.0,50,1.0,7.0
21432,928788409,5.0,1.5,1.8,5.5,25.0,50,1.0,7.0
21440,928793631,5.0,1.5,2.0,2.0,25.0,50,1.0,7.0
21448,928801873,5.0,1.5,2.0,6.0,25.0,50,1.0,7.0
21456,928806629,5.0,1.75,0.2,2.5,25.0,50,1.0,7.0
21464,928811773,5.0,1.75,0.2,6.5,25.0,50,1.0,7.0
21472,928815415,5.0,1.75,0.4,3.0,25.0,50,1.0,7.0
21480,928820920,5.0,1.75,0.4,7.0,25.0,50,1.0,7.0
21488,928825544,5.0,1.75,0.6,3.5,25.0,50,1.0,7.0
21496,928830861,5.0,1.75,0.8,0.0,25.0,50,1.0,7.0
21504,928836117,5.0,1.75,0.8,4.0,25.0,50,1.0,7.0
21512,928841898,5.0,1.75,1.0,0.5,25.0,50,1.0,7.0
21520,928846341,5.0,1.75,1.0,4.5,25.0,50,1.0,7.0
21528,928851425,5.0,1.75,1.2,1.0,25.0,50,1.0,7.0
21536,928856070,5.0,1.75,1.2,5.0,25.0,50,1.0,7.0
21544,928862202,5.0,1.75,1.4,1.5,25.0,50,1.0,7.0
21552,928866094,5.0,1.75,1.4,5.5,25.0,50,1.0,7.0
21560,928871324,5.0,1.75,1.6,2.0,25.0,50,1.0,7.0
21568,928875760,5.0,1.75,1.6,6.0,25.0,50,1.0,7.0
21576,928880698,5.0,1.75,1.8,2.5,25.0,50,1.0,7.0
21584,928885190,5.0,1.75,1.8,6.5,25.0,50,1.0,7.0
21592,928890201,5.0,1.75,2.0,3.0,25.0,50,1.0,7.0
21600,928894361,5.0,1.75,2.0,7.0,25.0,50,1.0,7.0
21608,928898332,5.0,2.0,0.2,3.5,25.0,50,1.0,7.0
21616,928902722,5.0,2.0,0.4,0.0,25.0,50,1.0,7.0
21624,928907941,5.0,2.0,0.4,4.0,25.0,50,1.0,7.0
21632,928913678,5.0,2.0,0.6,0.5,25.0,50,1.0,7.0
21640,928917787,5.0,2.0,0.6,4.5,25.0,50,1.0,7.0
21648,928922497,5.0,2.0,0.8,1.0,25.0,50,1.0,7.0
21656,928926735,5.0,2.0,0.8,5.0,25.0,50,1.0,7.0
21664,928930742,5.0,2.0,1.0,1.5,25.0,50,1.0,7.0
21672,928935214,5.0,2.0,1.0,5.5,25.0,50,1.0,7.0
21680,928939849,5.0,2.0,1.2,2.0,25.0,50,1.0,7.0
21688,928944916,5.0,2.0,1.2,6.0,25.0,50,1.0,7.0
21696,928952624,5.0,2.0,1.4,2.5,25.0,50,1.0,7.0
21704,928956917,5.0,2.0,1.4,6.5,25.0,50,1.0,7.0
21712,928961540,5.0,2.0,1.6,3.0,25.0,50,1.0,7.0
21720,928966647,5.0,2.0,1.6,7.0,25.0,50,1.0,7.0
21728,928970400,5.0,2.0,1.8,3.5,25.0,50,1.0,7.0
21736,928974813,5.0,2.0,2.0,0.0,25.0,50,1.0,7.0
21744,928979605,5.0,2.0,2.0,4.0,25.0,50,1.0,7.0
21752,928983744,5.0,2.25,0.2,0.5,25.0,50,1.0,7.0
21760,928988291,5.0,2.25,0.2,4.5,25.0,50,1.0,7.0
21768,928992107,5.0,2.25,0.4,1.0,25.0,50,1.0,7.0
21776,928996798,5.0,2.25,0.4,5.0,25.0,50,1.0,7.0
21784,929000685,5.0,2.25,0.6,1.5,25.0,50,1.0,7.0
21792,929006772,5.0,2.25,0.6,5.5,25.0,50,1.0,7.0
21800,929011752,5.0,2.25,0.8,2.0,25.0,50,1.0,7.0
21808,929015487,5.0,2.25,0.8,6.0,25.0,50,1.0,7.0
21816,929020807,5.0,2.25,1.0,2.5,25.0,50,1.0,7.0
21824,929024881,5.0,2.25,1.0,6.5,25.0,50,1.0,7.0
21832,929028871,5.0,2.25,1.2,3.0,25.0,50,1.0,7.0
21840,929033760,5.0,2.25,1.2,7.0,25.0,50,1.0,7.0
21848,929038387,5.0,2.25,1.4,3.5,25.0,50,1.0,7.0
21856,929042504,5.0,2.25,1.6,0.0,25.0,50,1.0,7.0
21864,929046496,5.0,2.25,1.6,4.0,25.0,50,1.0,7.0
21872,929050844,5.0,2.25,1.8,0.5,25.0,50,1.0,7.0
21880,929055725,5.0,2.25,1.8,4.5,25.0,50,1.0,7.0
21888,929059787,5.0,2.25,2.0,1.0,25.0,50,1.0,7.0
21896,929063604,5.0,2.25,2.0,5.0,25.0,50,1.0,7.0
21904,929069230,5.0,2.5,0.2,1.5,25.0,50,1.0,7.0
21912,929073795,5.0,2.5,0.2,5.5,25.0,50,1.0,7.0
21920,929078193,5.0,2.5,0.4,2.0,25.0,50,1.0,7.0
21928,929082989,5.0,2.5,0.4,6.0,25.0,50,1.0,7.0
21936,929088573,5.0,2.5,0.6,2.5,25.0,50,1.0,7.0
21944,929094731,5.0,2.5,0.6,6.5,25.0,50,1.0,7.0
21952,929098741,5.0,2.5,0.8,3.0,25.0,50,1.0,7.0
21960,929104421,5.0,2.5,0.8,7.0,25.0,50,1.0,7.0
21968,929108787,5.0,2.5,1.0,3.5,25.0,50,1.0,7.0
21976,929113577,5.0,2.5,1.2,0.0,25.0,50,1.0,7.0
21984,929118616,5.0,2.5,1.2,4.0,25.0,50,1.0,7.0
21992,929123814,5.0,2.5,1.4,0.5,25.0,50,1.0,7.0
22000,929127831,5.0,2.5,1.4,4.5,25.0,50,1.0,7.0
22008,929132411,5.0,2.5,1.6,1.0,25.0,50,1.0,7.0
22016,929136960,5.0,2.5,1.6,5.0,25.0,50,1.0,7.0
22024,929140905,5.0,2.5,1.8,1.5,25.0,50,1.0,7.0
22032,929144325,5.0,2.5,1.8,5.5,25.0,50,1.0,7.0
22040,929150014,5.0,2.5,2.0,2.0,25.0,50,1.0,7.0
22048,929154358,5.0,2.5,2.0,6.0,25.0,50,1.0,7.0
22056,929158060,5.0,2.75,0.2,2.5,25.0,50,1.0,7.0
22064,929161813,5.0,2.75,0.2,6.5,25.0,50,1.0,7.0
22072,929166570,5.0,2.75,0.4,3.0,25.0,50,1.0,7.0
22080,929171004,5.0,2.75,0.4,7.0,25.0,50,1.0,7.0
22088,929175045,5.0,2.75,0.6,3.5,25.0,50,1.0,7.0
22096,929179906,5.0,2.75,0.8,0.0,25.0,50,1.0,7.0
22104,929184192,5.0,2.75,0.8,4.0,25.0,50,1.0,7.0
22112,929188241,5.0,2.75,1.0,0.5,25.0,50,1.0,7.0
22120,929193262,5.0,2.75,1.0,4.5,25.0,50,1.0,7.0
22128,929199783,5.0,2.75,1.2,1.0,25.0,50,1.0,7.0
22136,929203553,5.0,2.75,1.2,5.0,25.0,50,1.0,7.0
22144,929207145,5.0,2.75,1.4,1.5,25.0,50,1.0,7.0
22152,929210669,5.0,2.75,1.4,5.5,25.0,50,1.0,7.0
22160,929215387,5.0,2.75,1.6,2.0,25.0,50,1.0,7.0
22168,929219446,5.0,2.75,1.6,6.0,25.0,50,1.0,7.0
22176,929223953,5.0,2.75,1.8,2.5,25.0,50,1.0,7.0
22184,929227277,5.0,2.75,1.8,6.5,25.0,50,1.0,7.0
22192,929234216,5.0,2.75,2.0,3.0,25.0,50,1.0,7.0
22200,929238395,5.0,2.75,2.0,7.0,25.0,50,1.0,7.0
22208,929243237,5.0,3.0,0.2,3.5,25.0,50,1.0,7.0
22216,929247265,5.0,3.0,0.4,0.0,25.0,50,1.0,7.0
22224,929253367,5.0,3.0,0.4,4.0,25.0,50,1.0,7.0
22232,929257884,5.0,3.0,0.6,0.5,25.0,50,1.0,7.0
22240,929263842,5.0,3.0,0.6,4.5,25.0,50,1.0,7.0
22248,929268085,5.0,3.0,0.8,1.0,25.0,50,1.0,7.0
22256,929273301,5.0,3.0,0.8,5.0,25.0,50,1.0,7.0
22264,929278197,5.0,3.0,1.0,1.5,25.0,50,1.0,7.0
22272,929282279,5.0,3.0,1.0,5.5,25.0,50,1.0,7.0
22280,929286312,5.0,3.0,1.2,2.0,25.0,50,1.0,7.0
22288,929292369,5.0,3.0,1.2,6.0,25.0,50,1.0,7.0
22296,929296722,5.0,3.0,1.4,2.5,25.0,50,1.0,7.0
22304,929300343,5.0,3.0,1.4,6.5,25.0,50,1.0,7.0
22312,929304565,5.0,3.0,1.6,3.0,25.0,50,1.0,7.0
22320,929308809,5.0,3.0,1.6,7.0,25.0,50,1.0,7.0
22328,929312490,5.0,3.0,1.8,3.5,25.0,50,1.0,7.0
22336,929317106,5.0,3.0,2.0,0.0,25.0,50,1.0,7.0
22344,929321110,5.0,3.0,2.0,4.0,25.0,50,1.0,7.0
22352,929324832,5.0,3.25,0.2,0.5,25.0,50,1.0,7.0
22360,929330123,5.0,3.25,0.2,4.5,25.0,50,1.0,7.0
22368,929334889,5.0,3.25,0.4,1.0,25.0,50,1.0,7.0
22376,929340473,5.0,3.25,0.4,5.0,25.0,50,1.0,7.0
22384,929344938,5.0,3.25,0.6,1.5,25.0,50,1.0,7.0
22392,929349338,5.0,3.25,0.6,5.5,25.0,50,1.0,7.0
22400,929353625,5.0,3.25,0.8,2.0,25.0,50,1.0,7.0
22408,929357993,5.0,3.25,0.8,6.0,25.0,50,1.0,7.0
22416,929362519,5.0,3.25,1.0,2.5,25.0,50,1.0,7.0
22424,929367246,5.0,3.25,1.0,6.5,25.0,50,1.0,7.0
22432,929371982,5.0,3.25,1.2,3.0,25.0,50,1.0,7.0
22440,929378415,5.0,3.25,1.2,7.0,25.0,50,1.0,7.0
22448,929383090,5.0,3.25,1.4,3.5,25.0,50,1.0,7.0
22456,929386610,5.0,3.25,1.6,0.0,25.0,50,1.0,7.0
22464,929390028,5.0,3.25,1.6,4.0,25.0,50,1.0,7.0
22472,929394013,5.0,3.25,1.8,0.5,25.0,50,1.0,7.0
22480,929398763,5.0,3.25,1.8,4.5,25.0,50,1.0,7.0
22488,929403489,5.0,3.25,2.0,1.0,25.0,50,1.0,7.0
22496,929408312,5.0,3.25,2.0,5.0,25.0,50,1.0,7.0
22504,929412836,5.0,3.5,0.2,1.5,25.0,50,1.0,7.0
22512,929417414,5.0,3.5,0.2,5.5,25.0,50,1.0,7.0
22520,929422075,5.0,3.5,0.4,2.0,25.0,50,1.0,7.0
22528,929426427,5.0,3.5,0.4,6.0,25.0,50,1.0,7.0
22536,929431862,5.0,3.5,0.6,2.5,25.0,50,1.0,7.0
22544,929435818,5.0,3.5,0.6,6.5,25.0,50,1.0,7.0
22552,929440337,5.0,3.5,0.8,3.0,25.0,50,1.0,7.0
22560,929445541,5.0,3.5,0.8,7.0,25.0,50,1.0,7.0
22568,929449066,5.0,3.5,1.0,3.5,25.0,50,1.0,7.0
22576,929453594,5.0,3.5,1.2,0.0,25.0,50,1.0,7.0
22584,929457831,5.0,3.5,1.2,4.0,25.0,50,1.0,7.0
22592,929462209,5.0,3.5,1.4,0.5,25.0,50,1.0,7.0
22600,929466078,5.0,3.5,1.4,4.5,25.0,50,1.0,7.0
22608,929469672,5.0,3.5,1.6,1.0,25.0,50,1.0,7.0
22616,929474030,5.0,3.5,1.6,5.0,25.0,50,1.0,7.0
22624,929479020,5.0,3.5,1.8,1.5,25.0,50,1.0,7.0
22632,929484979,5.0,3.5,1.8,5.5,25.0,50,1.0,7.0
22640,929492339,5.0,3.5,2.0,2.0,25.0,50,1.0,7.0
22648,929498186,5.0,3.5,2.0,6.0,25.0,50,1.0,7.0
22656,929503018,5.0,3.75,0.2,2.5,25.0,50,1.0,7.0
22664,929507502,5.0,3.75,0.2,6.5,25.0,50,1.0,7.0
22672,929511323,5.0,3.75,0.4,3.0,25.0,50,1.0,7.0
22680,929518836,5.0,3.75,0.4,7.0,25.0,50,1.0,7.0
22688,929523284,5.0,3.75,0.6,3.5,25.0,50,1.0,7.0
22696,929527126,5.0,3.75,0.8,0.0,25.0,50,1.0,7.0
22704,929533413,5.0,3.75,0.8,4.0,25.0,50,1.0,7.0
22712,929537581,5.0,3.75,1.0,0.5,25.0,50,1.0,7.0
22720,929541080,5.0,3.75,1.0,4.5,25.0,50,1.0,7.0
22728,929545636,5.0,3.75,1.2,1.0,25.0,50,1.0,7.0
22736,929549349,5.0,3.75,1.2,5.0,25.0,50,1.0,7.0
22744,929553394,5.0,3.75,1.4,1.5,25.0,50,1.0,7.0
22752,929558215,5.0,3.75,1.4,5.5,25.0,50,1.0,7.0
22760,929563622,5.0,3.75,1.6,2.0,25.0,50,1.0,7.0
22768,929569167,5.0,3.75,1.6,6.0,25.0,50,1.0,7.0
22776,929573904,5.0,3.75,1.8,2.5,25.0,50,1.0,7.0
22784,929580713,5.0,3.75,1.8,6.5,25.0,50,1.0,7.0
22792,929585344,5.0,3.75,2.0,3.0,25.0,50,1.0,7.0
22800,929589937,5.0,3.75,2.0,7.0,25.0,50,1.0,7.0
22808,929594080,5.0,4.0,0.2,3.5,25.0,50,1.0,7.0
22816,929599047,5.0,4.0,0.4,0.0,25.0,50,1.0,7.0
22824,929604315,5.0,4.0,0.4,4.0,25.0,50,1.0,7.0
22832,929608423,5.0,4.0,0.6,0.5,25.0,50,1.0,7.0
22840,929612563,5.0,4.0,0.6,4.5,25.0,50,1.0,7.0
22848,929616420,5.0,4.0,0.8,1.0,25.0,50,1.0,7.0
22856,929620804,5.0,4.0,0.8,5.0,25.0,50,1.0,7.0
22864,929630709,5.0,4.0,1.0,1.5,25.0,50,1.0,7.0
22872,929635526,5.0,4.0,1.0,5.5,25.0,50,1.0,7.0
22880,929639798,5.0,4.0,1.2,2.0,25.0,50,1.0,7.0
22888,929645375,5.0,4.0,1.2,6.0,25.0,50,1.0,7.0
22896,929650034,5.0,4.0,1.4,2.5,25.0,50,1.0,7.0
22904,929653699,5.0,4.0,1.4,6.5,25.0,50,1.0,7.0
22912,929658188,5.0,4.0,1.6,3.0,25.0,50,1.0,7.0
