"run","randomSeed","canalDeath","canalDecay","sust","drought","fort","infert","push","precMean"
17444,900087304,5.5,3.25,1.4,6.5,25.0,50,1.0,7.0
17451,900091280,5.5,3.25,1.5,2.5,25.0,50,1.0,7.0
17458,900094573,5.5,3.25,1.5,6.0,25.0,50,1.0,7.0
17465,900099688,5.5,3.25,1.6,2.0,25.0,50,1.0,7.0
17472,900103514,5.5,3.25,1.6,5.5,25.0,50,1.0,7.0
17479,900107456,5.5,3.25,1.7,1.5,25.0,50,1.0,7.0
17486,900111068,5.5,3.25,1.7,5.0,25.0,50,1.0,7.0
17493,900114604,5.5,3.25,1.8,1.0,25.0,50,1.0,7.0
17500,900120694,5.5,3.25,1.8,4.5,25.0,50,1.0,7.0
17507,900124557,5.5,3.25,1.9,0.5,25.0,50,1.0,7.0
17514,900128805,5.5,3.25,1.9,4.0,25.0,50,1.0,7.0
17521,900132604,5.5,3.25,2.0,0.0,25.0,50,1.0,7.0
17528,900136367,5.5,3.25,2.0,3.5,25.0,50,1.0,7.0
17535,900140362,5.5,3.25,2.0,7.0,25.0,50,1.0,7.0
17542,900143830,5.5,3.5,1.4,3.0,25.0,50,1.0,7.0
17549,900147766,5.5,3.5,1.4,6.5,25.0,50,1.0,7.0
17556,900152561,5.5,3.5,1.5,2.5,25.0,50,1.0,7.0
17563,900156304,5.5,3.5,1.5,6.0,25.0,50,1.0,7.0
17570,900160687,5.5,3.5,1.6,2.0,25.0,50,1.0,7.0
17577,900165470,5.5,3.5,1.6,5.5,25.0,50,1.0,7.0
17584,900169109,5.5,3.5,1.7,1.5,25.0,50,1.0,7.0
17591,900173302,5.5,3.5,1.7,5.0,25.0,50,1.0,7.0
17598,900177482,5.5,3.5,1.8,1.0,25.0,50,1.0,7.0
17605,900181573,5.5,3.5,1.8,4.5,25.0,50,1.0,7.0
17612,900185039,5.5,3.5,1.9,0.5,25.0,50,1.0,7.0
17619,900188480,5.5,3.5,1.9,4.0,25.0,50,1.0,7.0
17626,900191383,5.5,3.5,2.0,0.0,25.0,50,1.0,7.0
17633,900194891,5.5,3.5,2.0,3.5,25.0,50,1.0,7.0
17640,900198755,5.5,3.5,2.0,7.0,25.0,50,1.0,7.0
17647,900202997,5.5,3.75,1.4,3.0,25.0,50,1.0,7.0
17654,900206449,5.5,3.75,1.4,6.5,25.0,50,1.0,7.0
17661,900210004,5.5,3.75,1.5,2.5,25.0,50,1.0,7.0
17668,900213507,5.5,3.75,1.5,6.0,25.0,50,1.0,7.0
17675,900217476,5.5,3.75,1.6,2.0,25.0,50,1.0,7.0
17682,900223093,5.5,3.75,1.6,5.5,25.0,50,1.0,7.0
17689,900227884,5.5,3.75,1.7,1.5,25.0,50,1.0,7.0
17696,900231429,5.5,3.75,1.7,5.0,25.0,50,1.0,7.0
17703,900236166,5.5,3.75,1.8,1.0,25.0,50,1.0,7.0
17710,900240670,5.5,3.75,1.8,4.5,25.0,50,1.0,7.0
17717,900247340,5.5,3.75,1.9,0.5,25.0,50,1.0,7.0
17724,900251135,5.5,3.75,1.9,4.0,25.0,50,1.0,7.0
17731,900255698,5.5,3.75,2.0,0.0,25.0,50,1.0,7.0
17738,900259911,5.5,3.75,2.0,3.5,25.0,50,1.0,7.0
17745,900263867,5.5,3.75,2.0,7.0,25.0,50,1.0,7.0
17752,900267635,5.5,4.0,1.4,3.0,25.0,50,1.0,7.0
17759,900271984,5.5,4.0,1.4,6.5,25.0,50,1.0,7.0
17766,900276149,5.5,4.0,1.5,2.5,25.0,50,1.0,7.0
17773,900280009,5.5,4.0,1.5,6.0,25.0,50,1.0,7.0
17780,900283919,5.5,4.0,1.6,2.0,25.0,50,1.0,7.0
17787,900288358,5.5,4.0,1.6,5.5,25.0,50,1.0,7.0
17794,900293276,5.5,4.0,1.7,1.5,25.0,50,1.0,7.0
17801,900296613,5.5,4.0,1.7,5.0,25.0,50,1.0,7.0
17808,900299892,5.5,4.0,1.8,1.0,25.0,50,1.0,7.0
17815,900303643,5.5,4.0,1.8,4.5,25.0,50,1.0,7.0
17822,900307353,5.5,4.0,1.9,0.5,25.0,50,1.0,7.0
17829,900312083,5.5,4.0,1.9,4.0,25.0,50,1.0,7.0
17836,900316789,5.5,4.0,2.0,0.0,25.0,50,1.0,7.0
17843,900320899,5.5,4.0,2.0,3.5,25.0,50,1.0,7.0
17850,900325155,5.5,4.0,2.0,7.0,25.0,50,1.0,7.0
17857,900328934,6.0,0.0,1.4,3.0,25.0,50,1.0,7.0
17864,900333945,6.0,0.0,1.4,6.5,25.0,50,1.0,7.0
17871,900338938,6.0,0.0,1.5,2.5,25.0,50,1.0,7.0
17878,900344435,6.0,0.0,1.5,6.0,25.0,50,1.0,7.0
17885,900349752,6.0,0.0,1.6,2.0,25.0,50,1.0,7.0
17892,900354730,6.0,0.0,1.6,5.5,25.0,50,1.0,7.0
17899,900360292,6.0,0.0,1.7,1.5,25.0,50,1.0,7.0
17906,900364352,6.0,0.0,1.7,5.0,25.0,50,1.0,7.0
17913,900371415,6.0,0.0,1.8,1.0,25.0,50,1.0,7.0
17920,900377936,6.0,0.0,1.8,4.5,25.0,50,1.0,7.0
17927,900384669,6.0,0.0,1.9,0.5,25.0,50,1.0,7.0
17934,900393574,6.0,0.0,1.9,4.0,25.0,50,1.0,7.0
17941,900399745,6.0,0.0,2.0,0.0,25.0,50,1.0,7.0
17948,900405980,6.0,0.0,2.0,3.5,25.0,50,1.0,7.0
17955,900410990,6.0,0.0,2.0,7.0,25.0,50,1.0,7.0
17962,900415232,6.0,0.25,1.4,3.0,25.0,50,1.0,7.0
17969,900418539,6.0,0.25,1.4,6.5,25.0,50,1.0,7.0
17976,900423578,6.0,0.25,1.5,2.5,25.0,50,1.0,7.0
17983,900427933,6.0,0.25,1.5,6.0,25.0,50,1.0,7.0
17990,900432154,6.0,0.25,1.6,2.0,25.0,50,1.0,7.0
17997,900437560,6.0,0.25,1.6,5.5,25.0,50,1.0,7.0
18004,900441981,6.0,0.25,1.7,1.5,25.0,50,1.0,7.0
18011,900449141,6.0,0.25,1.7,5.0,25.0,50,1.0,7.0
18018,900453379,6.0,0.25,1.8,1.0,25.0,50,1.0,7.0
18025,900458634,6.0,0.25,1.8,4.5,25.0,50,1.0,7.0
18032,900464444,6.0,0.25,1.9,0.5,25.0,50,1.0,7.0
18039,900469186,6.0,0.25,1.9,4.0,25.0,50,1.0,7.0
18046,900474157,6.0,0.25,2.0,0.0,25.0,50,1.0,7.0
18053,900480819,6.0,0.25,2.0,3.5,25.0,50,1.0,7.0
18060,900486131,6.0,0.25,2.0,7.0,25.0,50,1.0,7.0
18067,900489820,6.0,0.5,1.4,3.0,25.0,50,1.0,7.0
18074,900495746,6.0,0.5,1.4,6.5,25.0,50,1.0,7.0
18081,900499735,6.0,0.5,1.5,2.5,25.0,50,1.0,7.0
18088,900504652,6.0,0.5,1.5,6.0,25.0,50,1.0,7.0
18095,900508945,6.0,0.5,1.6,2.0,25.0,50,1.0,7.0
18102,900513538,6.0,0.5,1.6,5.5,25.0,50,1.0,7.0
18109,900518518,6.0,0.5,1.7,1.5,25.0,50,1.0,7.0
18116,900522997,6.0,0.5,1.7,5.0,25.0,50,1.0,7.0
18123,900528288,6.0,0.5,1.8,1.0,25.0,50,1.0,7.0
18130,900533750,6.0,0.5,1.8,4.5,25.0,50,1.0,7.0
18137,900539434,6.0,0.5,1.9,0.5,25.0,50,1.0,7.0
18144,900543274,6.0,0.5,1.9,4.0,25.0,50,1.0,7.0
18151,900550497,6.0,0.5,2.0,0.0,25.0,50,1.0,7.0
18158,900556860,6.0,0.5,2.0,3.5,25.0,50,1.0,7.0
18165,900562576,6.0,0.5,2.0,7.0,25.0,50,1.0,7.0
18172,900567329,6.0,0.75,1.4,3.0,25.0,50,1.0,7.0
18179,900571404,6.0,0.75,1.4,6.5,25.0,50,1.0,7.0
18186,900575186,6.0,0.75,1.5,2.5,25.0,50,1.0,7.0
18193,900580287,6.0,0.75,1.5,6.0,25.0,50,1.0,7.0
18200,900584901,6.0,0.75,1.6,2.0,25.0,50,1.0,7.0
18207,900588968,6.0,0.75,1.6,5.5,25.0,50,1.0,7.0
18214,900594232,6.0,0.75,1.7,1.5,25.0,50,1.0,7.0
18221,900598989,6.0,0.75,1.7,5.0,25.0,50,1.0,7.0
18228,900605354,6.0,0.75,1.8,1.0,25.0,50,1.0,7.0
18235,900609352,6.0,0.75,1.8,4.5,25.0,50,1.0,7.0
18242,900613241,6.0,0.75,1.9,0.5,25.0,50,1.0,7.0
18249,900618206,6.0,0.75,1.9,4.0,25.0,50,1.0,7.0
18256,900622315,6.0,0.75,2.0,0.0,25.0,50,1.0,7.0
18263,900627267,6.0,0.75,2.0,3.5,25.0,50,1.0,7.0
18270,900631821,6.0,0.75,2.0,7.0,25.0,50,1.0,7.0
18277,900636151,6.0,1.0,1.4,3.0,25.0,50,1.0,7.0
18284,900640246,6.0,1.0,1.4,6.5,25.0,50,1.0,7.0
18291,900644518,6.0,1.0,1.5,2.5,25.0,50,1.0,7.0
18298,900649553,6.0,1.0,1.5,6.0,25.0,50,1.0,7.0
18305,900653153,6.0,1.0,1.6,2.0,25.0,50,1.0,7.0
18312,900659743,6.0,1.0,1.6,5.5,25.0,50,1.0,7.0
18319,900665410,6.0,1.0,1.7,1.5,25.0,50,1.0,7.0
18326,900669607,6.0,1.0,1.7,5.0,25.0,50,1.0,7.0
18333,900674637,6.0,1.0,1.8,1.0,25.0,50,1.0,7.0
18340,900679751,6.0,1.0,1.8,4.5,25.0,50,1.0,7.0
18347,900684600,6.0,1.0,1.9,0.5,25.0,50,1.0,7.0
18354,900689065,6.0,1.0,1.9,4.0,25.0,50,1.0,7.0
18361,900693437,6.0,1.0,2.0,0.0,25.0,50,1.0,7.0
18368,900701085,6.0,1.0,2.0,3.5,25.0,50,1.0,7.0
18375,900705867,6.0,1.0,2.0,7.0,25.0,50,1.0,7.0
18382,900709656,6.0,1.25,1.4,3.0,25.0,50,1.0,7.0
18389,900713590,6.0,1.25,1.4,6.5,25.0,50,1.0,7.0
18396,900718105,6.0,1.25,1.5,2.5,25.0,50,1.0,7.0
18403,900722033,6.0,1.25,1.5,6.0,25.0,50,1.0,7.0
18410,900726005,6.0,1.25,1.6,2.0,25.0,50,1.0,7.0
18417,900729702,6.0,1.25,1.6,5.5,25.0,50,1.0,7.0
18424,900734636,6.0,1.25,1.7,1.5,25.0,50,1.0,7.0
18431,900740665,6.0,1.25,1.7,5.0,25.0,50,1.0,7.0
18438,900743893,6.0,1.25,1.8,1.0,25.0,50,1.0,7.0
18445,900748786,6.0,1.25,1.8,4.5,25.0,50,1.0,7.0
18452,900753205,6.0,1.25,1.9,0.5,25.0,50,1.0,7.0
18459,900757833,6.0,1.25,1.9,4.0,25.0,50,1.0,7.0
18466,900762432,6.0,1.25,2.0,0.0,25.0,50,1.0,7.0
18473,900768491,6.0,1.25,2.0,3.5,25.0,50,1.0,7.0
18480,900773645,6.0,1.25,2.0,7.0,25.0,50,1.0,7.0
18487,900777754,6.0,1.5,1.4,3.0,25.0,50,1.0,7.0
18494,900781549,6.0,1.5,1.4,6.5,25.0,50,1.0,7.0
18501,900785092,6.0,1.5,1.5,2.5,25.0,50,1.0,7.0
18508,900789108,6.0,1.5,1.5,6.0,25.0,50,1.0,7.0
18515,900792951,6.0,1.5,1.6,2.0,25.0,50,1.0,7.0
18522,900797026,6.0,1.5,1.6,5.5,25.0,50,1.0,7.0
18529,900801215,6.0,1.5,1.7,1.5,25.0,50,1.0,7.0
18536,900805056,6.0,1.5,1.7,5.0,25.0,50,1.0,7.0
18543,900809337,6.0,1.5,1.8,1.0,25.0,50,1.0,7.0
18550,900813634,6.0,1.5,1.8,4.5,25.0,50,1.0,7.0
18557,900818149,6.0,1.5,1.9,0.5,25.0,50,1.0,7.0
18564,900824037,6.0,1.5,1.9,4.0,25.0,50,1.0,7.0
18571,900828813,6.0,1.5,2.0,0.0,25.0,50,1.0,7.0
18578,900832690,6.0,1.5,2.0,3.5,25.0,50,1.0,7.0
18585,900839858,6.0,1.5,2.0,7.0,25.0,50,1.0,7.0
18592,900844096,6.0,1.75,1.4,3.0,25.0,50,1.0,7.0
18599,900848122,6.0,1.75,1.4,6.5,25.0,50,1.0,7.0
18606,900851925,6.0,1.75,1.5,2.5,25.0,50,1.0,7.0
18613,900856580,6.0,1.75,1.5,6.0,25.0,50,1.0,7.0
18620,900860736,6.0,1.75,1.6,2.0,25.0,50,1.0,7.0
18627,900865438,6.0,1.75,1.6,5.5,25.0,50,1.0,7.0
18634,900870369,6.0,1.75,1.7,1.5,25.0,50,1.0,7.0
18641,900875080,6.0,1.75,1.7,5.0,25.0,50,1.0,7.0
18648,900879802,6.0,1.75,1.8,1.0,25.0,50,1.0,7.0
18655,900883898,6.0,1.75,1.8,4.5,25.0,50,1.0,7.0
18662,900888418,6.0,1.75,1.9,0.5,25.0,50,1.0,7.0
18669,900892414,6.0,1.75,1.9,4.0,25.0,50,1.0,7.0
18676,900896665,6.0,1.75,2.0,0.0,25.0,50,1.0,7.0
18683,900901336,6.0,1.75,2.0,3.5,25.0,50,1.0,7.0
18690,900905284,6.0,1.75,2.0,7.0,25.0,50,1.0,7.0
18697,900909469,6.0,2.0,1.4,3.0,25.0,50,1.0,7.0
18704,900913275,6.0,2.0,1.4,6.5,25.0,50,1.0,7.0
18711,900917155,6.0,2.0,1.5,2.5,25.0,50,1.0,7.0
18718,900921761,6.0,2.0,1.5,6.0,25.0,50,1.0,7.0
18725,900925823,6.0,2.0,1.6,2.0,25.0,50,1.0,7.0
18732,900929935,6.0,2.0,1.6,5.5,25.0,50,1.0,7.0
18739,900933983,6.0,2.0,1.7,1.5,25.0,50,1.0,7.0
18746,900938560,6.0,2.0,1.7,5.0,25.0,50,1.0,7.0
18753,900942745,6.0,2.0,1.8,1.0,25.0,50,1.0,7.0
18760,900946350,6.0,2.0,1.8,4.5,25.0,50,1.0,7.0
18767,900951082,6.0,2.0,1.9,0.5,25.0,50,1.0,7.0
18774,900956995,6.0,2.0,1.9,4.0,25.0,50,1.0,7.0
18781,900961023,6.0,2.0,2.0,0.0,25.0,50,1.0,7.0
18788,900965353,6.0,2.0,2.0,3.5,25.0,50,1.0,7.0
18795,900969549,6.0,2.0,2.0,7.0,25.0,50,1.0,7.0
18802,900975901,6.0,2.25,1.4,3.0,25.0,50,1.0,7.0
18809,900980342,6.0,2.25,1.4,6.5,25.0,50,1.0,7.0
18816,900984368,6.0,2.25,1.5,2.5,25.0,50,1.0,7.0
18823,900989309,6.0,2.25,1.5,6.0,25.0,50,1.0,7.0
18830,900993859,6.0,2.25,1.6,2.0,25.0,50,1.0,7.0
18837,900997975,6.0,2.25,1.6,5.5,25.0,50,1.0,7.0
18844,901002394,6.0,2.25,1.7,1.5,25.0,50,1.0,7.0
18851,901006440,6.0,2.25,1.7,5.0,25.0,50,1.0,7.0
18858,901009709,6.0,2.25,1.8,1.0,25.0,50,1.0,7.0
18865,901013233,6.0,2.25,1.8,4.5,25.0,50,1.0,7.0
18872,901018145,6.0,2.25,1.9,0.5,25.0,50,1.0,7.0
18879,901024351,6.0,2.25,1.9,4.0,25.0,50,1.0,7.0
18886,901028586,6.0,2.25,2.0,0.0,25.0,50,1.0,7.0
18893,901033564,6.0,2.25,2.0,3.5,25.0,50,1.0,7.0
18900,901037675,6.0,2.25,2.0,7.0,25.0,50,1.0,7.0
18907,901042850,6.0,2.5,1.4,3.0,25.0,50,1.0,7.0
18914,901046994,6.0,2.5,1.4,6.5,25.0,50,1.0,7.0
18921,901050413,6.0,2.5,1.5,2.5,25.0,50,1.0,7.0
18928,901054154,6.0,2.5,1.5,6.0,25.0,50,1.0,7.0
18935,901058456,6.0,2.5,1.6,2.0,25.0,50,1.0,7.0
18942,901063102,6.0,2.5,1.6,5.5,25.0,50,1.0,7.0
18949,901066966,6.0,2.5,1.7,1.5,25.0,50,1.0,7.0
18956,901070936,6.0,2.5,1.7,5.0,25.0,50,1.0,7.0
18963,901074641,6.0,2.5,1.8,1.0,25.0,50,1.0,7.0
18970,901078557,6.0,2.5,1.8,4.5,25.0,50,1.0,7.0
18977,901082713,6.0,2.5,1.9,0.5,25.0,50,1.0,7.0
18984,901086736,6.0,2.5,1.9,4.0,25.0,50,1.0,7.0
18991,901090921,6.0,2.5,2.0,0.0,25.0,50,1.0,7.0
18998,901095390,6.0,2.5,2.0,3.5,25.0,50,1.0,7.0
19005,901099546,6.0,2.5,2.0,7.0,25.0,50,1.0,7.0
19012,901104675,6.0,2.75,1.4,3.0,25.0,50,1.0,7.0
19019,901111062,6.0,2.75,1.4,6.5,25.0,50,1.0,7.0
19026,901115687,6.0,2.75,1.5,2.5,25.0,50,1.0,7.0
19033,901119362,6.0,2.75,1.5,6.0,25.0,50,1.0,7.0
19040,901123368,6.0,2.75,1.6,2.0,25.0,50,1.0,7.0
19047,901127469,6.0,2.75,1.6,5.5,25.0,50,1.0,7.0
19054,901131357,6.0,2.75,1.7,1.5,25.0,50,1.0,7.0
19061,901134663,6.0,2.75,1.7,5.0,25.0,50,1.0,7.0
19068,901138562,6.0,2.75,1.8,1.0,25.0,50,1.0,7.0
19075,901143228,6.0,2.75,1.8,4.5,25.0,50,1.0,7.0
19082,901146694,6.0,2.75,1.9,0.5,25.0,50,1.0,7.0
19089,901151070,6.0,2.75,1.9,4.0,25.0,50,1.0,7.0
19096,901155959,6.0,2.75,2.0,0.0,25.0,50,1.0,7.0
19103,901160478,6.0,2.75,2.0,3.5,25.0,50,1.0,7.0
19110,901164771,6.0,2.75,2.0,7.0,25.0,50,1.0,7.0
19117,901168489,6.0,3.0,1.4,3.0,25.0,50,1.0,7.0
19124,901172351,6.0,3.0,1.4,6.5,25.0,50,1.0,7.0
19131,901175587,6.0,3.0,1.5,2.5,25.0,50,1.0,7.0
19138,901179680,6.0,3.0,1.5,6.0,25.0,50,1.0,7.0
19145,901184149,6.0,3.0,1.6,2.0,25.0,50,1.0,7.0
19152,901187532,6.0,3.0,1.6,5.5,25.0,50,1.0,7.0
19159,901191487,6.0,3.0,1.7,1.5,25.0,50,1.0,7.0
19166,901195982,6.0,3.0,1.7,5.0,25.0,50,1.0,7.0
19173,901199772,6.0,3.0,1.8,1.0,25.0,50,1.0,7.0
19180,901203475,6.0,3.0,1.8,4.5,25.0,50,1.0,7.0
19187,901207452,6.0,3.0,1.9,0.5,25.0,50,1.0,7.0
19194,901210960,6.0,3.0,1.9,4.0,25.0,50,1.0,7.0
19201,901214537,6.0,3.0,2.0,0.0,25.0,50,1.0,7.0
19208,901218714,6.0,3.0,2.0,3.5,25.0,50,1.0,7.0
19215,901222969,6.0,3.0,2.0,7.0,25.0,50,1.0,7.0
19222,901226612,6.0,3.25,1.4,3.0,25.0,50,1.0,7.0
19229,901231157,6.0,3.25,1.4,6.5,25.0,50,1.0,7.0
19236,901236826,6.0,3.25,1.5,2.5,25.0,50,1.0,7.0
19243,901240674,6.0,3.25,1.5,6.0,25.0,50,1.0,7.0
19250,901243755,6.0,3.25,1.6,2.0,25.0,50,1.0,7.0
19257,901247917,6.0,3.25,1.6,5.5,25.0,50,1.0,7.0
19264,901252054,6.0,3.25,1.7,1.5,25.0,50,1.0,7.0
19271,901254921,6.0,3.25,1.7,5.0,25.0,50,1.0,7.0
19278,901258790,6.0,3.25,1.8,1.0,25.0,50,1.0,7.0
19285,901263989,6.0,3.25,1.8,4.5,25.0,50,1.0,7.0
19292,901267572,6.0,3.25,1.9,0.5,25.0,50,1.0,7.0
19299,901271682,6.0,3.25,1.9,4.0,25.0,50,1.0,7.0
19306,901275036,6.0,3.25,2.0,0.0,25.0,50,1.0,7.0
19313,901279914,6.0,3.25,2.0,3.5,25.0,50,1.0,7.0
19320,901283310,6.0,3.25,2.0,7.0,25.0,50,1.0,7.0
19327,901287159,6.0,3.5,1.4,3.0,25.0,50,1.0,7.0
19334,901290626,6.0,3.5,1.4,6.5,25.0,50,1.0,7.0
19341,901294767,6.0,3.5,1.5,2.5,25.0,50,1.0,7.0
19348,901297679,6.0,3.5,1.5,6.0,25.0,50,1.0,7.0
19355,901301675,6.0,3.5,1.6,2.0,25.0,50,1.0,7.0
19362,901305284,6.0,3.5,1.6,5.5,25.0,50,1.0,7.0
19369,901308998,6.0,3.5,1.7,1.5,25.0,50,1.0,7.0
19376,901312899,6.0,3.5,1.7,5.0,25.0,50,1.0,7.0
19383,901316843,6.0,3.5,1.8,1.0,25.0,50,1.0,7.0
19390,901320532,6.0,3.5,1.8,4.5,25.0,50,1.0,7.0
19397,901324749,6.0,3.5,1.9,0.5,25.0,50,1.0,7.0
19404,901328197,6.0,3.5,1.9,4.0,25.0,50,1.0,7.0
19411,901331595,6.0,3.5,2.0,0.0,25.0,50,1.0,7.0
19418,901334711,6.0,3.5,2.0,3.5,25.0,50,1.0,7.0
19425,901339602,6.0,3.5,2.0,7.0,25.0,50,1.0,7.0
19432,901343353,6.0,3.75,1.4,3.0,25.0,50,1.0,7.0
19439,901347043,6.0,3.75,1.4,6.5,25.0,50,1.0,7.0
19446,901351623,6.0,3.75,1.5,2.5,25.0,50,1.0,7.0
19453,901357671,6.0,3.75,1.5,6.0,25.0,50,1.0,7.0
19460,901361885,6.0,3.75,1.6,2.0,25.0,50,1.0,7.0
19467,901365719,6.0,3.75,1.6,5.5,25.0,50,1.0,7.0
19474,901369118,6.0,3.75,1.7,1.5,25.0,50,1.0,7.0
19481,901372783,6.0,3.75,1.7,5.0,25.0,50,1.0,7.0
19488,901376315,6.0,3.75,1.8,1.0,25.0,50,1.0,7.0
19495,901380745,6.0,3.75,1.8,4.5,25.0,50,1.0,7.0
19502,901384608,6.0,3.75,1.9,0.5,25.0,50,1.0,7.0
19509,901387447,6.0,3.75,1.9,4.0,25.0,50,1.0,7.0
19516,901390852,6.0,3.75,2.0,0.0,25.0,50,1.0,7.0
19523,901394828,6.0,3.75,2.0,3.5,25.0,50,1.0,7.0
19530,901400291,6.0,3.75,2.0,7.0,25.0,50,1.0,7.0
19537,901403672,6.0,4.0,1.4,3.0,25.0,50,1.0,7.0
19544,901408277,6.0,4.0,1.4,6.5,25.0,50,1.0,7.0
19551,901412286,6.0,4.0,1.5,2.5,25.0,50,1.0,7.0
19558,901416446,6.0,4.0,1.5,6.0,25.0,50,1.0,7.0
19565,901420506,6.0,4.0,1.6,2.0,25.0,50,1.0,7.0
19572,901425038,6.0,4.0,1.6,5.5,25.0,50,1.0,7.0
19579,901428433,6.0,4.0,1.7,1.5,25.0,50,1.0,7.0
19586,901432286,6.0,4.0,1.7,5.0,25.0,50,1.0,7.0
19593,901435403,6.0,4.0,1.8,1.0,25.0,50,1.0,7.0
19600,901439782,6.0,4.0,1.8,4.5,25.0,50,1.0,7.0
19607,901444163,6.0,4.0,1.9,0.5,25.0,50,1.0,7.0
19614,901447358,6.0,4.0,1.9,4.0,25.0,50,1.0,7.0
19621,901450757,6.0,4.0,2.0,0.0,25.0,50,1.0,7.0
19628,901454705,6.0,4.0,2.0,3.5,25.0,50,1.0,7.0
19635,901458092,6.0,4.0,2.0,7.0,25.0,50,1.0,7.0
4,888581205,1.0,0.0,1.4,1.5,25.0,50,1.0,7.0
11,888593427,1.0,0.0,1.4,5.0,25.0,50,1.0,7.0
18,888600334,1.0,0.0,1.5,1.0,25.0,50,1.0,7.0
25,888607785,1.0,0.0,1.5,4.5,25.0,50,1.0,7.0
32,888613631,1.0,0.0,1.6,0.5,25.0,50,1.0,7.0
39,888618773,1.0,0.0,1.6,4.0,25.0,50,1.0,7.0
46,888624178,1.0,0.0,1.7,0.0,25.0,50,1.0,7.0
53,888630224,1.0,0.0,1.7,3.5,25.0,50,1.0,7.0
60,888636410,1.0,0.0,1.7,7.0,25.0,50,1.0,7.0
67,888643529,1.0,0.0,1.8,3.0,25.0,50,1.0,7.0
74,888650992,1.0,0.0,1.8,6.5,25.0,50,1.0,7.0
81,888656739,1.0,0.0,1.9,2.5,25.0,50,1.0,7.0
88,888664436,1.0,0.0,1.9,6.0,25.0,50,1.0,7.0
95,888670235,1.0,0.0,2.0,2.0,25.0,50,1.0,7.0
102,888675703,1.0,0.0,2.0,5.5,25.0,50,1.0,7.0
109,888681205,1.0,0.25,1.4,1.5,25.0,50,1.0,7.0
116,888689414,1.0,0.25,1.4,5.0,25.0,50,1.0,7.0
123,888695147,1.0,0.25,1.5,1.0,25.0,50,1.0,7.0
130,888701466,1.0,0.25,1.5,4.5,25.0,50,1.0,7.0
137,888705965,1.0,0.25,1.6,0.5,25.0,50,1.0,7.0
144,888712810,1.0,0.25,1.6,4.0,25.0,50,1.0,7.0
151,888716283,1.0,0.25,1.7,0.0,25.0,50,1.0,7.0
158,888721457,1.0,0.25,1.7,3.5,25.0,50,1.0,7.0
165,888726383,1.0,0.25,1.7,7.0,25.0,50,1.0,7.0
172,888730541,1.0,0.25,1.8,3.0,25.0,50,1.0,7.0
179,888737277,1.0,0.25,1.8,6.5,25.0,50,1.0,7.0
186,888743186,1.0,0.25,1.9,2.5,25.0,50,1.0,7.0
193,888749459,1.0,0.25,1.9,6.0,25.0,50,1.0,7.0
200,888755810,1.0,0.25,2.0,2.0,25.0,50,1.0,7.0
207,888761885,1.0,0.25,2.0,5.5,25.0,50,1.0,7.0
214,888767422,1.0,0.5,1.4,1.5,25.0,50,1.0,7.0
221,888773200,1.0,0.5,1.4,5.0,25.0,50,1.0,7.0
228,888778270,1.0,0.5,1.5,1.0,25.0,50,1.0,7.0
235,888784805,1.0,0.5,1.5,4.5,25.0,50,1.0,7.0
242,888791037,1.0,0.5,1.6,0.5,25.0,50,1.0,7.0
249,888796716,1.0,0.5,1.6,4.0,25.0,50,1.0,7.0
256,888803047,1.0,0.5,1.7,0.0,25.0,50,1.0,7.0
263,888808882,1.0,0.5,1.7,3.5,25.0,50,1.0,7.0
270,888815045,1.0,0.5,1.7,7.0,25.0,50,1.0,7.0
277,888818322,1.0,0.5,1.8,3.0,25.0,50,1.0,7.0
284,888825388,1.0,0.5,1.8,6.5,25.0,50,1.0,7.0
291,888829450,1.0,0.5,1.9,2.5,25.0,50,1.0,7.0
298,888834242,1.0,0.5,1.9,6.0,25.0,50,1.0,7.0
305,888840485,1.0,0.5,2.0,2.0,25.0,50,1.0,7.0
312,888847603,1.0,0.5,2.0,5.5,25.0,50,1.0,7.0
319,888853411,1.0,0.75,1.4,1.5,25.0,50,1.0,7.0
326,888858235,1.0,0.75,1.4,5.0,25.0,50,1.0,7.0
333,888863368,1.0,0.75,1.5,1.0,25.0,50,1.0,7.0
340,888869787,1.0,0.75,1.5,4.5,25.0,50,1.0,7.0
347,888875604,1.0,0.75,1.6,0.5,25.0,50,1.0,7.0
354,888880276,1.0,0.75,1.6,4.0,25.0,50,1.0,7.0
361,888887136,1.0,0.75,1.7,0.0,25.0,50,1.0,7.0
368,888892517,1.0,0.75,1.7,3.5,25.0,50,1.0,7.0
375,888897064,1.0,0.75,1.7,7.0,25.0,50,1.0,7.0
382,888901600,1.0,0.75,1.8,3.0,25.0,50,1.0,7.0
389,888908787,1.0,0.75,1.8,6.5,25.0,50,1.0,7.0
396,888914202,1.0,0.75,1.9,2.5,25.0,50,1.0,7.0
403,888919679,1.0,0.75,1.9,6.0,25.0,50,1.0,7.0
410,888925032,1.0,0.75,2.0,2.0,25.0,50,1.0,7.0
417,888930239,1.0,0.75,2.0,5.5,25.0,50,1.0,7.0
424,888935423,1.0,1.0,1.4,1.5,25.0,50,1.0,7.0
431,888940046,1.0,1.0,1.4,5.0,25.0,50,1.0,7.0
438,888945021,1.0,1.0,1.5,1.0,25.0,50,1.0,7.0
445,888950761,1.0,1.0,1.5,4.5,25.0,50,1.0,7.0
452,888956719,1.0,1.0,1.6,0.5,25.0,50,1.0,7.0
