"run","MaxPop","MinPop","countPop"
3345,63,0,0
3352,62,0,0
3359,71,1,20
3366,89,37,70
3373,89,1,15
3380,127,32,43
3387,120,12,91
3394,50,0,0
3401,136,115,127
3408,8,0,0
3415,92,8,34
3422,26,0,0
3429,24,0,0
3436,78,26,53
3443,143,41,109
3450,52,0,0
3457,58,0,0
3464,32,0,0
3471,36,0,0
3478,6,0,0
3485,175,59,60
3492,23,0,0
3499,92,0,0
3506,28,0,0
3513,45,0,0
3520,20,0,0
3527,17,0,0
3534,91,0,0
3541,34,0,0
3548,82,0,0
3555,12,0,0
3562,144,28,51
3569,61,0,0
3576,533,522,522
3583,457,288,356
3590,494,391,444
3597,478,386,451
3604,416,364,399
3611,503,319,448
3618,509,338,414
3625,390,263,375
3632,530,366,468
3639,495,368,435
3646,613,503,503
3653,555,352,508
3660,483,372,379
3667,577,464,503
3674,347,235,301
3681,377,126,306
3688,256,12,23
3695,373,83,175
3702,443,38,159
3709,303,271,271
3716,421,38,120
3723,440,128,247
3730,446,78,149
3737,428,109,267
3744,438,87,230
3751,429,285,368
3758,284,57,163
3765,172,0,0
3772,400,89,122
3779,285,0,0
3786,350,108,190
3793,404,0,0
3800,439,109,251
3807,439,41,163
3814,332,143,301
3821,118,10,37
3828,376,306,319
3835,263,187,242
3842,331,200,215
3849,297,62,114
3856,355,207,319
3863,510,388,487
3870,51,0,0
3877,380,147,198
3884,397,29,104
3891,354,92,231
3898,275,8,32
3905,449,105,216
3912,179,4,26
3919,87,0,0
3926,187,0,0
3933,513,148,287
3940,423,42,207
3947,349,287,293
3954,382,55,78
3961,366,327,327
3968,219,128,195
3975,342,0,0
3982,87,0,0
3989,317,0,0
3996,338,273,331
4003,248,1,1
4010,359,295,328
4017,353,26,108
4024,351,150,228
4031,270,43,154
4038,75,0,0
4045,177,34,46
4052,328,270,276
4059,322,65,108
4066,137,0,0
4073,262,1,1
4080,224,0,0
4087,343,286,292
4094,100,2,24
4101,192,2,4
4108,134,0,0
4115,243,40,48
4122,184,1,15
4129,215,64,78
4136,129,87,91
4143,299,269,278
4150,253,38,84
4157,249,36,47
4164,322,70,173
4171,302,260,300
4178,330,11,18
4185,264,0,0
4192,270,91,192
4199,232,4,26
4206,229,6,21
4213,396,14,15
4220,138,0,0
4227,239,4,29
4234,291,1,1
4241,37,0,16
4248,302,111,271
4255,93,0,0
4262,78,32,48
4269,303,70,214
4276,256,11,44
4283,62,31,43
4290,213,0,0
4297,246,63,108
4304,289,0,0
4311,278,79,240
4318,32,0,0
4325,185,0,0
4332,153,1,1
4339,277,55,119
4346,121,0,0
4353,92,72,85
4360,217,32,75
4367,128,87,108
4374,52,0,0
4381,338,262,319
4388,121,20,49
4395,77,0,0
4402,255,132,189
4409,190,6,23
4416,278,56,104
4423,240,0,0
4430,81,0,0
4437,123,0,0
4444,82,18,50
4451,195,23,159
4458,175,1,1
4465,59,1,18
4472,182,77,142
4479,111,25,33
4486,84,0,18
4493,90,0,0
4500,167,0,0
4507,93,33,51
4514,214,0,0
4521,130,28,38
4528,176,9,62
4535,163,44,73
4542,92,0,0
4549,157,47,57
4556,111,5,31
4563,94,0,0
4570,253,29,75
4577,99,27,32
4584,83,58,71
4591,50,0,0
4598,104,10,31
4605,123,0,0
4612,104,45,74
4619,143,2,40
4626,111,25,54
4633,115,4,13
4640,190,71,145
4647,172,15,70
4654,110,40,69
4661,87,0,0
4668,42,10,18
4675,133,75,87
4682,68,31,52
4689,103,0,0
4696,41,5,34
4703,244,60,160
4710,94,0,0
4717,175,38,82
4724,197,0,0
4731,151,124,129
4738,256,6,15
4745,180,139,156
4752,169,2,32
4759,218,159,174
4766,108,0,0
4773,152,67,82
4780,150,127,137
4787,150,83,99
4794,145,10,25
4801,81,0,3
4808,88,14,38
4815,126,0,0
4822,136,56,83
4829,138,0,0
4836,125,34,62
4843,40,0,0
4850,57,0,0
4857,64,0,0
4864,89,40,57
4871,72,7,32
4878,57,0,0
4885,29,0,0
4892,114,57,88
4899,98,12,35
4906,26,0,0
4913,95,4,18
4920,60,0,0
4927,80,1,6
4934,103,0,20
4941,91,21,39
4948,10,0,0
4955,64,21,32
4962,96,11,84
4969,68,0,0
4976,18,0,0
4983,50,0,0
4990,39,7,31
4997,54,13,36
5004,19,0,0
5011,1,0,0
5018,110,0,0
5025,93,0,0
5032,40,0,0
5039,56,0,0
5046,126,99,114
5053,113,5,55
5060,88,85,87
5067,35,0,0
5074,75,0,0
5081,56,0,0
5088,96,42,53
5095,76,0,0
5102,30,0,0
5109,219,41,149
5116,122,57,73
5123,74,0,0
5130,25,0,0
5137,165,47,79
5144,63,0,0
5151,186,30,63
5158,39,0,0
5165,51,28,47
5172,75,0,0
5179,176,120,129
5186,47,8,31
5193,204,137,143
5200,83,9,46
5207,140,63,68
5214,115,22,68
5221,71,31,34
5228,40,12,38
5235,89,0,0
5242,162,0,0
5249,164,5,34
5256,94,41,88
5263,19,0,0
5270,110,43,85
5277,76,7,54
5284,56,0,0
5291,142,12,50
5298,26,0,0
5305,34,0,0
5312,28,0,0
5319,183,28,146
5326,58,0,0
5333,38,0,0
5340,72,0,0
5347,51,8,13
5354,108,0,0
5361,523,432,500
5368,398,311,340
5375,392,288,352
5382,365,353,356
5389,574,413,518
5396,400,327,385
5403,536,452,494
5410,422,360,361
5417,431,310,387
5424,493,350,449
5431,552,552,552
5438,493,392,452
5445,492,461,461
5452,501,426,476
5459,527,435,464
5466,324,68,129
5473,429,0,0
5480,303,53,182
5487,155,0,0
5494,385,73,133
5501,441,49,167
5508,330,78,213
5515,405,35,80
5522,350,58,119
5529,370,37,71
5536,410,359,374
5543,398,63,180
5550,398,0,0
5557,248,49,195
5564,371,1,1
5571,287,0,0
5578,383,0,0
5585,374,63,112
5592,141,0,0
5599,381,90,198
5606,81,0,0
5613,206,112,167
5620,257,29,117
5627,323,253,289
5634,238,37,94
5641,379,232,315
5648,350,43,120
5655,243,0,0
5662,495,76,162
5669,347,11,17
5676,263,222,223
5683,291,0,0
5690,236,57,127
5697,348,27,116
5704,387,69,137
5711,376,32,100
5718,116,39,86
5725,274,0,6
5732,233,66,120
5739,393,47,125
5746,525,360,409
5753,147,0,10
5760,329,0,0
5767,301,48,84
5774,363,0,0
5781,299,48,135
5788,466,0,0
5795,270,62,131
5802,331,23,114
5809,89,0,0
5816,366,31,108
5823,300,65,129
5830,255,13,28
5837,185,59,93
5844,340,0,0
5851,211,130,165
5858,246,0,0
5865,257,0,0
5872,319,57,78
5879,346,16,30
5886,67,23,44
5893,311,16,28
5900,400,65,136
5907,200,16,42
5914,208,63,160
5921,308,29,61
5928,367,99,132
5935,220,0,12
5942,331,70,74
5949,77,0,0
5956,84,0,0
5963,148,0,0
5970,122,0,0
5977,143,32,55
5984,290,8,22
5991,87,0,0
5998,118,0,0
6005,287,37,91
6012,257,0,0
6019,223,72,212
6026,189,16,57
6033,90,34,43
6040,272,25,99
6047,80,0,15
6054,452,52,92
6061,140,71,103
6068,104,18,52
6075,218,0,0
6082,320,42,112
6089,586,0,0
6096,160,26,78
6103,171,8,27
6110,65,0,1
6117,72,0,0
6124,253,21,38
6131,191,11,39
6138,202,0,0
6145,197,14,29
6152,66,0,14
6159,105,20,33
6166,182,67,80
6173,183,14,33
6180,221,0,0
6187,147,0,0
6194,164,3,60
6201,144,0,0
6208,16,0,0
6215,182,34,109
6222,58,3,25
6229,363,74,184
6236,221,25,49
6243,124,0,0
6250,204,18,51
6257,201,1,1
6264,75,2,12
6271,178,59,83
6278,150,0,13
6285,51,0,0
6292,118,0,0
6299,17,0,0
6306,166,29,76
6313,72,0,0
6320,223,22,60
6327,27,0,0
6334,87,0,0
6341,54,0,0
6348,128,36,55
6355,102,0,0
6362,107,5,28
6369,89,0,0
6376,161,54,77
6383,102,17,34
6390,85,0,0
6397,72,40,43
6404,63,0,17
6411,79,19,59
6418,168,0,0
6425,175,126,144
6432,213,15,121
6439,70,1,12
6446,148,14,95
6453,171,67,145
6460,98,0,0
6467,97,0,0
6474,148,17,89
6481,136,86,108
6488,115,25,79
6495,259,0,0
6502,80,0,0
6509,7,0,0
6516,139,21,62
6523,4,0,0
6530,75,13,29
6537,34,0,0
6544,18,0,0
6551,79,6,71
6558,88,28,35
6565,66,10,36
6572,61,31,33
6579,189,29,121
6586,237,8,19
6593,100,0,0
6600,20,0,0
6607,111,18,52
6614,90,0,0
6621,105,30,67
6628,59,2,31
6635,73,0,0
6642,61,0,0
6649,86,6,16
6656,38,0,0
6663,55,0,0
6670,153,0,0
6677,137,47,55
6684,60,0,0
6691,163,115,145
6698,152,3,14
6705,228,0,0
6712,121,21,48
6719,3,0,0
6726,176,34,82
6733,31,0,0
6740,91,0,0
6747,68,0,0
6754,14,0,0
6761,98,0,0
6768,133,36,71
6775,19,0,0
6782,31,0,0
6789,182,0,0
6796,47,17,19
6803,87,13,54
6810,104,0,0
6817,104,23,76
6824,120,0,0
6831,121,35,93
6838,55,0,0
6845,38,0,0
6852,10,0,0
6859,16,0,0
6866,59,0,0
6873,15,0,0
6880,75,6,27
6887,37,1,12
6894,115,14,57
6901,68,0,0
6908,75,6,12
6915,117,0,0
6922,100,93,95
6929,43,2,36
6936,76,23,68
6943,41,3,3
6950,129,33,80
6957,115,9,60
6964,73,0,0
6971,18,0,0
6978,126,53,100
6985,52,0,0
6992,84,38,49
6999,227,0,0
7006,158,18,19
7013,63,7,19
7020,63,0,0
7027,131,32,77
7034,35,0,0
7041,183,38,73
7048,89,0,0
7055,132,32,69
7062,145,0,0
7069,167,60,156
7076,75,5,29
7083,117,35,67
7090,33,0,0
7097,56,2,8
7104,103,17,67
7111,40,0,0
7118,176,0,0
7125,20,0,0
7132,54,0,0
7139,57,1,20
7146,471,456,460
7153,395,295,358
7160,445,354,413
7167,502,491,491
7174,498,498,498
7181,441,431,431
7188,440,364,403
7195,461,370,370
7202,397,335,335
7209,447,374,382
7216,465,420,420
7223,555,507,507
7230,591,552,560
7237,262,170,234
7244,317,280,294
7251,410,36,93
7258,365,0,0
7265,265,44,122
7272,390,25,47
7279,435,52,192
7286,378,35,101
7293,400,79,130
7300,524,38,84
7307,351,60,97
7314,351,34,74
7321,287,2,2
7328,366,39,110
7335,309,0,0
7342,188,36,69
7349,510,0,0
7356,136,23,61
7363,238,0,15
7370,418,50,138
7377,385,0,0
7384,236,46,80
7391,313,31,60
7398,249,22,65
7405,480,38,97
7412,308,58,232
7419,337,33,67
7426,161,41,121
7433,431,47,88
7440,385,0,0
7447,220,30,102
7454,82,0,0
7461,376,41,155
7468,350,0,2
7475,357,46,109
7482,247,17,99
7489,148,95,117
7496,180,20,70
7503,253,53,145
7510,129,10,33
7517,328,54,116
7524,451,38,64
7531,452,390,437
7538,330,31,62
7545,200,0,0
7552,373,44,110
7559,315,0,0
7566,422,36,118
7573,170,0,0
7580,283,45,94
7587,210,0,0
7594,339,43,236
7601,392,32,60
7608,348,36,86
7615,306,27,86
7622,171,0,0
7629,233,17,46
7636,390,36,36
7643,312,32,73
7650,238,0,0
7657,126,28,55
7664,192,0,0
7671,131,19,96
7678,165,0,0
7685,388,54,135
7692,443,28,85
7699,211,0,0
7706,126,115,124
7713,215,0,0
7720,76,0,0
7727,248,44,72
7734,310,28,124
7741,300,189,229
7748,246,12,18
7755,175,0,0
7762,217,23,70
7769,192,5,33
7776,298,18,40
7783,54,2,14
7790,298,52,79
7797,157,11,32
7804,254,10,19
7811,251,25,123
7818,76,8,36
7825,131,0,0
7832,385,90,175
7839,222,21,98
7846,93,17,55
7853,217,0,13
7860,178,0,0
7867,43,1,33
7874,308,14,42
7881,281,32,85
7888,142,6,44
7895,242,36,188
7902,159,5,16
7909,111,8,42
7916,258,0,14
7923,56,9,23
7930,356,28,60
7937,200,46,61
7944,193,14,44
7951,149,0,17
7958,274,17,22
7965,143,0,0
7972,112,16,32
7979,140,0,14
7986,72,3,11
7993,114,0,0
8000,190,37,47
8007,247,11,29
8014,104,52,76
8021,105,3,34
8028,64,0,0
8035,315,26,70
8042,184,40,79
8049,179,21,58
8056,157,20,31
8063,111,18,43
8070,313,0,0
8077,208,5,7
8084,125,3,20
8091,293,31,91
8098,66,0,0
8105,147,0,0
8112,31,0,0
8119,33,0,0
8126,183,6,23
8133,188,28,49
8140,175,0,0
8147,78,0,0
8154,168,15,35
8161,83,18,19
8168,88,0,2
8175,169,0,0
8182,50,0,0
8189,99,3,30
8196,33,0,0
8203,358,16,60
8210,105,25,50
8217,6,0,0
8224,25,0,0
8231,166,16,73
8238,26,0,0
8245,52,5,18
8252,161,0,0
8259,211,25,130
8266,142,19,27
8273,74,13,17
8280,223,0,0
8287,93,0,0
8294,139,0,0
8301,21,0,0
8308,78,0,0
8315,93,26,57
8322,141,8,79
8329,145,30,58
8336,160,9,74
8343,90,23,63
8350,103,7,32
8357,67,10,13
8364,23,6,18
8371,150,102,127
8378,53,7,19
8385,191,0,0
8392,130,12,32
8399,32,0,0
8406,125,90,105
8413,30,0,0
8420,175,19,70
8427,87,5,65
8434,168,29,67
8441,35,0,0
8448,17,0,0
8455,70,17,19
8462,171,37,104
8469,22,0,0
8476,51,16,34
8483,85,0,0
8490,93,0,0
8497,87,5,28
8504,140,0,0
8511,18,0,0
8518,16,0,0
8525,39,0,0
8532,171,6,63
8539,71,0,0
8546,75,0,0
8553,64,28,32
8560,100,9,42
8567,5,0,0
8574,17,0,0
8581,125,18,30
8588,106,14,48
8595,37,0,0
8602,91,8,18
8609,128,0,0
8616,54,0,0
8623,71,0,0
8630,66,15,48
8637,129,11,60
8644,40,0,0
8651,100,11,66
8658,52,0,0
8665,49,0,0
8672,192,29,59
8679,114,13,48
8686,154,102,132
8693,42,0,0
8700,13,0,0
8707,95,17,46
8714,119,4,40
8721,15,0,0
8728,24,0,0
8735,109,16,64
8742,11,0,0
8749,60,1,12
8756,141,13,58
8763,89,9,15
8770,38,33,36
8777,66,0,0
8784,54,0,0
8791,54,0,0
8798,71,0,0
8805,25,0,0
8812,45,0,0
8819,57,0,0
8826,43,13,29
8833,154,0,0
8840,187,166,166
8847,75,0,0
8854,83,21,51
8861,29,0,0
8868,16,0,0
8875,47,0,0
8882,34,0,0
8889,32,0,0
8896,90,24,50
8903,16,0,0
8910,76,0,0
8917,20,0,0
8924,56,0,0
8931,540,408,460
8938,397,350,360
8945,375,307,333
8952,450,300,318
8959,501,408,456
8966,472,393,445
8973,407,339,347
8980,290,194,240
8987,513,497,497
8994,426,311,391
9001,425,331,355
9008,458,374,383
9015,550,486,511
9022,466,438,453
9029,408,247,293
9036,249,12,77
9043,110,2,14
9050,355,47,89
9057,390,4,28
9064,304,22,43
9071,382,19,43
9078,195,44,78
9085,325,26,80
9092,245,153,200
9099,449,33,55
9106,400,238,340
9113,305,25,166
9120,179,0,0
9127,299,0,0
9134,133,0,0
9141,255,33,51
9148,437,12,24
9155,371,30,95
9162,356,19,63
9169,376,32,78
9176,255,15,47
9183,336,38,91
9190,378,28,48
9197,413,46,99
9204,353,8,17
9211,440,385,401
9218,311,31,56
9225,441,0,0
9232,466,37,78
9239,361,0,0
9246,288,29,56
9253,126,8,85
9260,269,28,87
9267,324,12,28
9274,114,26,78
9281,136,9,38
9288,440,44,88
9295,170,1,1
9302,131,22,54
9309,384,39,90
9316,279,101,134
9323,78,2,10
9330,164,0,0
9337,118,5,13
9344,324,0,0
9351,177,22,64
9358,165,7,31
9365,113,18,56
9372,249,14,90
9379,60,0,11
9386,282,19,49
9393,256,24,114
9400,168,15,67
9407,497,15,37
9414,344,30,82
9421,244,143,220
9428,336,25,72
9435,107,0,0
9442,384,33,104
9449,276,0,0
9456,199,7,25
9463,227,0,0
9470,120,83,95
9477,370,19,139
9484,382,38,91
9491,292,16,56
9498,79,11,26
9505,296,18,58
9512,200,0,0
9519,144,16,49
9526,88,24,51
9533,61,0,12
9540,215,0,0
9547,149,18,63
9554,180,0,0
9561,385,41,107
9568,247,11,44
9575,224,23,131
9582,167,8,25
9589,141,22,70
9596,54,1,34
9603,67,0,12
9610,266,19,53
9617,273,24,97
9624,258,15,29
9631,147,0,0
9638,174,0,0
9645,132,0,0
9652,197,5,19
9659,151,0,0
9666,106,0,0
9673,111,3,16
9680,261,20,35
9687,262,12,32
9694,167,0,0
9701,309,24,66
9708,25,0,0
9715,242,2,2
9722,10,0,0
9729,101,0,18
9736,133,45,118
9743,160,12,57
9750,259,0,0
9757,114,4,33
9764,132,0,0
9771,305,23,99
9778,254,11,61
9785,42,13,19
9792,225,11,24
9799,132,14,44
9806,88,0,11
9813,261,6,34
9820,207,16,66
9827,320,43,154
9834,84,0,9
9841,241,32,58
9848,178,16,33
9855,108,0,0
9862,188,21,50
9869,170,0,0
9876,147,12,93
9883,210,12,25
9890,137,21,111
9897,116,6,29
9904,73,0,0
9911,300,19,36
9918,234,26,51
9925,220,13,52
9932,175,33,72
9939,150,17,36
9946,87,16,22
9953,139,11,19
9960,123,0,0
9967,93,2,13
9974,129,0,0
9981,49,10,22
9988,156,0,0
9995,45,0,0
10002,235,8,40
10009,165,13,17
10016,50,4,15
10023,11,0,0
10030,89,0,0
10037,107,0,0
10044,143,0,9
10051,312,203,246
10058,122,14,102
10065,53,0,0
10072,89,9,20
10079,24,0,0
10086,73,12,46
10093,22,0,0
10100,139,15,94
10107,92,0,0
10114,53,6,36
10121,46,5,25
10128,103,0,0
10135,44,0,0
10142,118,29,36
10149,241,19,37
10156,82,0,0
10163,93,9,19
10170,100,0,0
10177,222,17,40
10184,193,1,1
10191,185,13,77
10198,50,1,14
10205,38,0,0
10212,45,0,0
10219,186,32,33
10226,110,7,35
10233,51,9,18
10240,105,6,32
10247,195,1,1
10254,61,0,0
10261,145,116,137
10268,79,11,28
10275,127,0,0
10282,55,9,20
10289,155,5,58
10296,54,0,0
10303,124,1,1
10310,70,29,32
10317,35,0,0
10324,56,14,47
10331,18,0,0
10338,69,16,46
10345,43,0,0
10352,6,0,0
10359,75,0,0
10366,144,33,40
10373,81,11,43
10380,120,0,0
10387,105,12,40
10394,110,0,0
10401,108,11,30
10408,17,0,0
10415,24,0,0
10422,28,0,0
10429,114,0,0
10436,111,5,34
10443,71,0,0
10450,91,8,49
10457,147,38,55
10464,118,6,30
10471,7,0,0
10478,17,0,0
10485,30,0,0
10492,29,0,0
10499,95,1,20
10506,26,0,0
10513,212,1,1
10520,145,16,47
10527,16,0,0
10534,31,0,0
10541,135,7,16
10548,175,0,0
10555,38,4,18
10562,43,0,0
10569,55,0,0
10576,64,0,0
10583,154,17,106
10590,80,0,0
10597,69,0,0
10604,93,0,0
10611,122,18,42
10618,52,0,0
10625,163,23,76
10632,54,0,0
10639,131,0,0
10646,39,3,29
10653,18,0,0
10660,97,58,89
10667,14,0,0
10674,139,14,86
10681,23,0,0
10688,33,0,0
10695,39,0,0
10702,24,0,0
10709,90,0,0
10716,426,387,395
10723,375,333,349
10730,523,482,508
10737,332,329,329
10744,446,352,412
10751,451,380,416
10758,471,300,402
10765,482,414,459
10772,506,371,428
10779,528,467,480
10786,447,366,395
10793,568,477,477
10800,420,379,379
10807,565,550,550
10814,205,166,202
10821,332,25,86
10828,387,0,0
10835,298,14,31
10842,227,16,61
10849,351,26,46
10856,222,18,53
10863,230,38,168
10870,229,2,21
10877,420,33,48
10884,406,15,51
10891,538,348,451
10898,481,39,51
10905,462,0,0
10912,428,12,19
10919,364,0,0
10926,166,95,137
10933,365,22,27
10940,201,20,67
10947,376,19,48
10954,376,43,136
10961,337,24,33
10968,528,30,51
